seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
1,0,1514,123097,1190207,0,0,1,0,0,1,0,0,3384,2300,680,92,39149011213,39149004757,0,3384,0,1943,4,4
2,0,1514,123102,1190208,0,0,1,0,0,1,0,0,864,627,169,30,39149013111,39149011421,0,864,0,570,4,4
3,0,1514,123131,1190209,0,0,1,0,0,1,0,0,773,710,160,30,39149014498,39149012825,0,773,0,550,4,4
4,0,1514,307019,1190210,0,0,1,0,0,1,0,0,753,912,144,30,39149016199,39149014360,0,753,0,535,4,4
5,0,1514,307897,1190211,0,0,1,0,0,1,0,0,815,624,145,30,39149017707,39149016093,0,815,0,595,4,4
6,0,1514,307937,1190212,0,0,1,0,0,1,0,0,907,744,146,29,39149019120,39149017294,0,907,0,539,4,4
7,0,1514,308036,1190213,0,0,1,0,0,1,0,0,798,888,159,31,39149020587,39149018711,0,798,0,528,4,4
8,0,1514,308072,1190214,0,0,1,0,0,1,0,0,782,691,143,29,39149021814,39149020169,0,782,0,520,4,4
9,0,1514,308099,1190215,0,0,1,0,0,1,0,0,856,673,145,30,39149023011,39149021307,0,856,0,596,4,4
10,0,1514,308111,1190216,0,0,1,0,0,1,0,0,752,672,144,30,39149024204,39149022606,0,752,0,526,4,4
11,0,1514,308122,1190217,0,0,1,0,0,1,0,0,917,612,140,30,39149025549,39149023850,0,917,0,511,4,4
12,0,1514,740372,1190218,0,0,1,0,0,1,0,0,837,887,140,31,39149026979,39149025084,0,837,0,582,4,4
13,0,1514,740376,1190219,0,0,1,0,0,1,0,0,904,667,145,31,39149028199,39149026452,0,904,0,510,4,4
14,0,1514,740417,1190220,0,0,1,0,0,1,0,0,751,653,141,30,39149029423,39149027848,0,751,0,526,4,4
15,0,1514,740421,1190221,0,0,1,0,0,1,0,0,787,643,140,29,39149030625,39149029026,0,787,0,506,4,4
16,0,1514,740475,1190222,0,0,1,0,0,1,0,0,889,747,141,30,39149032026,39149030219,0,889,0,515,4,4
17,0,1514,740555,1190223,0,0,1,0,0,1,0,0,771,752,143,30,39149033307,39149031611,0,771,0,541,4,4
18,0,1514,740589,1190224,0,0,1,0,0,1,0,0,776,651,143,30,39149034482,39149032882,0,776,0,518,4,4
19,0,1514,740591,1190225,0,0,1,0,0,1,0,0,833,698,145,30,39149035705,39149033999,0,833,0,572,4,4
20,0,1514,740601,1190226,0,0,1,0,0,1,0,0,759,695,142,31,39149036975,39149035348,0,759,0,527,4,4
21,0,1514,740602,1190227,0,0,1,0,0,1,0,0,789,770,150,31,39149038276,39149036536,0,789,0,536,4,4
22,0,1514,740605,1190228,0,0,1,0,0,1,0,0,754,563,140,30,39149039360,39149037873,0,754,0,533,4,4
23,0,1514,740606,1190229,0,0,1,0,0,1,0,0,780,615,144,30,39149040499,39149038930,0,780,0,518,4,4
24,0,1514,740608,1190230,0,0,1,0,0,1,0,0,855,670,140,30,39149041694,39149039999,0,855,0,528,4,4
25,0,1514,740617,1190231,0,0,1,0,0,1,0,0,784,686,142,30,39149042904,39149041262,0,784,0,529,4,4
26,0,1514,769702,1190232,0,0,1,0,0,1,0,0,787,727,141,30,39149044167,39149042482,0,787,0,529,4,4
27,0,1514,769870,1190233,0,0,1,0,0,1,0,0,775,628,142,29,39149045319,39149043745,0,775,0,515,4,4
28,0,1514,769959,1190234,0,0,1,0,0,1,0,0,760,583,143,29,39149046432,39149044917,0,760,0,535,4,4
29,0,1514,775447,1190235,0,0,1,0,0,1,0,0,904,740,143,29,39149047708,39149045892,0,904,0,524,4,4
30,0,1514,775456,1190236,0,0,1,0,0,1,0,0,887,730,145,31,39149048965,39149047172,0,887,0,553,4,4
31,0,1514,775505,1190237,0,0,1,0,0,1,0,0,915,816,145,31,39149050311,39149048404,0,915,0,654,4,4
32,0,1514,775624,1190238,0,0,1,0,0,1,0,0,784,752,142,30,39149051586,39149049878,0,784,0,525,4,4
33,0,1514,775628,1190239,0,0,1,0,0,1,0,0,1388,1116,282,30,39149183314,39149180498,0,1388,0,1052,0,4
34,0,1514,775645,1190240,0,0,1,0,0,1,0,0,922,967,145,30,39149184997,39149182933,0,922,0,536,0,4
35,0,1514,775669,1190241,0,0,1,0,0,1,0,0,811,619,144,32,39149186158,39149184552,0,811,0,529,0,4
36,0,1514,775774,1190242,0,0,1,0,0,1,0,0,784,646,143,30,39149187340,39149185737,0,784,0,527,0,4
37,0,1514,775777,1190243,0,0,1,0,0,1,0,0,773,915,143,30,39149188794,39149186933,0,773,0,529,0,4
38,0,1514,775805,1190244,0,0,1,0,0,1,0,0,779,974,151,30,39149190364,39149188430,0,779,0,530,0,4
39,0,1514,775808,1190245,0,0,1,0,0,1,0,0,778,680,146,30,39149191622,39149189988,0,778,0,518,0,4
40,0,1514,775817,1190246,0,0,1,0,0,1,0,0,769,671,144,30,39149192912,39149191298,0,769,0,509,0,4
41,0,1514,775821,1190247,0,0,1,0,0,1,0,0,768,707,143,29,39149194208,39149192561,0,768,0,512,0,4
42,0,1514,775824,1190248,0,0,1,0,0,1,0,0,767,709,144,30,39149195461,39149193811,0,767,0,510,0,4
43,0,1514,775836,1190249,0,0,1,0,0,1,0,0,766,729,169,31,39149196816,39149195121,0,766,0,505,0,4
44,0,1514,775838,1190250,0,0,1,0,0,1,0,0,895,812,157,29,39149198192,39149196299,0,895,0,511,0,4
45,0,1514,775845,1190251,0,0,1,0,0,1,0,0,763,760,142,29,39149199486,39149197792,0,763,0,509,0,4
46,0,1514,775852,1190252,0,0,1,0,0,1,0,0,831,743,144,31,39149200888,39149199139,0,831,0,522,0,4
47,0,1514,776201,1190253,0,0,1,0,0,1,0,0,795,924,143,30,39149202343,39149200451,0,795,0,533,0,4
48,0,1514,776229,1190254,0,0,1,0,0,1,0,0,762,713,143,30,39149203584,39149201936,0,762,0,539,0,4
49,0,1514,776255,1190255,0,0,1,0,0,1,0,0,795,860,143,31,39149204988,39149203159,0,795,0,534,0,4
50,0,1514,776340,1190256,0,0,1,0,0,1,0,0,782,851,142,31,39149206365,39149204559,0,782,0,549,0,4
51,0,1514,776345,1190257,0,0,1,0,0,1,0,0,847,882,147,30,39149207780,39149205874,0,847,0,586,0,4
