seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
1,0,1514,91954,1189496,0,0,1,0,0,1,0,0,58833,4988,4835,97,40036346152,40036277399,0,58833,0,16263,5,4
2,0,1514,91971,1189497,0,0,1,0,0,1,0,0,23830,1030,3432,31,40036353118,40036324795,0,23830,0,4792,5,4
3,0,1514,91974,1189498,0,0,1,0,0,1,0,0,15679,1011,3383,31,40036358299,40036338195,0,15679,0,4769,5,4
4,0,1514,91977,1189499,0,0,1,0,0,1,0,0,14653,1020,3479,33,40036363579,40036344394,0,14653,0,4740,5,4
5,0,1514,91981,1189500,0,0,1,0,0,1,0,0,14698,872,3464,33,40036368455,40036349388,0,14698,0,4586,5,4
6,0,1514,91998,1189501,0,0,1,0,0,1,0,0,20052,1024,3414,31,40036373332,40036348811,0,20052,0,4730,5,4
7,0,1514,92014,1189502,0,0,1,0,0,1,0,0,15047,944,3415,33,40036378120,40036358681,0,15047,0,4701,5,4
8,0,1514,92018,1189503,0,0,1,0,0,1,0,0,19388,1074,3312,31,40036382963,40036359158,0,19388,0,4598,5,4
9,0,1514,92024,1189504,0,0,1,0,0,1,0,0,15567,1494,3402,32,40036388297,40036367802,0,15567,0,4714,5,4
10,0,1514,92026,1189505,0,0,1,0,0,1,0,0,15375,873,3377,31,40036392998,40036373342,0,15375,0,4731,5,4
11,0,1514,92040,1189506,0,0,1,0,0,1,0,0,20571,970,3352,31,40036397753,40036372829,0,20571,0,4584,5,4
12,0,1514,92047,1189507,0,0,1,0,0,1,0,0,15526,1165,3506,31,40036402879,40036382651,0,15526,0,4731,5,4
13,0,1514,92053,1189508,0,0,1,0,0,1,0,0,15276,1166,3325,32,40036407943,40036388144,0,15276,0,4738,5,4
14,0,1514,92054,1189509,0,0,1,0,0,1,0,0,15759,921,3312,32,40036412934,40036392910,0,15759,0,4720,5,4
15,0,1514,92056,1189510,0,0,1,0,0,1,0,0,15052,1173,3342,32,40036418176,40036398577,0,15052,0,4602,5,4
16,0,1514,92058,1189511,0,0,1,0,0,1,0,0,19160,1073,3416,32,40036423115,40036399434,0,19160,0,4600,5,4
17,0,1514,92061,1189512,0,0,1,0,0,1,0,0,15677,906,3282,31,40036427744,40036407848,0,15677,0,4754,5,4
18,0,1514,92064,1189513,0,0,1,0,0,1,0,0,15573,1281,3290,33,40036432746,40036412569,0,15573,0,4728,5,4
19,0,1514,92067,1189514,0,0,1,0,0,1,0,0,15606,829,3517,32,40036437550,40036417566,0,15606,0,4604,5,4
20,0,1514,92080,1189515,0,0,1,0,0,1,0,0,14971,928,3277,31,40036442332,40036423125,0,14971,0,4733,5,4
21,0,1514,92083,1189516,0,0,1,0,0,1,0,0,20589,1178,3591,31,40036447651,40036422262,0,20589,0,4610,5,4
22,0,1514,92094,1189517,0,0,1,0,0,1,0,0,15092,959,3329,31,40036452368,40036432957,0,15092,0,4592,5,4
23,0,1514,92096,1189518,0,0,1,0,0,1,0,0,16074,1019,3334,32,40036458148,40036437689,0,16074,0,4607,5,4
24,0,1514,92106,1189519,0,0,1,0,0,1,0,0,15917,830,3299,32,40036462701,40036442623,0,15917,0,4749,5,4
25,0,1514,93080,1189520,0,0,1,0,0,1,0,0,14457,941,3319,32,40036467385,40036448636,0,14457,0,4772,5,4
26,0,1514,93882,1189521,0,0,1,0,0,1,0,0,19725,1301,3292,31,40036472420,40036448071,0,19725,0,4744,5,4
27,0,1514,93885,1189522,0,0,1,0,0,1,0,0,15441,836,3309,32,40036476989,40036457371,0,15441,0,4609,5,4
28,0,1514,95100,1189523,0,0,1,0,0,1,0,0,15338,992,3303,32,40036481732,40036462067,0,15338,0,4620,5,4
29,0,1514,95461,1189524,0,0,1,0,0,1,0,0,15105,921,3309,32,40036486385,40036467018,0,15105,0,4914,5,4
30,0,1514,96619,1189525,0,0,1,0,0,1,0,0,15213,954,3365,33,40036491153,40036471588,0,15213,0,4756,5,4
31,0,1514,96624,1189526,0,0,1,0,0,1,0,0,20005,916,3357,31,40036496313,40036472004,0,20005,0,4610,5,4
32,0,1514,96635,1189527,0,0,1,0,0,1,0,0,14826,908,3316,32,40036501106,40036482024,0,14826,0,4594,5,4
33,0,1514,96721,1189528,0,0,1,0,0,1,0,0,15248,1650,3434,42,40037107478,40037087104,0,15248,0,4857,1,4
34,0,1514,96723,1189529,0,0,1,0,0,1,0,0,14223,925,3154,31,40037112308,40037093975,0,14223,0,4627,1,4
35,0,1514,96767,1189530,0,0,1,0,0,1,0,0,14695,1130,3166,31,40037117346,40037098324,0,14695,0,4598,1,4
36,0,1514,98778,1189531,0,0,1,0,0,1,0,0,20479,1173,3209,30,40037122274,40037097383,0,20479,0,4619,1,4
37,0,1514,98785,1189532,0,0,1,0,0,1,0,0,14569,1278,3130,31,40037127222,40037108214,0,14569,0,4656,1,4
38,0,1514,98787,1189533,0,0,1,0,0,1,0,0,15189,962,3123,31,40037132167,40037112862,0,15189,0,4617,1,4
39,0,1514,98788,1189534,0,0,1,0,0,1,0,0,14984,957,3145,29,40037136938,40037117823,0,14984,0,4614,1,4
40,0,1514,101206,1189535,0,0,1,0,0,1,0,0,14836,1143,3215,30,40037141708,40037122484,0,14836,0,4728,1,4
41,0,1514,101908,1189536,0,0,1,0,0,1,0,0,24698,1042,3151,29,40037146707,40037117787,0,24698,0,14917,1,4
42,0,1514,101914,1189537,0,0,1,0,0,1,0,0,15189,902,3187,29,40037151370,40037132063,0,15189,0,4517,1,4
43,0,1514,102193,1189538,0,0,1,0,0,1,0,0,14136,954,3379,29,40037156296,40037137798,0,14136,0,4356,1,4
44,0,1514,102200,1189539,0,0,1,0,0,1,0,0,14051,895,3163,30,40037160782,40037142643,0,14051,0,4505,1,4
45,0,1514,102209,1189540,0,0,1,0,0,1,0,0,14700,975,3388,31,40037165566,40037146472,0,14700,0,4356,1,4
46,0,1514,102210,1189541,0,0,1,0,0,1,0,0,15007,898,3181,30,40037170068,40037150952,0,15007,0,4375,1,4
47,0,1514,103684,1189542,0,0,1,0,0,1,0,0,20551,1131,3391,32,40037175151,40037150046,0,20551,0,11225,1,4
48,0,1514,105078,1189543,0,0,1,0,0,1,0,0,14381,997,3418,30,40037179971,40037161145,0,14381,0,4388,1,4
49,0,1514,122079,1189544,0,0,1,0,0,1,0,0,14253,1497,3288,30,40037185161,40037166093,0,14253,0,4341,1,4
50,0,1514,122081,1189545,0,0,1,0,0,1,0,0,14242,899,3137,30,40037189615,40037171307,0,14242,0,4396,1,4
51,0,1514,122083,1189546,0,0,1,0,0,1,0,0,13969,845,3400,30,40037194286,40037176042,0,13969,0,4378,1,4
52,0,1514,740376,1189547,0,0,1,0,0,1,0,0,12955,1099,3478,30,40037199570,40037182008,0,12955,0,4369,1,4
53,0,1514,740417,1189548,0,0,1,0,0,1,0,0,14169,904,3558,30,40037204874,40037186213,0,14169,0,4362,1,4
