seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
42,0,1514,775456,1189409,0,0,1,0,0,1,0,0,3857,1077,811,33,39673862769,39673856991,0,3857,0,1660,3,4
43,0,1514,775505,1189410,0,0,1,0,0,1,0,0,3841,1132,848,32,39673865673,39673859820,0,3841,0,1659,3,4
44,0,1514,775624,1189411,0,0,1,0,0,1,0,0,3788,1037,826,31,39673868304,39673862622,0,3788,0,1650,3,4
45,0,1514,775628,1189412,0,0,1,0,0,1,0,0,3782,950,830,32,39673870661,39673865067,0,3782,0,1656,3,4
46,0,1514,775645,1189413,0,0,1,0,0,1,0,0,3694,1010,806,33,39673873028,39673867485,0,3694,0,1653,3,4
47,0,1514,775669,1189414,0,0,1,0,0,1,0,0,4504,957,819,34,39673875228,39673868914,0,4504,0,1654,3,4
48,0,1514,775774,1189415,0,0,1,0,0,1,0,0,3592,1081,805,34,39673877676,39673872164,0,3592,0,1656,3,4
49,0,1514,775777,1189416,0,0,1,0,0,1,0,0,3967,982,1069,32,39673880152,39673874102,0,3967,0,1647,3,4
50,0,1514,775805,1189417,0,0,1,0,0,1,0,0,3851,954,816,32,39673882523,39673876870,0,3851,0,1656,3,4
51,0,1514,775808,1189418,0,0,1,0,0,1,0,0,14387,1036,821,33,39673885079,39673868802,0,14387,0,12289,3,4
52,0,1514,775817,1189419,0,0,1,0,0,1,0,0,3874,1094,831,32,39673888198,39673882367,0,3874,0,1792,3,4
53,0,1514,775821,1189420,0,0,1,0,0,1,0,0,4403,850,921,32,39673890692,39673884486,0,4403,0,1676,3,4
54,0,1514,775824,1189421,0,0,1,0,0,1,0,0,3946,1193,826,32,39673893389,39673887392,0,3946,0,1666,3,4
55,0,1514,775836,1189422,0,0,1,0,0,1,0,0,4054,1606,831,31,39673896399,39673889877,0,4054,0,1663,3,4
56,0,1514,775838,1189423,0,0,1,0,0,1,0,0,3853,911,823,31,39673898547,39673892929,0,3853,0,1661,3,4
57,0,1514,775845,1189424,0,0,1,0,0,1,0,0,4002,1073,935,32,39673900982,39673894940,0,4002,0,1650,3,4
58,0,1514,775852,1189425,0,0,1,0,0,1,0,0,3762,1064,818,33,39673903277,39673897600,0,3762,0,1662,3,4
59,0,1514,776201,1189426,0,0,1,0,0,1,0,0,4050,888,846,33,39673905427,39673899610,0,4050,0,1649,3,4
60,0,1514,776229,1189427,0,0,1,0,0,1,0,0,3710,866,824,33,39673907531,39673902098,0,3710,0,1664,3,4
61,0,1514,776952,1189428,0,0,1,0,0,1,0,0,4561,949,1145,31,39673910201,39673903515,0,4561,0,1677,3,4
62,0,1514,777048,1189429,0,0,1,0,0,1,0,0,4129,883,842,31,39673912358,39673906473,0,4129,0,1663,3,4
63,0,1514,777080,1189430,0,0,1,0,0,1,0,0,4585,910,826,32,39673914497,39673908144,0,4585,0,1808,3,4
64,0,1514,777082,1189431,0,0,1,0,0,1,0,0,4977,1034,970,31,39673916939,39673909927,0,4977,0,1668,3,4
