seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
101,0,1514,174592,1256448,9,0,1,1,1,1,0,28,2259,272690,1565,58,282175,5575,0,2201,407,0,0,4
102,0,1514,175104,1256960,9,0,1,1,1,1,0,28,2079,273402,1591,52,282365,5213,0,2019,412,0,0,4
103,0,1514,175616,1257472,9,0,1,1,1,1,0,28,2286,765549,2035,149,775431,5384,0,2227,397,0,0,4
104,0,1514,176128,1257984,9,0,1,1,1,1,0,34,67477,383001,1995,62,457645,5076,0,67415,397,0,0,4
105,0,1514,176640,1258496,9,0,1,1,1,1,0,28,24241,310360,1852,36,341841,5324,0,24182,328,0,0,4
106,0,1514,177152,1259008,9,0,1,1,1,1,0,29,23077,350801,1784,65,381340,5584,0,23015,426,0,0,4
107,0,1514,177664,1259520,9,0,1,1,1,1,0,29,534740,295969,1731,67,837717,5181,0,534680,453,0,0,4
108,0,1514,178176,1260032,9,0,1,1,1,1,0,28,2398,298140,1578,60,307153,4949,0,2340,410,0,0,4
109,0,1514,178688,1260544,9,0,1,1,1,1,0,33,2724,302338,1371,53,311438,4919,0,2666,691,0,0,4
110,0,1514,179200,1261056,9,0,1,1,1,1,0,28,2274,302240,1486,54,310939,4857,0,2216,311,0,0,4
111,0,1514,179712,1261568,9,0,1,1,1,1,0,27,2093,302473,1759,52,311848,5444,0,2034,265,0,0,4
112,0,1514,180224,1262080,9,0,1,1,1,1,0,31,2140,300349,1531,59,309142,5032,0,2082,385,0,0,4
113,0,1514,180736,1262592,9,0,1,1,1,1,0,29,2078,277187,1436,51,285580,4799,0,2019,315,0,0,4
114,0,1514,181248,1263104,9,0,1,1,1,1,0,31,61096,276084,1590,52,344203,5350,0,61037,159,0,0,4
115,0,1514,181760,1263616,9,0,1,1,1,1,0,28,2176,271090,1467,53,280104,5290,0,2117,280,0,0,4
116,0,1514,182272,1264128,9,0,1,1,1,1,0,30,2345,270483,1638,60,279552,4996,0,2287,277,0,0,4
117,0,1514,182784,1264640,9,0,1,1,1,1,0,27,2189,274148,1692,59,283287,5172,0,2130,395,0,0,4
118,0,1514,183296,1265152,9,0,1,1,1,1,0,27,2209,274050,1668,52,283249,5243,0,2150,379,0,0,4
119,0,1514,183808,1265664,9,0,1,1,1,1,0,28,2281,275112,1632,52,284757,5652,0,2222,475,0,0,4
120,0,1514,184320,1266176,9,0,1,1,1,1,0,28,2396,269615,1631,60,278988,5258,0,2337,401,0,0,4
121,0,1514,184832,1266688,9,0,1,1,1,1,0,28,2070,274242,1487,54,282886,5005,0,2011,253,0,0,4
122,0,1514,185344,1267200,9,0,1,1,1,1,0,27,2577,275300,1461,52,284774,5357,0,2519,296,0,0,4
123,0,1514,185856,1267712,9,0,1,1,1,1,0,27,2122,286740,1471,36,295617,5221,0,2064,306,0,0,4
124,0,1514,186368,1268224,9,0,1,1,1,1,0,29,2184,504729,1961,61,514088,5124,0,2126,411,0,0,4
125,0,1514,186880,1268736,9,0,1,1,1,1,0,32,2614,271023,1596,52,280518,5201,0,2554,601,0,0,4
126,0,1514,187392,1269248,9,0,1,1,1,1,0,27,2195,269948,1567,52,279467,5678,0,2136,394,0,0,4
127,0,1514,187904,1269760,9,0,1,1,1,1,0,30,2051,273296,1448,53,282165,5287,0,1992,535,0,0,4
128,0,1514,188416,1270272,9,0,1,1,1,1,0,28,2375,288200,1695,60,297547,5189,0,2316,400,0,0,4
