seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
3568,0,1677,740847,1473472,0,0,1,0,0,1,0,0,220,819,144,30,152054728800,152054727587,0,220,0,97,81,4
3569,0,1677,740848,1473473,0,0,1,0,0,1,0,0,222,862,161,30,152054730233,152054728958,0,222,0,95,81,4
3570,0,1677,740849,1473474,0,0,1,0,0,1,0,0,222,826,144,30,152054731583,152054730361,0,222,0,95,81,4
3571,0,1677,740850,1473475,0,0,1,0,0,1,0,0,219,804,144,30,152054732907,152054731710,0,219,0,92,81,4
3572,0,1677,740851,1473476,0,0,1,0,0,1,0,0,219,826,143,29,152054734254,152054733037,0,219,0,93,81,4
3573,0,1677,740852,1473477,0,0,1,0,0,1,0,0,224,848,143,30,152054735626,152054734381,0,224,0,93,81,4
3574,0,1677,740853,1473478,0,0,1,0,0,1,0,0,221,1038,143,32,152054737184,152054735750,0,221,0,95,81,4
3575,0,1677,740854,1473479,0,0,1,0,0,1,0,0,219,826,142,30,152054738533,152054737316,0,219,0,94,81,4
3576,0,1677,740855,1473480,0,0,1,0,0,1,0,0,220,839,143,30,152054739892,152054738660,0,220,0,94,81,4
3577,0,1677,740856,1473481,0,0,1,0,0,1,0,0,223,987,143,30,152054741400,152054740017,0,223,0,96,81,4
3578,0,1677,740857,1473482,0,0,1,0,0,1,0,0,221,806,143,30,152054742728,152054741528,0,221,0,95,81,4
3579,0,1677,740858,1473483,0,0,1,0,0,1,0,0,220,831,144,31,152054744078,152054742852,0,220,0,95,81,4
3580,0,1677,740859,1473484,0,0,1,0,0,1,0,0,218,798,143,31,152054745397,152054744207,0,218,0,93,81,4
3581,0,1677,740860,1473485,0,0,1,0,0,1,0,0,222,817,144,30,152054746749,152054745536,0,222,0,94,81,4
3582,0,1677,740861,1473486,0,0,1,0,0,1,0,0,221,943,143,30,152054748211,152054746874,0,221,0,96,81,4
3583,0,1677,740862,1473487,0,0,1,0,0,1,0,0,222,779,144,31,152054749519,152054748343,0,222,0,96,81,4
3584,0,1677,740863,1473488,0,0,1,0,0,1,0,0,219,822,143,30,152054750862,152054749648,0,219,0,94,81,4
3585,0,1677,123264,1473489,0,0,1,0,0,1,0,0,915,1768,275,65,152055816854,152055813831,0,915,0,430,129,4
3586,0,1677,123265,1473490,0,0,1,0,0,1,0,0,254,865,152,31,152055818805,152055817503,0,254,0,114,129,4
3587,0,1677,123266,1473491,0,0,1,0,0,1,0,0,235,856,152,32,152055820493,152055819218,0,235,0,98,129,4
3588,0,1677,123267,1473492,0,0,1,0,0,1,0,0,235,857,150,32,152055822239,152055820965,0,235,0,99,129,4
3589,0,1677,123268,1473493,0,0,1,0,0,1,0,0,308,951,152,32,152055824073,152055822630,0,308,0,168,129,4
3590,0,1677,123269,1473494,0,0,1,0,0,1,0,0,235,939,149,32,152055825906,152055824551,0,235,0,99,129,4
3591,0,1677,123270,1473495,0,0,1,0,0,1,0,0,231,1086,150,32,152055827700,152055826201,0,231,0,98,129,4
3592,0,1677,123271,1473496,0,0,1,0,0,1,0,0,234,857,151,32,152055829111,152055827837,0,234,0,98,129,4
3593,0,1677,123272,1473497,0,0,1,0,0,1,0,0,233,872,152,32,152055830547,152055829258,0,233,0,99,129,4
3594,0,1677,123273,1473498,0,0,1,0,0,1,0,0,230,894,152,31,152055831991,152055830684,0,230,0,97,129,4
3595,0,1677,123274,1473499,0,0,1,0,0,1,0,0,232,5182,182,31,152055837797,152055832170,0,232,0,98,129,4
3596,0,1677,123275,1473500,0,0,1,0,0,1,0,0,230,855,152,32,152055839227,152055837958,0,230,0,98,129,4
3597,0,1677,123276,1473501,0,0,1,0,0,1,0,0,266,899,151,32,152055840682,152055839334,0,266,0,133,129,4
