seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
78,0,1685,25843,1088205,0,0,1,0,0,1,0,0,659,1168,280,46,303609774679,303609772526,0,659,0,304,3047,4
79,0,1685,25844,1092098,0,0,1,0,0,1,0,0,652,1067,283,44,303610609633,303610607587,0,652,0,301,3196,4
80,0,1685,25845,1092099,0,0,1,0,0,1,0,0,720,1040,275,49,303611443601,303611441517,0,720,0,369,3026,4
81,0,1685,25846,1088360,0,0,1,0,0,1,0,0,649,1023,276,44,303612283365,303612281373,0,649,0,304,3187,4
82,0,1685,25847,1088361,0,0,1,0,0,1,0,0,667,1041,277,45,303613114977,303613112947,0,667,0,316,3074,4
83,0,1685,25832,1088456,0,0,1,0,0,1,0,0,648,1368,275,46,303613946974,303613944637,0,648,0,301,2977,4
84,0,1685,25833,1088457,0,0,1,0,0,1,0,0,661,1048,280,44,303614776897,303614774864,0,661,0,305,2927,4
85,0,1685,25834,1088426,0,0,1,0,0,1,0,0,647,1023,279,44,303615611536,303615609543,0,647,0,295,3190,4
86,0,1685,25835,1088427,0,0,1,0,0,1,0,0,641,1230,291,45,303616452138,303616449931,0,641,0,295,3212,4
87,0,1685,25836,1088192,0,0,1,0,0,1,0,0,1826,2429,464,93,303628099688,303628094876,0,1826,0,740,4068,4
88,0,1685,25837,1088193,0,0,1,0,0,1,0,0,739,1102,311,45,303628948168,303628945971,0,739,0,396,3091,4
89,0,1685,25838,1088064,0,0,1,0,0,1,0,0,655,1113,276,44,303629779357,303629777269,0,655,0,307,3418,4
90,0,1685,25839,1088065,0,0,1,0,0,1,0,0,646,1022,287,45,303630614428,303630612428,0,646,0,304,3200,4
91,0,1685,25752,1088104,0,0,1,0,0,1,0,0,649,1048,274,45,303631446779,303631444763,0,649,0,306,3130,4
92,0,1685,25753,1088105,0,0,1,0,0,1,0,0,658,1132,278,45,303632287203,303632285090,0,658,0,319,3251,4
93,0,1685,25754,1088106,0,0,1,0,0,1,0,0,654,1067,284,45,303633118863,303633116813,0,654,0,306,2964,4
94,0,1685,25755,1088107,0,0,1,0,0,1,0,0,656,1158,277,45,303633950472,303633948336,0,656,0,310,3025,4
95,0,1685,25756,1086684,0,0,1,0,0,1,0,0,684,1016,271,45,303634785150,303634783134,0,684,0,322,2762,4
96,0,1685,25757,1086685,0,0,1,0,0,1,0,0,654,1043,274,44,303635620219,303635618204,0,654,0,309,3458,4
97,0,1685,25758,1086686,0,0,1,0,0,1,0,0,689,1039,282,44,303636465334,303636463280,0,689,0,341,3352,4
98,0,1685,25759,1086687,0,0,1,0,0,1,0,0,1856,2226,454,97,303648096009,303648091376,0,1856,0,694,4392,4
99,0,1685,25728,1087296,0,0,1,0,0,1,0,0,689,1147,324,45,303648975713,303648973508,0,689,0,327,3170,4
100,0,1685,25729,1087297,0,0,1,0,0,1,0,0,727,1111,274,45,303649806273,303649804116,0,727,0,373,2930,4
101,0,1685,25730,1087298,0,0,1,0,0,1,0,0,730,1055,285,45,303650642531,303650640416,0,730,0,367,3233,4
102,0,1685,25731,1087299,0,0,1,0,0,1,0,0,661,1156,278,45,303651474940,303651472800,0,661,0,303,2904,4
103,0,1685,25732,1086916,0,0,1,0,0,1,0,0,683,1039,272,45,303652320222,303652318183,0,683,0,317,3003,4
104,0,1685,25733,1086917,0,0,1,0,0,1,0,0,655,1058,285,45,303653153262,303653151219,0,655,0,303,3178,4
105,0,1685,25734,1086918,0,0,1,0,0,1,0,0,657,1065,279,45,303653984981,303653982935,0,657,0,306,3320,4
106,0,1685,25735,1086919,0,0,1,0,0,1,0,0,658,1030,278,44,303654814385,303654812375,0,658,0,305,2815,4
107,0,1685,25704,1132316,0,0,1,0,0,1,0,0,729,1309,281,44,303655646487,303655644124,0,729,0,373,3295,4
108,0,1685,25705,1132317,0,0,1,0,0,1,0,0,642,1011,274,44,303656485285,303656483314,0,642,0,303,2969,4
109,0,1685,25706,1132318,0,0,1,0,0,1,0,0,1941,2305,511,97,303668092639,303668087785,0,1941,0,814,4548,4
110,0,1685,25707,1132319,0,0,1,0,0,1,0,0,774,1235,317,47,303668985130,303668982757,0,774,0,343,3211,4
111,0,1685,25708,1088196,0,0,1,0,0,1,0,0,737,1098,300,47,303669874928,303669872746,0,737,0,360,2875,4
112,0,1685,25709,1088197,0,0,1,0,0,1,0,0,716,990,267,44,303670722454,303670720437,0,716,0,344,3068,4
113,0,1685,25710,1088198,0,0,1,0,0,1,0,0,644,973,287,45,303671556588,303671554639,0,644,0,299,3125,4
114,0,1685,25711,1088199,0,0,1,0,0,1,0,0,643,1052,265,44,303672401386,303672399382,0,643,0,301,459,4
115,0,1685,25560,1088232,0,0,1,0,0,1,0,0,655,1118,281,45,303673243661,303673241562,0,655,0,302,3187,4
116,0,1685,25561,1088233,0,0,1,0,0,1,0,0,719,1067,276,44,303674076924,303674074818,0,719,0,366,3115,4
117,0,1685,25562,1088234,0,0,1,0,0,1,0,0,664,1144,286,45,303674908805,303674906666,0,664,0,308,2800,4
118,0,1685,25563,1088235,0,0,1,0,0,1,0,0,731,1330,277,44,303675735906,303675733524,0,731,0,372,3009,4
119,0,1685,25564,1088300,0,0,1,0,0,1,0,0,1713,2156,416,92,303688208274,303688203897,0,1713,0,670,593,4
120,0,1685,25565,1088301,0,0,1,0,0,1,0,0,711,1063,275,45,303689132921,303689130827,0,711,0,326,3424,4
121,0,1685,25566,1088302,0,0,1,0,0,1,0,0,682,1104,279,47,303690002278,303690000166,0,682,0,325,3247,4
122,0,1685,25567,1088303,0,0,1,0,0,1,0,0,713,1103,281,45,303690891987,303690889845,0,713,0,377,2831,4
123,0,1685,25544,1088428,0,0,1,0,0,1,0,0,696,1071,265,45,303691720763,303691718686,0,696,0,364,3072,4
124,0,1685,25545,1088429,0,0,1,0,0,1,0,0,667,1136,290,47,303692608804,303692606664,0,667,0,311,3434,4
125,0,1685,25546,1088430,0,0,1,0,0,1,0,0,672,1144,289,47,303693485198,303693483046,0,672,0,314,3322,4
126,0,1685,25547,1088431,0,0,1,0,0,1,0,0,672,1070,285,48,303694361308,303694359233,0,672,0,314,3397,4
127,0,1685,25548,1087108,0,0,1,0,0,1,0,0,717,1055,290,47,303695249212,303695247103,0,717,0,348,3280,4
128,0,1685,25549,1087109,0,0,1,0,0,1,0,0,685,1075,277,47,303696135567,303696133483,0,685,0,324,3193,4
129,0,1685,25550,1087110,0,0,1,0,0,1,0,0,691,1349,300,47,303697017662,303697015275,0,691,0,329,3207,4
130,0,1685,25551,1087111,0,0,1,0,0,1,0,0,1788,2239,473,95,303708095559,303708090964,0,1788,0,706,4140,4
131,0,1685,24696,1088068,0,0,1,0,0,1,0,0,688,1165,299,44,303708942475,303708940279,0,688,0,347,2770,4
132,0,1685,24697,1088069,0,0,1,0,0,1,0,0,725,1065,273,45,303709773894,303709771786,0,725,0,376,2915,4
133,0,1685,24698,1088070,0,0,1,0,0,1,0,0,651,1104,268,45,303710610237,303710608169,0,651,0,301,3351,4
134,0,1685,24699,1088071,0,0,1,0,0,1,0,0,639,1143,269,45,303711443421,303711441325,0,639,0,299,3157,4
135,0,1685,24700,1087956,0,0,1,0,0,1,0,0,685,1116,266,45,303712290053,303712287941,0,685,0,331,3173,4
136,0,1685,24701,1087957,0,0,1,0,0,1,0,0,660,1039,269,45,303713125921,303713123908,0,660,0,310,3017,4
137,0,1685,24702,1087958,0,0,1,0,0,1,0,0,668,1082,259,45,303713961444,303713959390,0,668,0,315,2955,4
138,0,1685,24703,1087959,0,0,1,0,0,1,0,0,667,1042,258,45,303714794600,303714792588,0,667,0,312,2688,4
139,0,1685,187160,1087960,0,0,1,0,0,1,0,0,666,1249,260,44,303715633678,303715631459,0,666,0,309,3554,4
140,0,1685,187161,1087961,0,0,1,0,0,1,0,0,677,1044,270,45,303716478752,303716476716,0,677,0,331,3255,4
141,0,1685,187162,1087962,0,0,1,0,0,1,0,0,1833,2346,438,92,303728102027,303728097318,0,1833,0,739,642,4
142,0,1685,187163,1087963,0,0,1,0,0,1,0,0,818,1185,284,45,303728955759,303728953427,0,818,0,385,3060,4
143,0,1685,187164,1087964,0,0,1,0,0,1,0,0,681,1102,258,45,303729791417,303729789331,0,681,0,325,2918,4
144,0,1685,187165,1087965,0,0,1,0,0,1,0,0,675,1091,263,44,303730632608,303730630535,0,675,0,323,3086,4
145,0,1685,187166,1087966,0,0,1,0,0,1,0,0,678,1059,266,45,303731470338,303731468290,0,678,0,324,3221,4
146,0,1685,187167,1087967,0,0,1,0,0,1,0,0,684,1205,266,45,303732316097,303732313897,0,684,0,337,3149,4
147,0,1685,775208,1088096,0,0,1,0,0,1,0,0,742,1125,283,47,303733198012,303733195815,0,742,0,380,3308,4
148,0,1685,775209,1088097,0,0,1,0,0,1,0,0,707,1106,271,45,303734071822,303734069693,0,707,0,364,3067,4
149,0,1685,775210,1088098,0,0,1,0,0,1,0,0,718,1207,271,45,303734903957,303734901716,0,718,0,371,2910,4
150,0,1685,775211,1088099,0,0,1,0,0,1,0,0,652,1523,271,45,303735733772,303735731281,0,652,0,309,3345,4
151,0,1685,775212,1088100,0,0,1,0,0,1,0,0,748,1113,301,47,303736596238,303736594029,0,748,0,345,3549,4
152,0,1685,775213,1088101,0,0,1,0,0,1,0,0,2136,2400,482,95,303748114577,303748109464,0,2136,0,814,10731,4
153,0,1685,775214,1088102,0,0,1,0,0,1,0,0,848,1493,317,47,303749006978,303749004273,0,848,0,473,2829,4
154,0,1685,775215,1088103,0,0,1,0,0,1,0,0,659,1058,293,45,303749890317,303749888262,0,659,0,311,3016,4
155,0,1685,254992,1088552,0,0,1,0,0,1,0,0,648,1031,287,44,303750719974,303750717964,0,648,0,306,2851,4
156,0,1685,254993,1088553,0,0,1,0,0,1,0,0,638,1086,293,45,303751554245,303751552183,0,638,0,298,3231,4
157,0,1685,254994,1088554,0,0,1,0,0,1,0,0,634,1029,289,44,303752394185,303752392189,0,634,0,300,3262,4
158,0,1685,254995,1088555,0,0,1,0,0,1,0,0,652,1218,297,44,303753227097,303753224886,0,652,0,314,3117,4
159,0,1685,254996,1088556,0,0,1,0,0,1,0,0,639,1007,276,45,303754063682,303754061715,0,639,0,300,356,4
160,0,1685,254997,1088557,0,0,1,0,0,1,0,0,643,1055,283,45,303754903184,303754901158,0,643,0,303,2986,4
161,0,1685,254998,1088558,0,0,1,0,0,1,0,0,656,1023,281,45,303755731850,303755729845,0,656,0,307,2940,4
162,0,1685,254999,1088559,0,0,1,0,0,1,0,0,747,1158,307,47,303756590837,303756588578,0,747,0,393,4045,4
163,0,1685,249208,1088224,0,0,1,0,0,1,0,0,1935,2151,512,97,303768092706,303768088011,0,1935,0,753,4078,4
164,0,1685,249209,1088225,0,0,1,0,0,1,0,0,717,1142,315,47,303768986103,303768983882,0,717,0,349,3165,4
165,0,1685,249210,1088226,0,0,1,0,0,1,0,0,652,1002,272,44,303769829102,303769827132,0,652,0,304,3154,4
166,0,1685,249211,1088227,0,0,1,0,0,1,0,0,724,1100,286,44,303770698782,303770696628,0,724,0,369,3180,4
167,0,1685,249212,1088228,0,0,1,0,0,1,0,0,644,1165,288,45,303771532871,303771530729,0,644,0,306,3243,4
168,0,1685,249213,1088229,0,0,1,0,0,1,0,0,721,1037,284,45,303772374016,303772371929,0,721,0,382,3179,4
169,0,1685,249214,1088230,0,0,1,0,0,1,0,0,644,1133,291,45,303773206569,303773204456,0,644,0,302,3134,4
170,0,1685,249215,1088231,0,0,1,0,0,1,0,0,649,1049,286,45,303774039240,303774037211,0,649,0,306,3009,4
171,0,1685,776680,1088352,0,0,1,0,0,1,0,0,644,1101,290,44,303774873244,303774871165,0,644,0,302,2830,4
172,0,1685,776681,1088353,0,0,1,0,0,1,0,0,720,1115,298,45,303775704088,303775701910,0,720,0,371,3063,4
173,0,1685,776682,1088354,0,0,1,0,0,1,0,0,636,1026,293,45,303776544529,303776542529,0,636,0,300,3155,4
174,0,1685,776683,1088355,0,0,1,0,0,1,0,0,2006,2196,479,93,303788087872,303788083098,0,2006,0,784,3546,4
175,0,1685,776684,1088356,0,0,1,0,0,1,0,0,771,1171,349,45,303788936831,303788934495,0,771,0,345,2819,4
176,0,1685,776685,1088357,0,0,1,0,0,1,0,0,723,1047,286,44,303789767921,303789765821,0,723,0,376,3000,4
177,0,1685,776686,1088358,0,0,1,0,0,1,0,0,647,1067,288,45,303790602677,303790600630,0,647,0,301,3281,4
178,0,1685,776687,1088359,0,0,1,0,0,1,0,0,657,1155,287,46,303791446163,303791444018,0,657,0,312,3195,4
179,0,1685,122616,1088448,0,0,1,0,0,1,0,0,655,1234,301,45,303792292279,303792290044,0,655,0,311,3107,4
180,0,1685,122617,1088449,0,0,1,0,0,1,0,0,659,1006,275,44,303793142910,303793140926,0,659,0,303,365,4
181,0,1685,122618,1088450,0,0,1,0,0,1,0,0,649,1158,291,45,303794010511,303794008368,0,649,0,304,3046,4
182,0,1685,122619,1088451,0,0,1,0,0,1,0,0,683,1193,305,47,303794905907,303794903679,0,683,0,322,3107,4
183,0,1685,122620,1088452,0,0,1,0,0,1,0,0,687,1091,305,48,303795780571,303795778440,0,687,0,326,3043,4
184,0,1685,122621,1088453,0,0,1,0,0,1,0,0,701,1122,324,48,303796713162,303796710967,0,701,0,340,3327,4
185,0,1685,122622,1088454,0,0,1,0,0,1,0,0,1868,2470,437,76,303808115633,303808110782,0,1868,0,730,3637,4
186,0,1685,122623,1088455,0,0,1,0,0,1,0,0,709,1123,303,45,303808959623,303808957443,0,709,0,340,3036,4
187,0,1685,122624,1087112,0,0,1,0,0,1,0,0,647,1059,285,45,303809790287,303809788251,0,647,0,302,3052,4
188,0,1685,122625,1087113,0,0,1,0,0,1,0,0,643,1043,292,45,303810624753,303810622730,0,643,0,297,3191,4
189,0,1685,122626,1087114,0,0,1,0,0,1,0,0,698,1040,280,45,303811456883,303811454820,0,698,0,355,3136,4
190,0,1685,122627,1087115,0,0,1,0,0,1,0,0,743,1582,268,45,303812312073,303812309435,0,743,0,367,380,4
191,0,1685,122628,1087116,0,0,1,0,0,1,0,0,707,1090,296,40,303813268326,303813266193,0,707,0,335,3558,4
192,0,1685,122629,1087117,0,0,1,0,0,1,0,0,721,1025,274,37,303814141559,303814139502,0,721,0,380,3174,4
193,0,1685,122630,1087118,0,0,1,0,0,1,0,0,659,1350,293,38,303814976199,303814973859,0,659,0,316,2917,4
194,0,1685,122631,1087119,0,0,1,0,0,1,0,0,719,1053,281,38,303815807542,303815805451,0,719,0,377,2999,4
195,0,1685,122632,1088072,0,0,1,0,0,1,0,0,642,1067,299,38,303816649593,303816647547,0,642,0,303,3365,4
196,0,1685,122633,1088073,0,0,1,0,0,1,0,0,1746,2883,465,87,303828108843,303828103662,0,1746,0,681,4321,4
197,0,1685,122634,1088074,0,0,1,0,0,1,0,0,748,1175,302,41,303829000037,303828997771,0,748,0,366,2943,4
198,0,1685,122635,1088075,0,0,1,0,0,1,0,0,662,1189,276,44,303829867511,303829865340,0,662,0,315,369,4
199,0,1685,122636,1088076,0,0,1,0,0,1,0,0,710,1076,275,45,303830709929,303830707823,0,710,0,361,3086,4
200,0,1685,122637,1088077,0,0,1,0,0,1,0,0,655,1080,290,45,303831543046,303831540976,0,655,0,311,3097,4
201,0,1685,122638,1088078,0,0,1,0,0,1,0,0,648,1166,294,45,303832383564,303832381411,0,648,0,310,3148,4
202,0,1685,122639,1088079,0,0,1,0,0,1,0,0,658,1028,291,44,303833216707,303833214686,0,658,0,311,3088,4
203,0,1685,122448,1087968,0,0,1,0,0,1,0,0,704,1124,292,47,303834084533,303834082366,0,704,0,328,3259,4
204,0,1685,122449,1087969,0,0,1,0,0,1,0,0,702,1073,291,47,303834966824,303834964711,0,702,0,332,2995,4
205,0,1685,122450,1087970,0,0,1,0,0,1,0,0,688,1040,276,45,303835816482,303835814433,0,688,0,338,2931,4
206,0,1685,122451,1087971,0,0,1,0,0,1,0,0,739,1216,291,47,303836687059,303836684766,0,739,0,363,3439,4
207,0,1685,122452,1087972,0,0,1,0,0,1,0,0,1851,2410,503,96,303848097500,303848092640,0,1851,0,747,4110,4
208,0,1685,122453,1087973,0,0,1,0,0,1,0,0,773,1111,311,40,303848994520,303848992285,0,773,0,369,2984,4
209,0,1685,122454,1087974,0,0,1,0,0,1,0,0,700,1052,285,40,303849879222,303849877145,0,700,0,336,2813,4
210,0,1685,122455,1087975,0,0,1,0,0,1,0,0,697,1052,281,49,303850758983,303850756904,0,697,0,327,2844,4
211,0,1685,122456,1087976,0,0,1,0,0,1,0,0,700,1065,291,47,303851644299,303851642196,0,700,0,329,3233,4
212,0,1685,122457,1087977,0,0,1,0,0,1,0,0,688,1523,294,48,303852535990,303852533437,0,688,0,329,3271,4
213,0,1685,122458,1087978,0,0,1,0,0,1,0,0,701,1055,282,47,303853421006,303853418921,0,701,0,333,3303,4
214,0,1685,122459,1087979,0,0,1,0,0,1,0,0,700,1173,286,47,303854306449,303854304243,0,700,0,333,3212,4
215,0,1685,122460,1087980,0,0,1,0,0,1,0,0,661,1126,285,44,303855175265,303855173149,0,661,0,314,3127,4
216,0,1685,122461,1087981,0,0,1,0,0,1,0,0,658,1061,273,45,303856012438,303856010401,0,658,0,311,2970,4
217,0,1685,122462,1087982,0,0,1,0,0,1,0,0,1887,2276,463,76,303868101965,303868097263,0,1887,0,715,611,4
218,0,1685,122463,1087983,0,0,1,0,0,1,0,0,760,1051,280,45,303868958250,303868956114,0,760,0,370,3177,4
219,0,1685,776688,1088048,0,0,1,0,0,1,0,0,725,1087,278,45,303869790700,303869788565,0,725,0,379,2944,4
220,0,1685,776689,1088049,0,0,1,0,0,1,0,0,656,1087,281,45,303870628799,303870626730,0,656,0,311,3175,4
