seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
21,0,1514,25858,1075488,0,0,1,0,1,1,0,0,802,520,193,34,38531420876,38531419327,0,802,34,514,4,4
22,0,1514,25859,1147725,0,0,1,0,1,1,0,0,1015,448,230,34,38531422105,38531420378,0,1015,47,532,4,4
23,0,1514,25860,1167220,0,0,1,0,1,1,0,0,845,702,265,34,38531423456,38531421610,0,845,33,533,4,4
24,0,1514,25884,1165187,0,0,1,0,1,1,0,0,807,511,212,33,38531424559,38531422996,0,807,40,508,4,4
25,0,1514,25885,1165193,0,0,1,0,1,1,0,0,778,515,195,34,38531425657,38531424135,0,778,33,512,4,4
26,0,1514,25886,1087400,0,0,1,0,1,1,0,0,778,497,185,35,38531426728,38531425233,0,778,34,511,4,4
27,0,1514,25887,1089900,0,0,1,0,1,1,0,0,781,553,184,34,38531427850,38531426298,0,781,33,511,4,4
28,0,1514,26330,1147727,0,0,1,0,1,1,0,0,803,553,214,34,38531429002,38531427398,0,803,43,507,4,4
29,0,1514,26331,1147736,0,0,1,0,1,1,0,0,782,540,204,35,38531430134,38531428573,0,782,33,497,4,4
30,0,1514,26332,1095378,0,0,1,0,1,1,0,0,803,531,187,34,38531431233,38531429678,0,803,54,505,4,4
31,0,1514,26333,1147723,0,0,1,0,1,1,0,0,769,543,184,36,38531432345,38531430813,0,769,34,502,4,4
32,0,1514,26334,1147726,0,0,1,0,1,1,0,0,769,695,181,34,38531433618,38531431939,0,769,33,501,4,4
33,0,1514,26335,1147738,0,0,1,0,1,1,0,0,1124,616,246,35,38531489958,38531487937,0,1124,43,812,1,4
34,0,1514,26336,1147737,0,0,1,0,1,1,0,0,828,537,181,34,38531491121,38531489541,0,828,34,511,1,4
35,0,1514,26337,1147728,0,0,1,0,1,1,0,0,789,572,179,33,38531492255,38531490682,0,789,33,522,1,4
36,0,1514,26338,1139221,0,0,1,0,1,1,0,0,784,528,180,34,38531493349,38531491823,0,784,33,496,1,4
37,0,1514,26339,1147720,0,0,1,0,1,1,0,0,773,558,181,34,38531494483,38531492937,0,773,34,480,1,4
38,0,1514,26510,1090795,0,0,1,0,1,1,0,0,833,579,209,34,38531495658,38531494003,0,833,48,503,1,4
39,0,1514,26511,1147719,0,0,1,0,1,1,0,0,770,501,202,35,38531496763,38531495255,0,770,34,488,1,4
40,0,1514,26514,1147735,0,0,1,0,1,1,0,0,772,481,201,34,38531497844,38531496356,0,772,34,488,1,4
41,0,1514,26515,1147724,0,0,1,0,1,1,0,0,770,491,203,35,38531498945,38531497446,0,770,34,489,1,4
42,0,1514,26516,1089104,0,0,1,0,1,1,0,0,818,499,201,34,38531500055,38531498503,0,818,45,479,1,4
43,0,1514,26517,1094828,0,0,1,0,1,1,0,0,760,659,184,34,38531501483,38531499846,0,760,34,488,1,4
44,0,1514,26518,1206344,0,0,1,0,1,1,0,0,786,459,179,35,38531502553,38531501094,0,786,34,493,1,4
45,0,1514,26519,1075489,0,0,1,0,1,1,0,0,761,527,180,34,38531503661,38531502159,0,761,33,489,1,4
46,0,1514,26568,1090538,0,0,1,0,1,1,0,0,782,916,205,34,38531505182,38531503245,0,782,45,488,1,4
47,0,1514,26569,1075673,0,0,1,0,1,1,0,0,773,503,205,34,38531506277,38531504762,0,773,33,488,1,4
48,0,1514,26570,1154832,0,0,1,0,1,1,0,0,770,507,192,34,38531507360,38531505857,0,770,34,488,1,4
49,0,1514,26571,1087395,0,0,1,0,1,1,0,0,770,500,188,34,38531508430,38531506938,0,770,33,488,1,4
50,0,1514,26884,1092045,0,0,1,0,1,1,0,0,819,619,200,34,38531509635,38531507963,0,819,45,479,1,4
51,0,1514,26885,1173831,0,0,1,0,1,1,0,0,763,494,191,35,38531510709,38531509226,0,763,34,488,1,4
52,0,1514,26886,1075500,0,0,1,0,1,1,0,0,782,504,180,34,38531511773,38531510273,0,782,34,486,1,4
53,0,1514,26887,2621174,0,0,1,0,1,1,0,0,777,526,210,34,38531512892,38531511345,0,777,33,495,1,4
54,0,1514,26968,1206391,0,0,1,0,1,1,0,0,833,518,208,34,38531514009,38531512416,0,833,44,502,1,4
55,0,1514,26969,2621175,0,0,1,0,1,1,0,0,789,483,197,34,38531515074,38531513571,0,789,33,502,1,4
56,0,1514,27002,2621177,0,0,1,0,1,1,0,0,790,496,186,35,38531516139,38531514632,0,790,33,503,1,4
57,0,1514,27003,1075501,0,0,1,0,1,1,0,0,788,517,185,35,38531517220,38531515695,0,788,34,501,1,4
58,0,1514,27004,1081570,0,0,1,0,1,1,0,0,832,497,204,34,38531518293,38531516726,0,832,47,510,1,4
59,0,1514,27005,1081571,0,0,1,0,1,1,0,0,786,486,199,34,38531519365,38531517860,0,786,33,510,1,4
60,0,1514,27006,1074505,0,0,1,0,1,1,0,0,786,526,192,34,38531520484,38531518946,0,786,34,510,1,4
61,0,1514,27007,1081375,0,0,1,0,1,1,0,0,786,511,178,34,38531521581,38531520072,0,786,33,510,1,4
62,0,1514,27101,1074504,0,0,1,0,1,1,0,0,852,625,221,34,38531522838,38531521106,0,852,47,523,1,4
63,0,1514,27345,2621176,0,0,1,0,1,1,0,0,812,542,183,34,38531523950,38531522379,0,812,48,495,1,4
64,0,1514,27346,1187463,0,0,1,0,1,1,0,0,796,531,210,34,38531525075,38531523504,0,796,43,503,1,4
65,0,1514,27347,1081374,0,0,1,0,1,1,0,0,880,619,295,34,38531582423,38531580595,0,880,38,634,0,4
66,0,1514,27348,1075318,0,0,1,0,1,1,0,0,860,478,186,33,38531583521,38531581964,0,860,48,521,0,4
67,0,1514,27349,1081327,0,0,1,0,1,1,0,0,762,485,182,35,38531584576,38531583112,0,762,34,484,0,4
68,0,1514,27350,1074840,0,0,1,0,1,1,0,0,771,497,183,34,38531585648,38531584163,0,771,34,493,0,4
69,0,1514,27351,1075319,0,0,1,0,1,1,0,0,776,467,181,34,38531586712,38531585254,0,776,33,495,0,4
70,0,1514,27352,1075672,0,0,1,0,1,1,0,0,778,517,182,35,38531587826,38531586314,0,778,33,495,0,4
71,0,1514,27353,1074841,0,0,1,0,1,1,0,0,774,493,181,34,38531588909,38531587427,0,774,33,495,0,4
72,0,1514,27354,1094855,0,0,1,0,1,1,0,0,774,525,181,34,38531590021,38531588507,0,774,33,495,0,4
73,0,1514,27355,1094550,0,0,1,0,1,1,0,0,799,471,184,34,38531591083,38531589595,0,799,34,531,0,4
74,0,1514,27356,1094821,0,0,1,0,1,1,0,0,787,499,184,34,38531592187,38531590683,0,787,34,511,0,4
75,0,1514,27357,1206330,0,0,1,0,1,1,0,0,774,478,182,34,38531593235,38531591767,0,774,33,495,0,4
76,0,1514,27358,1094840,0,0,1,0,1,1,0,0,774,482,182,34,38531594283,38531592811,0,774,33,496,0,4
77,0,1514,27359,1094827,0,0,1,0,1,1,0,0,794,489,184,34,38531595342,38531593841,0,794,33,512,0,4
78,0,1514,27472,1094844,0,0,1,0,1,1,0,0,787,539,182,33,38531596442,38531594901,0,787,33,511,0,4
79,0,1514,27473,1094841,0,0,1,0,1,1,0,0,772,481,181,34,38531597488,38531596020,0,772,34,494,0,4
80,0,1514,27474,1094830,0,0,1,0,1,1,0,0,773,495,181,34,38531598547,38531597064,0,773,34,495,0,4
81,0,1514,27475,1094831,0,0,1,0,1,1,0,0,775,482,184,34,38531599601,38531598126,0,775,33,497,0,4
82,0,1514,27476,1094850,0,0,1,0,1,1,0,0,774,495,181,34,38531600676,38531599192,0,774,34,495,0,4
83,0,1514,27477,1094843,0,0,1,0,1,1,0,0,773,509,182,34,38531601772,38531600274,0,773,34,495,0,4
84,0,1514,27478,1094779,0,0,1,0,1,1,0,0,803,779,179,34,38531603146,38531601351,0,803,33,510,0,4
85,0,1514,27479,1149242,0,0,1,0,1,1,0,0,792,522,218,35,38531604409,38531602842,0,792,34,499,0,4
86,0,1514,27481,1104076,0,0,1,0,1,1,0,0,763,502,191,34,38531605501,38531604011,0,763,34,488,0,4
87,0,1514,27484,1101231,0,0,1,0,1,1,0,0,764,535,189,34,38531606622,38531605100,0,764,33,488,0,4
88,0,1514,27485,1081891,0,0,1,0,1,1,0,0,772,540,186,34,38531607729,38531606197,0,772,33,479,0,4
89,0,1514,27486,1094797,0,0,1,0,1,1,0,0,759,544,181,35,38531608838,38531607319,0,759,33,489,0,4
90,0,1514,27487,1094780,0,0,1,0,1,1,0,0,773,506,182,35,38531609903,38531608407,0,773,33,479,0,4
91,0,1514,27536,1081889,0,0,1,0,1,1,0,0,758,597,182,35,38531611075,38531609503,0,758,33,488,0,4
92,0,1514,27537,1101229,0,0,1,0,1,1,0,0,771,483,187,35,38531612134,38531610658,0,771,33,479,0,4
93,0,1514,27538,1177386,0,0,1,0,1,1,0,0,760,524,181,35,38531613225,38531611725,0,760,33,489,0,4
94,0,1514,27539,1081890,0,0,1,0,1,1,0,0,772,496,185,34,38531614292,38531612805,0,772,33,479,0,4
95,0,1514,27540,1094805,0,0,1,0,1,1,0,0,760,503,184,34,38531615374,38531613893,0,760,34,490,0,4
96,0,1514,27541,1150948,0,0,1,0,1,1,0,0,772,520,182,34,38531616463,38531614955,0,772,34,479,0,4
97,0,1514,27542,1094808,0,0,1,0,1,1,0,0,1066,688,283,35,38531682116,38531680044,0,1066,34,737,0,4
98,0,1514,27543,1094812,0,0,1,0,1,1,0,0,812,646,181,34,38531683448,38531681775,0,812,34,502,0,4
99,0,1514,27774,1094813,0,0,1,0,1,1,0,0,793,876,182,34,38531684891,38531683006,0,793,33,521,0,4
100,0,1514,28078,1094814,0,0,1,0,1,1,0,0,848,573,254,36,38531686135,38531684424,0,848,57,516,0,4
101,0,1514,28079,1094807,0,0,1,0,1,1,0,0,789,490,196,35,38531687233,38531685723,0,789,33,503,0,4
102,0,1514,28096,1094811,0,0,1,0,1,1,0,0,780,578,209,34,38531688446,38531686845,0,780,33,500,0,4
103,0,1514,28097,1094809,0,0,1,0,1,1,0,0,810,627,193,34,38531689689,38531688025,0,810,34,484,0,4
104,0,1514,28154,1149578,0,0,1,0,1,1,0,0,803,836,210,34,38531691158,38531689275,0,803,34,486,0,4
105,0,1514,28155,1181918,0,0,1,0,1,1,0,0,779,479,184,35,38531692210,38531690733,0,779,33,504,0,4
106,0,1514,28280,1094810,0,0,1,0,1,1,0,0,803,623,182,35,38531693431,38531691788,0,803,33,504,0,4
107,0,1514,28281,1094819,0,0,1,0,1,1,0,0,778,705,187,34,38531694719,38531693015,0,778,33,503,0,4
108,0,1514,28448,1147335,0,0,1,0,1,1,0,0,791,585,184,34,38531695873,38531694279,0,791,33,517,0,4
109,0,1514,28449,1108977,0,0,1,0,1,1,0,0,792,530,186,34,38531696971,38531695429,0,792,33,504,0,4
110,0,1514,28991,1094782,0,0,1,0,1,1,0,0,790,626,198,34,38531698177,38531696529,0,790,50,485,0,4
111,0,1514,29345,1094798,0,0,1,0,1,1,0,0,795,586,191,33,38531699339,38531697734,0,795,34,490,0,4
112,0,1514,33314,1104997,0,0,1,0,1,1,0,0,803,657,194,34,38531700574,38531698886,0,803,34,481,0,4
113,0,1514,38980,1127655,0,0,1,0,1,1,0,0,816,497,211,34,38531701664,38531700106,0,816,44,471,0,4
114,0,1514,38981,1094778,0,0,1,0,1,1,0,0,817,495,188,35,38531702749,38531701214,0,817,33,474,0,4
115,0,1514,39014,1149451,0,0,1,0,1,1,0,0,761,484,181,35,38531703802,38531702341,0,761,33,484,0,4
116,0,1514,39526,1126648,0,0,1,0,1,1,0,0,762,492,190,34,38531704878,38531703400,0,762,35,484,0,4
117,0,1514,39534,1104067,0,0,1,0,1,1,0,0,758,454,183,37,38531705908,38531704476,0,758,33,484,0,4
118,0,1514,40143,1125809,0,0,1,0,1,1,0,0,788,691,184,33,38531707185,38531705489,0,788,34,470,0,4
119,0,1514,40510,1105093,0,0,1,0,1,1,0,0,793,492,198,34,38531708279,38531706762,0,793,50,485,0,4
120,0,1514,40594,1127994,0,0,1,0,1,1,0,0,816,560,188,35,38531709413,38531707814,0,816,49,470,0,4
121,0,1514,40595,1088584,0,0,1,0,1,1,0,0,792,534,185,35,38531710515,38531708969,0,792,33,471,0,4
122,0,1514,41046,1090018,0,0,1,0,1,1,0,0,806,628,188,34,38531711740,38531710084,0,806,33,471,0,4
123,0,1514,41047,1169989,0,0,1,0,1,1,0,0,793,505,185,34,38531712815,38531711298,0,793,34,471,0,4
124,0,1514,41048,1165723,0,0,1,0,1,1,0,0,793,474,186,35,38531713861,38531712373,0,793,33,472,0,4
125,0,1514,41049,1089519,0,0,1,0,1,1,0,0,793,508,184,34,38531714957,38531713438,0,793,33,472,0,4
126,0,1514,44551,1146219,0,0,1,0,1,1,0,0,759,564,184,34,38531716090,38531714549,0,759,34,483,0,4
127,0,1514,44552,1087503,0,0,1,0,1,1,0,0,821,506,202,34,38531717184,38531715621,0,821,49,475,0,4
128,0,1514,44553,1094774,0,0,1,0,1,1,0,0,798,419,205,35,38531718245,38531716788,0,798,34,475,0,4
129,0,1514,44554,1176415,0,0,1,0,1,1,0,0,911,629,268,34,38531776413,38531774571,0,911,34,659,0,4
130,0,1514,44555,1086874,0,0,1,0,1,1,0,0,831,617,190,35,38531777647,38531775974,0,831,34,499,0,4
131,0,1514,44556,1133147,0,0,1,0,1,1,0,0,842,515,179,33,38531778721,38531777152,0,842,33,528,0,4
132,0,1514,44557,1106860,0,0,1,0,1,1,0,0,785,676,181,34,38531779967,38531778291,0,785,34,501,0,4
133,0,1514,44558,1136533,0,0,1,0,1,1,0,0,796,482,183,33,38531781018,38531779524,0,796,34,522,0,4
134,0,1514,44559,1205211,0,0,1,0,1,1,0,0,770,513,186,34,38531782105,38531780602,0,770,33,498,0,4
135,0,1514,44570,1134268,0,0,1,0,1,1,0,0,878,671,244,34,38531783394,38531781567,0,878,58,507,0,4
136,0,1514,44688,1136537,0,0,1,0,1,1,0,0,840,574,191,34,38531784561,38531782922,0,840,38,509,0,4
137,0,1514,44689,1136535,0,0,1,0,1,1,0,0,784,556,182,34,38531785705,38531784149,0,784,33,514,0,4
138,0,1514,44690,1134271,0,0,1,0,1,1,0,0,782,486,184,34,38531786816,38531785330,0,782,34,479,0,4
139,0,1514,44691,1101216,0,0,1,0,1,1,0,0,782,478,183,34,38531787894,38531786417,0,782,34,514,0,4
140,0,1514,44712,1136539,0,0,1,0,1,1,0,0,784,720,181,35,38531789214,38531787494,0,784,33,513,0,4
141,0,1514,44713,1136534,0,0,1,0,1,1,0,0,782,486,182,34,38531790277,38531788793,0,782,33,513,0,4
142,0,1514,44714,1136540,0,0,1,0,1,1,0,0,810,514,183,37,38531791350,38531789806,0,810,33,513,0,4
143,0,1514,44715,1133079,0,0,1,0,1,1,0,0,795,810,181,37,38531792765,38531790942,0,795,34,496,0,4
144,0,1514,45025,1087544,0,0,1,0,1,1,0,0,826,634,209,34,38531794006,38531792303,0,826,48,522,0,4
145,0,1514,45026,1136512,0,0,1,0,1,1,0,0,782,496,196,35,38531795110,38531793601,0,782,34,495,0,4
146,0,1514,45030,1094776,0,0,1,0,1,1,0,0,786,501,206,34,38531796234,38531794707,0,786,33,495,0,4
147,0,1514,45042,1101219,0,0,1,0,1,1,0,0,775,488,198,35,38531797344,38531795848,0,775,33,494,0,4
148,0,1514,46210,1101225,0,0,1,0,1,1,0,0,781,706,201,34,38531798644,38531796922,0,781,34,486,0,4
149,0,1514,46211,1101223,0,0,1,0,1,1,0,0,775,497,184,33,38531799706,38531798217,0,775,33,493,0,4
150,0,1514,46212,1101224,0,0,1,0,1,1,0,0,802,536,199,34,38531800820,38531799249,0,802,43,488,0,4
151,0,1514,46213,1101226,0,0,1,0,1,1,0,0,776,501,181,34,38531801883,38531800391,0,776,33,490,0,4
152,0,1514,46214,1136542,0,0,1,0,1,1,0,0,777,495,179,35,38531802964,38531801478,0,777,34,491,0,4
153,0,1514,46215,1101222,0,0,1,0,1,1,0,0,830,511,178,36,38531804046,38531802491,0,830,34,501,0,4
154,0,1514,46232,1101220,0,0,1,0,1,1,0,0,762,532,182,35,38531805153,38531803642,0,762,33,490,0,4
155,0,1514,46233,1101217,0,0,1,0,1,1,0,0,762,566,180,35,38531806283,38531804740,0,762,34,488,0,4
156,0,1514,46234,1101218,0,0,1,0,1,1,0,0,762,511,186,34,38531807366,38531805873,0,762,33,488,0,4
157,0,1514,46235,1101230,0,0,1,0,1,1,0,0,771,505,180,34,38531808430,38531806940,0,771,33,497,0,4
158,0,1514,49936,1101221,0,0,1,0,1,1,0,0,762,546,182,34,38531809545,38531808021,0,762,34,490,0,4
159,0,1514,64152,1087639,0,0,1,0,1,1,0,0,762,568,190,35,38531810708,38531809153,0,762,34,487,0,4
160,0,1514,65645,1134260,0,0,1,0,1,1,0,0,763,669,181,34,38531811940,38531810293,0,763,34,488,0,4
161,0,1514,68811,1133107,0,0,1,0,1,1,0,0,1090,730,301,45,38531891485,38531889319,0,1090,37,720,1,4
162,0,1514,70850,1134259,0,0,1,0,1,1,0,0,851,538,182,34,38531892697,38531891092,0,851,33,524,1,4
163,0,1514,72835,1134261,0,0,1,0,1,1,0,0,807,689,182,34,38531893994,38531892282,0,807,34,509,1,4
164,0,1514,73918,1128546,0,0,1,0,1,1,0,0,848,744,243,35,38531895396,38531893526,0,848,57,487,1,4
165,0,1514,73919,1133106,0,0,1,0,1,1,0,0,793,515,201,34,38531896549,38531895006,0,793,34,502,1,4
166,0,1514,76442,1091126,0,0,1,0,1,1,0,0,824,584,185,34,38531897736,38531896109,0,824,48,486,1,4
167,0,1514,76530,1087674,0,0,1,0,1,1,0,0,813,546,204,34,38531898889,38531897292,0,813,43,502,1,4
168,0,1514,76531,1134265,0,0,1,0,1,1,0,0,820,787,201,34,38531900271,38531898429,0,820,33,487,1,4
169,0,1514,76532,1134264,0,0,1,0,1,1,0,0,841,536,187,35,38531901382,38531899783,0,841,47,506,1,4
170,0,1514,76948,1091127,0,0,1,0,1,1,0,0,813,563,182,33,38531902509,38531900918,0,813,34,497,1,4
171,0,1514,76993,1120920,0,0,1,0,1,1,0,0,811,587,206,34,38531903739,38531902101,0,811,34,498,1,4
172,0,1514,76994,1083446,0,0,1,0,1,1,0,0,798,534,192,34,38531904960,38531903402,0,798,33,486,1,4
173,0,1514,83738,1143351,0,0,1,0,1,1,0,0,808,684,181,34,38531906216,38531904509,0,808,34,506,1,4
174,0,1514,84118,1107925,0,0,1,0,1,1,0,0,791,759,182,35,38531907559,38531905792,0,791,33,512,1,4
175,0,1514,84278,1085054,0,0,1,0,1,1,0,0,3341,533,190,35,38531908665,38531904566,0,3341,34,3008,1,4
176,0,1514,84733,1151480,0,0,1,0,1,1,0,0,856,810,185,36,38531910047,38531908160,0,856,34,563,1,4
177,0,1514,84746,1120912,0,0,1,0,1,1,0,0,795,538,181,35,38531911164,38531909615,0,795,33,486,1,4
178,0,1514,85676,1120465,0,0,1,0,1,1,0,0,791,677,181,35,38531912416,38531910732,0,791,34,479,1,4
179,0,1514,85677,1143278,0,0,1,0,1,1,0,0,757,543,183,35,38531913541,38531912023,0,757,34,487,1,4
180,0,1514,85678,1133489,0,0,1,0,1,1,0,0,792,537,181,36,38531914666,38531913120,0,792,33,482,1,4
181,0,1514,85679,1182060,0,0,1,0,1,1,0,0,761,522,182,34,38531915748,38531914249,0,761,34,489,1,4
182,0,1514,85688,1196042,0,0,1,0,1,1,0,0,815,603,208,34,38531916943,38531915283,0,815,51,501,1,4
183,0,1514,85689,1181976,0,0,1,0,1,1,0,0,771,598,204,35,38531918130,38531916522,0,771,34,488,1,4
184,0,1514,85704,1158017,0,0,1,0,1,1,0,0,784,825,188,34,38531919549,38531917718,0,784,44,490,1,4
185,0,1514,86341,1197981,0,0,1,0,1,1,0,0,810,562,183,34,38531920676,38531919087,0,810,33,479,1,4
186,0,1514,86343,1177213,0,0,1,0,1,1,0,0,794,524,182,35,38531921783,38531920248,0,794,34,479,1,4
187,0,1514,86346,1181978,0,0,1,0,1,1,0,0,800,523,181,33,38531922882,38531921345,0,800,34,486,1,4
188,0,1514,86351,1198067,0,0,1,0,1,1,0,0,762,568,182,35,38531924019,38531922472,0,762,33,489,1,4
189,0,1514,86353,1175710,0,0,1,0,1,1,0,0,762,480,179,35,38531925062,38531923606,0,762,33,489,1,4
190,0,1514,86354,1128900,0,0,1,0,1,1,0,0,762,510,181,34,38531926136,38531924649,0,762,33,490,1,4
191,0,1514,86356,1181980,0,0,1,0,1,1,0,0,762,529,182,34,38531927224,38531925717,0,762,33,489,1,4
192,0,1514,86358,1182052,0,0,1,0,1,1,0,0,777,555,179,34,38531928348,38531926803,0,777,34,508,1,4
193,0,1514,86360,1200166,0,0,1,0,1,1,0,0,1055,570,240,34,38531985288,38531983389,0,1055,34,813,0,4
194,0,1514,86362,1127904,0,0,1,0,1,1,0,0,864,497,183,34,38531986397,38531984819,0,864,34,523,0,4
195,0,1514,86364,1198081,0,0,1,0,1,1,0,0,782,499,182,34,38531987457,38531985960,0,782,34,508,0,4
196,0,1514,86366,1198082,0,0,1,0,1,1,0,0,790,484,183,36,38531988507,38531987014,0,790,34,516,0,4
197,0,1514,86368,1198083,0,0,1,0,1,1,0,0,767,503,183,33,38531989581,38531988095,0,767,33,493,0,4
198,0,1514,86370,1198084,0,0,1,0,1,1,0,0,804,492,183,34,38531990646,38531989133,0,804,33,489,0,4
199,0,1514,86372,1198085,0,0,1,0,1,1,0,0,791,494,181,35,38531991718,38531990217,0,791,33,513,0,4
200,0,1514,86374,1198086,0,0,1,0,1,1,0,0,793,548,183,35,38531992846,38531991287,0,793,33,512,0,4
201,0,1514,86376,1198087,0,0,1,0,1,1,0,0,790,509,187,35,38531993947,38531992426,0,790,34,512,0,4
202,0,1514,86378,1198088,0,0,1,0,1,1,0,0,790,489,184,37,38531995050,38531993550,0,790,34,512,0,4
203,0,1514,86380,1198089,0,0,1,0,1,1,0,0,791,481,196,35,38531996147,38531994644,0,791,33,513,0,4
204,0,1514,86382,1198090,0,0,1,0,1,1,0,0,792,814,184,36,38531997549,38531995723,0,792,34,512,0,4
205,0,1514,86384,1198091,0,0,1,0,1,1,0,0,778,553,183,34,38531998707,38531997159,0,778,34,496,0,4
206,0,1514,86386,1198092,0,0,1,0,1,1,0,0,777,478,182,34,38531999785,38531998314,0,777,34,497,0,4
207,0,1514,86388,1198093,0,0,1,0,1,1,0,0,778,490,182,34,38532000876,38531999392,0,778,33,498,0,4
208,0,1514,86390,1198094,0,0,1,0,1,1,0,0,780,489,212,34,38532001975,38532000460,0,780,33,497,0,4
209,0,1514,86392,1198095,0,0,1,0,1,1,0,0,778,502,182,35,38532003047,38532001550,0,778,34,497,0,4
210,0,1514,86394,1198096,0,0,1,0,1,1,0,0,804,491,180,35,38532004111,38532002601,0,804,33,491,0,4
211,0,1514,86396,1198097,0,0,1,0,1,1,0,0,791,487,181,34,38532005168,38532003675,0,791,33,512,0,4
212,0,1514,86398,1198098,0,0,1,0,1,1,0,0,790,492,184,35,38532006231,38532004730,0,790,34,512,0,4
213,0,1514,86400,1198099,0,0,1,0,1,1,0,0,792,556,180,34,38532007359,38532005797,0,792,33,513,0,4
214,0,1514,86402,1198100,0,0,1,0,1,1,0,0,812,496,200,35,38532008488,38532006945,0,812,33,502,0,4
215,0,1514,86404,1198101,0,0,1,0,1,1,0,0,791,633,183,34,38532009706,38532008065,0,791,33,513,0,4
216,0,1514,86406,1198102,0,0,1,0,1,1,0,0,790,493,189,34,38532010773,38532009267,0,790,33,512,0,4
217,0,1514,86408,1198103,0,0,1,0,1,1,0,0,800,596,189,34,38532011960,38532010341,0,800,33,490,0,4
218,0,1514,86410,1198104,0,0,1,0,1,1,0,0,791,489,185,34,38532013020,38532011521,0,791,34,513,0,4
219,0,1514,86412,1198105,0,0,1,0,1,1,0,0,791,527,183,34,38532014117,38532012582,0,791,33,513,0,4
220,0,1514,86421,1198106,0,0,1,0,1,1,0,0,790,497,183,34,38532015183,38532013679,0,790,34,512,0,4
221,0,1514,86423,1198107,0,0,1,0,1,1,0,0,791,491,181,35,38532016246,38532014748,0,791,34,512,0,4
222,0,1514,86425,1198108,0,0,1,0,1,1,0,0,814,496,184,34,38532017313,38532015785,0,814,33,513,0,4
223,0,1514,86427,1198109,0,0,1,0,1,1,0,0,799,499,180,34,38532018377,38532016865,0,799,34,520,0,4
224,0,1514,86429,1198110,0,0,1,0,1,1,0,0,811,515,185,35,38532019463,38532017917,0,811,33,512,0,4
225,0,1514,86431,1198111,0,0,1,0,1,1,0,0,877,656,263,35,38532074930,38532073099,0,877,34,640,0,4
226,0,1514,86433,1198112,0,0,1,0,1,1,0,0,843,509,186,35,38532076065,38532074492,0,843,33,521,0,4
227,0,1514,86435,1198113,0,0,1,0,1,1,0,0,783,538,183,34,38532077169,38532075631,0,783,34,513,0,4
