seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
453,0,1514,27520,1196291,0,0,1,0,1,1,0,0,813,434,191,35,38570518574,38570517101,0,813,34,497,0,4
454,0,1514,27521,1196292,0,0,1,0,1,1,0,0,766,449,186,35,38570519741,38570518305,0,766,33,496,0,4
455,0,1514,27522,1196293,0,0,1,0,1,1,0,0,783,428,184,35,38570520753,38570519323,0,783,34,492,0,4
456,0,1514,27523,1196294,0,0,1,0,1,1,0,0,812,482,185,33,38570521806,38570520294,0,812,34,521,0,4
457,0,1514,27524,1196295,0,0,1,0,1,1,0,0,787,439,185,34,38570522819,38570521374,0,787,33,513,0,4
458,0,1514,27525,1196296,0,0,1,0,1,1,0,0,786,517,187,34,38570523928,38570522404,0,786,34,512,0,4
459,0,1514,27526,1196297,0,0,1,0,1,1,0,0,794,420,186,34,38570524920,38570523486,0,794,34,501,0,4
460,0,1514,27527,1196298,0,0,1,0,1,1,0,0,787,444,184,34,38570525954,38570524505,0,787,33,513,0,4
461,0,1514,27528,1196299,0,0,1,0,1,1,0,0,783,449,184,34,38570526975,38570525525,0,783,34,512,0,4
462,0,1514,27529,1196300,0,0,1,0,1,1,0,0,784,465,183,35,38570528003,38570526536,0,784,34,513,0,4
463,0,1514,27530,1196301,0,0,1,0,1,1,0,0,784,424,186,34,38570528999,38570527571,0,784,33,514,0,4
