seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
4521,0,1674,777640,1345196,0,0,1,0,0,1,0,0,221,818,145,30,101630075343,101630074129,0,221,0,96,77,4
4522,0,1674,777641,1345197,0,0,1,0,0,1,0,0,221,933,147,30,101630076951,101630075620,0,221,0,95,77,4
4523,0,1674,777642,1345198,0,0,1,0,0,1,0,0,221,847,147,33,101630078469,101630077221,0,221,0,94,77,4
4524,0,1674,777643,1345199,0,0,1,0,0,1,0,0,215,830,148,29,101630079830,101630078608,0,215,0,92,77,4
4525,0,1674,777644,1345200,0,0,1,0,0,1,0,0,224,947,147,30,101630081322,101630079974,0,224,0,97,77,4
4526,0,1674,777645,1345201,0,0,1,0,0,1,0,0,221,824,166,30,101630083064,101630081823,0,221,0,95,77,4
4527,0,1674,777646,1345202,0,0,1,0,0,1,0,0,238,783,149,32,101630084691,101630083489,0,238,0,95,77,4
4528,0,1674,777647,1345203,0,0,1,0,0,1,0,0,220,911,148,30,101630086319,101630085010,0,220,0,94,77,4
4529,0,1674,777648,1345204,0,0,1,0,0,1,0,0,219,824,148,30,101630087846,101630086625,0,219,0,94,77,4
4530,0,1674,777649,1345205,0,0,1,0,0,1,0,0,219,821,144,30,101630089196,101630087982,0,219,0,94,77,4
4531,0,1674,777650,1345206,0,0,1,0,0,1,0,0,220,818,149,31,101630090688,101630089470,0,220,0,95,77,4
4532,0,1674,777651,1345207,0,0,1,0,0,1,0,0,220,946,145,30,101630092161,101630090820,0,220,0,94,77,4
4533,0,1674,777652,1345208,0,0,1,0,0,1,0,0,222,861,145,30,101630093547,101630092289,0,222,0,95,77,4
4534,0,1674,777653,1345209,0,0,1,0,0,1,0,0,222,971,150,31,101630095066,101630093692,0,222,0,97,77,4
4535,0,1674,777654,1345210,0,0,1,0,0,1,0,0,233,850,148,30,101630096454,101630095193,0,233,0,107,77,4
4536,0,1674,777655,1345211,0,0,1,0,0,1,0,0,224,880,147,30,101630097862,101630096581,0,224,0,95,77,4
4537,0,1674,777656,1345212,0,0,1,0,0,1,0,0,220,789,146,30,101630099179,101630097994,0,220,0,94,77,4
4538,0,1674,777657,1345213,0,0,1,0,0,1,0,0,217,882,148,30,101630100589,101630099312,0,217,0,94,77,4
4539,0,1674,777658,1345214,0,0,1,0,0,1,0,0,218,759,144,31,101630101873,101630100721,0,218,0,94,77,4
4540,0,1674,777659,1345215,0,0,1,0,0,1,0,0,250,946,147,30,101630103347,101630101974,0,250,0,123,77,4
4541,0,1674,777660,1345216,0,0,1,0,0,1,0,0,221,900,147,30,101630104796,101630103498,0,221,0,95,77,4
