seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
1,1,1033,1134865,255026,0,1,0,0,1,1,0,0,3296,1939,779,73,194923344977,194923338890,0,3296,94,844,542,4
2,0,1679,24696,1158526,0,0,1,0,0,1,0,0,4232,5132,934,189,202497748060,202497737573,0,4232,0,1772,129,4
3,0,1679,24697,1091145,0,0,1,0,0,1,0,0,287,866,174,31,202497750465,202497749107,0,287,0,125,129,4
4,0,1679,24698,1158662,0,0,1,0,0,1,0,0,221,900,147,30,202497752250,202497750952,0,221,0,93,129,4
5,0,1679,24699,1090281,0,0,1,0,0,1,0,0,242,886,146,30,202497753994,202497752690,0,242,0,113,129,4
6,0,1679,24700,1157454,0,0,1,0,0,1,0,0,249,853,145,29,202497755485,202497754209,0,249,0,103,129,4
7,0,1679,24701,1158664,0,0,1,0,0,1,0,0,224,807,144,30,202497756815,202497755610,0,224,0,93,129,4
8,0,1679,24702,1092332,0,0,1,0,0,1,0,0,225,1006,143,30,202497758344,202497756940,0,225,0,94,129,4
9,0,1679,24703,1092545,0,0,1,0,0,1,0,0,277,824,144,30,202497759698,202497758423,0,277,0,145,129,4
10,0,1679,25544,1092988,0,0,1,0,0,1,0,0,257,1130,144,31,202497761353,202497759791,0,257,0,127,129,4
11,0,1679,25545,1091142,0,0,1,0,0,1,0,0,221,1011,145,31,202497762888,202497761480,0,221,0,93,129,4
12,0,1679,25546,1092184,0,0,1,0,0,1,0,0,221,840,146,30,202497764252,202497763015,0,221,0,94,129,4
13,0,1679,25547,1091318,0,0,1,0,0,1,0,0,221,818,145,31,202497765595,202497764380,0,221,0,95,129,4
14,0,1679,25548,1092165,0,0,1,0,0,1,0,0,223,834,147,29,202497766979,202497765746,0,223,0,94,129,4
15,0,1679,25549,1091406,0,0,1,0,0,1,0,0,224,824,145,30,202497768332,202497767109,0,224,0,95,129,4
16,0,1679,25550,1092048,0,0,1,0,0,1,0,0,220,899,148,30,202497769757,202497768460,0,220,0,93,129,4
17,0,1679,25551,1092094,0,0,1,0,0,1,0,0,220,866,144,29,202497771164,202497769905,0,220,0,93,129,4
18,0,1679,25560,1092032,0,0,1,0,0,1,0,0,257,1039,146,30,202497772726,202497771254,0,257,0,125,129,4
19,0,1679,25561,1092087,0,0,1,0,0,1,0,0,219,790,147,29,202497774236,202497773051,0,219,0,92,129,4
20,0,1679,25562,1091954,0,0,1,0,0,1,0,0,220,769,145,30,202497775735,202497774571,0,220,0,93,129,4
21,0,1679,25563,1092921,0,0,1,0,0,1,0,0,218,768,145,30,202497777026,202497775865,0,218,0,93,129,4
22,0,1679,25564,1092947,0,0,1,0,0,1,0,0,222,797,162,30,202497778375,202497777164,0,222,0,93,129,4
23,0,1679,25565,1092940,0,0,1,0,0,1,0,0,218,765,146,30,202497779672,202497778513,0,218,0,93,129,4
24,0,1679,25566,1092933,0,0,1,0,0,1,0,0,221,775,147,30,202497780972,202497779799,0,221,0,95,129,4
25,0,1679,25567,1092211,0,0,1,0,0,1,0,0,241,730,145,29,202497782229,202497781084,0,241,0,112,129,4
26,0,1679,25704,1092987,0,0,1,0,0,1,0,0,264,968,147,32,202497783728,202497782317,0,264,0,132,129,4
