seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
78,0,2214,109083,1334267,0,0,1,0,1,1,0,0,282,454,182,34,2444744552307,2444744551355,0,282,34,104,5,3
79,0,2214,109084,1334268,0,0,1,0,1,1,0,0,302,482,190,34,2444744553366,2444744552358,0,302,33,107,5,3
80,0,2214,109085,1334269,0,0,1,0,1,1,0,0,286,473,180,36,2444744554402,2444744553427,0,286,35,107,5,3
81,0,2214,109086,1334270,0,0,1,0,1,1,0,0,312,616,184,33,2444744555634,2444744554489,0,312,34,107,5,3
82,0,2214,109087,1334271,0,0,1,0,1,1,0,0,283,566,186,34,2444744556789,2444744555720,0,283,33,106,5,3
83,0,2214,109088,1332224,0,0,1,0,1,1,0,0,294,474,185,34,2444744557858,2444744556871,0,294,34,121,5,3
84,0,2214,109089,1332225,0,0,1,0,1,1,0,0,280,429,180,35,2444744559056,2444744558132,0,280,34,106,5,3
85,0,2214,109090,1332226,0,0,1,0,1,1,0,0,302,467,185,34,2444744560145,2444744559157,0,302,34,128,5,3
86,0,2214,109091,1332227,0,0,1,0,1,1,0,0,286,456,181,34,2444744561188,2444744560231,0,286,36,110,5,3
87,0,2214,109092,1172845,0,0,1,0,1,1,0,0,281,421,184,34,2444744562190,2444744561270,0,281,33,108,5,3
88,0,2214,109093,1184589,0,0,1,0,1,1,0,0,284,439,181,34,2444744563213,2444744562275,0,284,33,107,5,3
89,0,2214,109094,1181372,0,0,1,0,1,1,0,0,307,485,191,33,2444744564277,2444744563261,0,307,36,130,5,3
90,0,2214,109095,1164508,0,0,1,0,1,1,0,0,283,488,185,34,2444744565339,2444744564349,0,283,34,105,5,3
91,0,2214,109096,1182587,0,0,1,0,1,1,0,0,286,458,188,34,2444744566378,2444744565412,0,286,35,107,5,3
92,0,2214,109097,1158349,0,0,1,0,1,1,0,0,281,477,186,34,2444744567436,2444744566458,0,281,34,106,5,3
93,0,2214,109098,1181115,0,0,1,0,1,1,0,0,283,454,185,36,2444744568468,2444744567510,0,283,33,106,5,3
94,0,2214,109099,1185212,0,0,1,0,1,1,0,0,281,464,182,35,2444744569501,2444744568539,0,281,33,106,5,3
95,0,2214,109100,1181087,0,0,1,0,1,1,0,0,287,414,181,35,2444744570503,2444744569586,0,287,38,105,5,3
96,0,2214,109101,1158520,0,0,1,0,1,1,0,0,299,467,182,34,2444744571532,2444744570550,0,299,34,105,5,3
97,0,2214,109102,1096150,0,0,1,0,1,1,0,0,343,570,185,36,2444744635706,2444744634572,0,343,37,146,5,3
98,0,2214,109103,1181944,0,0,1,0,1,1,0,0,292,453,185,34,2444744636751,2444744635787,0,292,35,110,5,3
99,0,2214,109104,1180023,0,0,1,0,1,1,0,0,284,436,186,34,2444744637767,2444744636827,0,284,35,105,5,3
100,0,2214,109105,1154620,0,0,1,0,1,1,0,0,286,477,183,34,2444744638816,2444744637836,0,286,35,107,5,3
101,0,2214,109106,1154641,0,0,1,0,1,1,0,0,285,453,185,34,2444744639835,2444744638878,0,285,34,106,5,3
102,0,2214,109107,1154039,0,0,1,0,1,1,0,0,286,473,185,35,2444744641072,2444744640093,0,286,35,106,5,3
103,0,2214,109108,1181714,0,0,1,0,1,1,0,0,314,432,184,35,2444744642251,2444744641286,0,314,36,112,5,3
104,0,2214,109109,1181432,0,0,1,0,1,1,0,0,280,457,187,36,2444744643301,2444744642341,0,280,33,106,5,3
105,0,2214,109110,1181825,0,0,1,0,1,1,0,0,282,465,206,34,2444744644589,2444744643602,0,282,34,108,5,3
106,0,2214,109111,1163546,0,0,1,0,1,1,0,0,280,479,184,35,2444744645800,2444744644822,0,280,34,105,5,3
107,0,2214,109112,1181434,0,0,1,0,1,1,0,0,285,483,182,34,2444744646861,2444744645877,0,285,33,106,5,3
108,0,2214,109113,1153948,0,0,1,0,1,1,0,0,281,462,185,35,2444744647912,2444744646949,0,281,35,106,5,3
109,0,2214,109114,1182144,0,0,1,0,1,1,0,0,285,450,183,34,2444744648926,2444744647974,0,285,34,106,5,3
110,0,2214,109115,1158464,0,0,1,0,1,1,0,0,286,452,181,35,2444744649949,2444744648995,0,286,35,107,5,3
111,0,2214,109116,1160287,0,0,1,0,1,1,0,0,284,444,180,35,2444744650979,2444744650036,0,284,35,106,5,3
112,0,2214,109117,1158403,0,0,1,0,1,1,0,0,281,470,185,34,2444744652026,2444744651056,0,281,33,106,5,3
113,0,2214,109118,1158450,0,0,1,0,1,1,0,0,288,454,186,34,2444744653134,2444744652172,0,288,35,111,5,3
114,0,2214,109119,1160877,0,0,1,0,1,1,0,0,308,455,181,34,2444744654177,2444744653199,0,308,35,132,5,3
115,0,2214,110720,1154127,0,0,1,0,1,1,0,0,284,634,195,35,2444744655395,2444744654247,0,284,33,106,5,3
116,0,2214,110721,1158337,0,0,1,0,1,1,0,0,280,463,183,33,2444744656433,2444744655474,0,280,34,106,5,3
117,0,2214,110722,1180011,0,0,1,0,1,1,0,0,279,482,184,35,2444744657484,2444744656504,0,279,33,106,5,3
118,0,2214,110723,1175376,0,0,1,0,1,1,0,0,281,508,181,34,2444744658558,2444744657554,0,281,34,108,5,3
119,0,2214,110724,1110522,0,0,1,0,1,1,0,0,289,555,184,34,2444744659678,2444744658616,0,289,35,107,5,3
120,0,2214,110725,1181113,0,0,1,0,1,1,0,0,284,456,183,34,2444744660692,2444744659735,0,284,34,106,5,3
121,0,2214,110726,1173036,0,0,1,0,1,1,0,0,281,497,185,35,2444744661777,2444744660779,0,281,34,106,5,3
122,0,2214,110727,1181109,0,0,1,0,1,1,0,0,279,770,181,35,2444744663155,2444744661890,0,279,34,105,5,3
123,0,2214,110728,1182196,0,0,1,0,1,1,0,0,281,739,184,35,2444744664461,2444744663222,0,281,34,105,5,3
124,0,2214,110729,1184691,0,0,1,0,1,1,0,0,281,488,183,34,2444744665518,2444744664532,0,281,34,108,5,3
125,0,2214,110730,1182297,0,0,1,0,1,1,0,0,287,733,183,34,2444744666826,2444744665589,0,287,35,109,5,3
126,0,2214,110731,1179906,0,0,1,0,1,1,0,0,282,465,184,34,2444744667866,2444744666901,0,282,34,106,5,3
127,0,2214,110732,1251043,0,0,1,0,1,1,0,0,280,496,187,34,2444744668949,2444744667952,0,280,35,105,5,3
128,0,2214,110733,1182237,0,0,1,0,1,1,0,0,278,517,183,35,2444744670035,2444744669022,0,278,34,106,5,3
129,0,2214,110734,1182201,0,0,1,0,1,1,0,0,316,738,186,34,2444744737699,2444744736425,0,316,34,123,5,3
130,0,2214,110735,1182264,0,0,1,0,1,1,0,0,302,642,186,34,2444744738939,2444744737775,0,302,33,127,5,3
131,0,2214,110736,1182153,0,0,1,0,1,1,0,0,285,481,186,33,2444744739983,2444744738998,0,285,35,107,5,3
132,0,2214,110737,1182129,0,0,1,0,1,1,0,0,286,775,183,34,2444744741328,2444744740050,0,286,35,109,5,3
133,0,2214,110738,1182434,0,0,1,0,1,1,0,0,282,591,181,35,2444744742479,2444744741390,0,282,34,106,5,3
134,0,2214,110739,1173024,0,0,1,0,1,1,0,0,307,610,205,35,2444744743725,2444744742568,0,307,35,106,5,3
135,0,2214,110740,1182184,0,0,1,0,1,1,0,0,286,481,181,35,2444744745016,2444744744033,0,286,38,107,5,3
136,0,2214,110741,1175399,0,0,1,0,1,1,0,0,285,469,184,35,2444744746080,2444744745107,0,285,36,109,5,3
137,0,2214,110742,1181485,0,0,1,0,1,1,0,0,285,482,180,35,2444744747181,2444744746199,0,285,35,106,5,3
138,0,2214,110743,1164255,0,0,1,0,1,1,0,0,284,15366,182,35,2444744763348,2444744747481,0,284,34,108,5,3
139,0,2214,110744,1134014,0,0,1,0,1,1,0,0,314,445,183,35,2444744764380,2444744763403,0,314,35,135,5,3
140,0,2214,110745,1182724,0,0,1,0,1,1,0,0,290,493,181,35,2444744765457,2444744764458,0,290,35,112,5,3
141,0,2214,110746,1251045,0,0,1,0,1,1,0,0,287,694,185,33,2444744766723,2444744765524,0,287,35,109,5,3
142,0,2214,110747,1163538,0,0,1,0,1,1,0,0,285,526,184,34,2444744767824,2444744766795,0,285,35,110,5,3
143,0,2214,110748,1162972,0,0,1,0,1,1,0,0,282,457,194,34,2444744768896,2444744767929,0,282,34,108,5,3
144,0,2214,110749,1184933,0,0,1,0,1,1,0,0,305,500,186,35,2444744769983,2444744768957,0,305,36,108,5,3
145,0,2214,110750,1163532,0,0,1,0,1,1,0,0,280,480,184,33,2444744771061,2444744770084,0,280,33,105,5,3
146,0,2214,110751,1184904,0,0,1,0,1,1,0,0,286,615,184,34,2444744772284,2444744771165,0,286,34,109,5,3
147,0,2214,110752,1184935,0,0,1,0,1,1,0,0,283,527,182,34,2444744773423,2444744772397,0,283,33,108,5,3
148,0,2214,110753,1182539,0,0,1,0,1,1,0,0,284,498,183,34,2444744774495,2444744773496,0,284,36,106,5,3
149,0,2214,110754,1181778,0,0,1,0,1,1,0,0,308,483,183,34,2444744775548,2444744774540,0,308,34,110,5,3
150,0,2214,110755,1179985,0,0,1,0,1,1,0,0,284,513,183,34,2444744776630,2444744775616,0,284,36,107,5,3
151,0,2214,110756,1180014,0,0,1,0,1,1,0,0,289,488,184,34,2444744777685,2444744776690,0,289,34,109,5,3
152,0,2214,110757,1179194,0,0,1,0,1,1,0,0,287,482,186,34,2444744778737,2444744777748,0,287,33,106,5,3
153,0,2214,110758,1182243,0,0,1,0,1,1,0,0,285,594,198,34,2444744779933,2444744778822,0,285,36,106,5,3
154,0,2214,110759,1173038,0,0,1,0,1,1,0,0,306,581,183,35,2444744781085,2444744779980,0,306,35,105,5,3
155,0,2214,110760,1182135,0,0,1,0,1,1,0,0,285,689,183,35,2444744782346,2444744781154,0,285,36,108,5,3
156,0,2214,110761,1185214,0,0,1,0,1,1,0,0,285,641,183,34,2444744783564,2444744782421,0,285,36,107,5,3
157,0,2214,110762,1182433,0,0,1,0,1,1,0,0,286,494,193,36,2444744784647,2444744783638,0,286,36,105,5,3
158,0,2214,110763,1179717,0,0,1,0,1,1,0,0,281,477,183,34,2444744785695,2444744784720,0,281,34,104,5,3
159,0,2214,110764,1158366,0,0,1,0,1,1,0,0,304,564,181,35,2444744786829,2444744785745,0,304,36,105,5,3
160,0,2214,110765,1157072,0,0,1,0,1,1,0,0,287,530,183,34,2444744787922,2444744786888,0,287,35,108,5,3
161,0,2214,110766,1179181,0,0,1,0,1,1,0,0,345,574,186,37,2444744847256,2444744846114,0,345,34,147,5,3
162,0,2214,110767,1163529,0,0,1,0,1,1,0,0,283,598,183,34,2444744848443,2444744847345,0,283,33,106,5,3
163,0,2214,110768,1164167,0,0,1,0,1,1,0,0,284,470,206,34,2444744849606,2444744848612,0,284,35,108,5,3
164,0,2214,110769,1164448,0,0,1,0,1,1,0,0,305,470,191,35,2444744850681,2444744849680,0,305,35,128,5,3
165,0,2214,110770,1180020,0,0,1,0,1,1,0,0,285,499,181,34,2444744851777,2444744850778,0,285,35,108,5,3
166,0,2214,110771,1179901,0,0,1,0,1,1,0,0,285,508,183,35,2444744852891,2444744851880,0,285,35,106,5,3
167,0,2214,110772,1181367,0,0,1,0,1,1,0,0,281,463,184,35,2444744853941,2444744852978,0,281,35,106,5,3
168,0,2214,110773,1162485,0,0,1,0,1,1,0,0,283,443,182,36,2444744854960,2444744854016,0,283,36,106,5,3
169,0,2214,110774,1073468,0,0,1,0,1,1,0,0,298,497,181,34,2444744856031,2444744855021,0,298,35,106,5,3
170,0,2214,110775,1181563,0,0,1,0,1,1,0,0,283,480,182,35,2444744857074,2444744856094,0,283,36,106,5,3
171,0,2214,110776,1182092,0,0,1,0,1,1,0,0,282,579,183,34,2444744858238,2444744857160,0,282,36,106,5,3
172,0,2214,110777,1181555,0,0,1,0,1,1,0,0,282,486,183,34,2444744859293,2444744858308,0,282,33,105,5,3
173,0,2214,110778,1182508,0,0,1,0,1,1,0,0,283,609,187,35,2444744860482,2444744859368,0,283,36,107,5,3
174,0,2214,110779,1181720,0,0,1,0,1,1,0,0,282,677,191,35,2444744861740,2444744860555,0,282,34,109,5,3
175,0,2214,110780,1182095,0,0,1,0,1,1,0,0,285,516,181,35,2444744862828,2444744861811,0,285,36,107,5,3
176,0,2214,110781,1182046,0,0,1,0,1,1,0,0,284,475,184,34,2444744863874,2444744862897,0,284,34,106,5,3
177,0,2214,110782,1154096,0,0,1,0,1,1,0,0,286,593,183,34,2444744865041,2444744863945,0,286,34,108,5,3
178,0,2214,110783,1181737,0,0,1,0,1,1,0,0,282,479,180,35,2444744866091,2444744865115,0,282,34,105,5,3
179,0,2214,111168,1182504,0,0,1,0,1,1,0,0,281,587,183,35,2444744867251,2444744866165,0,281,33,104,5,3
180,0,2214,111169,1181117,0,0,1,0,1,1,0,0,287,610,180,35,2444744868419,2444744867307,0,287,35,108,5,3
181,0,2214,111170,1182715,0,0,1,0,1,1,0,0,287,528,184,35,2444744869530,2444744868496,0,287,33,109,5,3
182,0,2214,111171,1182107,0,0,1,0,1,1,0,0,281,590,182,34,2444744870682,2444744869595,0,281,34,105,5,3
183,0,2214,111172,1181124,0,0,1,0,1,1,0,0,285,535,182,35,2444744871776,2444744870739,0,285,34,108,5,3
184,0,2214,111173,1181322,0,0,1,0,1,1,0,0,280,548,183,34,2444744872922,2444744871877,0,280,34,105,5,3
185,0,2214,111174,1173043,0,0,1,0,1,1,0,0,281,716,184,35,2444744874212,2444744872996,0,281,35,105,5,3
186,0,2214,111175,1181376,0,0,1,0,1,1,0,0,302,654,183,35,2444744875446,2444744874272,0,302,33,125,5,3
187,0,2214,111176,1181105,0,0,1,0,1,1,0,0,281,474,185,33,2444744876495,2444744875522,0,281,34,105,5,3
188,0,2214,111177,1185386,0,0,1,0,1,1,0,0,283,740,181,34,2444744877823,2444744876585,0,283,35,106,5,3
189,0,2214,111178,1127413,0,0,1,0,1,1,0,0,292,513,181,35,2444744878906,2444744877885,0,292,33,117,5,3
190,0,2214,111179,1181695,0,0,1,0,1,1,0,0,282,468,181,34,2444744879943,2444744878978,0,282,34,108,5,3
191,0,2214,111180,1182853,0,0,1,0,1,1,0,0,283,548,184,34,2444744881056,2444744880007,0,283,33,105,5,3
192,0,2214,111181,1181759,0,0,1,0,1,1,0,0,281,501,200,35,2444744882177,2444744881160,0,281,33,106,5,3
193,0,2214,111182,1182803,0,0,1,0,1,1,0,0,338,586,188,34,2444744948663,2444744947517,0,338,34,147,5,3
194,0,2214,111183,1182186,0,0,1,0,1,1,0,0,280,618,185,35,2444744949881,2444744948763,0,280,34,106,5,3
195,0,2214,111184,1181127,0,0,1,0,1,1,0,0,282,453,184,34,2444744950907,2444744949954,0,282,36,105,5,3
196,0,2214,111185,1182141,0,0,1,0,1,1,0,0,284,794,182,34,2444744952270,2444744950976,0,284,34,105,5,3
197,0,2214,111186,1181930,0,0,1,0,1,1,0,0,284,672,185,34,2444744953513,2444744952338,0,284,34,106,5,3
198,0,2214,111187,1185381,0,0,1,0,1,1,0,0,284,519,186,35,2444744954601,2444744953577,0,284,35,106,5,3
199,0,2214,111188,1182188,0,0,1,0,1,1,0,0,284,459,185,35,2444744955655,2444744954692,0,284,35,106,5,3
200,0,2214,111189,1181370,0,0,1,0,1,1,0,0,281,446,183,34,2444744956671,2444744955727,0,281,34,106,5,3
201,0,2214,111190,1162483,0,0,1,0,1,1,0,0,280,452,183,34,2444744957728,2444744956779,0,280,34,105,5,3
202,0,2214,111191,1179259,0,0,1,0,1,1,0,0,285,469,186,34,2444744958819,2444744957845,0,285,36,107,5,3
203,0,2214,111192,1181246,0,0,1,0,1,1,0,0,295,460,184,34,2444744959888,2444744958915,0,295,35,110,5,3
204,0,2214,111193,1182050,0,0,1,0,1,1,0,0,282,468,183,34,2444744961013,2444744960046,0,282,35,106,5,3
205,0,2214,111194,1181096,0,0,1,0,1,1,0,0,283,455,197,35,2444744962100,2444744961130,0,283,34,105,5,3
206,0,2214,111195,1185162,0,0,1,0,1,1,0,0,284,613,186,34,2444744963334,2444744962217,0,284,34,105,5,3
207,0,2214,111196,1185194,0,0,1,0,1,1,0,0,280,459,186,35,2444744964402,2444744963442,0,280,34,106,5,3
208,0,2214,111197,1182420,0,0,1,0,1,1,0,0,282,444,187,34,2444744965433,2444744964486,0,282,36,106,5,3
209,0,2214,111198,1185139,0,0,1,0,1,1,0,0,307,452,184,35,2444744966469,2444744965491,0,307,33,112,5,3
210,0,2214,111199,1181899,0,0,1,0,1,1,0,0,282,502,184,34,2444744967558,2444744966556,0,282,35,108,5,3
211,0,2214,111200,1181876,0,0,1,0,1,1,0,0,281,442,184,34,2444744968575,2444744967634,0,281,34,107,5,3
212,0,2214,111201,1181923,0,0,1,0,1,1,0,0,283,640,199,34,2444744969796,2444744968640,0,283,35,105,5,3
213,0,2214,111202,1182033,0,0,1,0,1,1,0,0,283,523,186,35,2444744970913,2444744969886,0,283,35,106,5,3
214,0,2214,111203,1182111,0,0,1,0,1,1,0,0,305,473,182,36,2444744971950,2444744970954,0,305,35,128,5,3
215,0,2214,111204,1182053,0,0,1,0,1,1,0,0,286,501,185,35,2444744973026,2444744972019,0,286,36,111,5,3
216,0,2214,111205,1181145,0,0,1,0,1,1,0,0,288,478,183,34,2444744974078,2444744973095,0,288,34,107,5,3
217,0,2214,111206,1181671,0,0,1,0,1,1,0,0,343,636,213,34,2444744975313,2444744974087,0,343,37,104,5,3
218,0,2214,111209,1120126,0,0,1,0,1,1,0,0,282,539,186,35,2444744976425,2444744975383,0,282,34,105,5,3
219,0,2214,111210,1182412,0,0,1,0,1,1,0,0,285,747,189,37,2444744977757,2444744976499,0,285,34,105,5,3
220,0,2214,111211,1184759,0,0,1,0,1,1,0,0,285,479,189,34,2444744978821,2444744977834,0,285,34,108,5,3
