seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
111,0,2062,89727,1335437,0,0,1,0,1,1,0,0,308,530,182,35,2442251295374,2442251294319,0,308,35,129,8,4
112,0,2062,101907,1335438,0,0,1,0,1,1,0,0,286,475,185,34,2442251296414,2442251295434,0,286,35,105,8,4
113,0,2062,101920,1335439,0,0,1,0,1,1,0,0,293,426,213,33,2442251297455,2442251296490,0,293,38,104,8,4
114,0,2062,101921,1335440,0,0,1,0,1,1,0,0,285,396,185,34,2442251298420,2442251297520,0,285,34,108,8,4
115,0,2062,102029,1335441,0,0,1,0,1,1,0,0,285,506,183,34,2442251299492,2442251298484,0,285,33,104,8,4
116,0,2062,102030,1335442,0,0,1,0,1,1,0,0,285,549,182,34,2442251300606,2442251299556,0,285,35,106,8,4
117,0,2062,102031,1335443,0,0,1,0,1,1,0,0,282,498,183,35,2442251301670,2442251300672,0,282,33,105,8,4
118,0,2062,102464,1335444,0,0,1,0,1,1,0,0,364,536,232,34,2442251302824,2442251301658,0,364,35,105,8,4
119,0,2062,102465,1335445,0,0,1,0,1,1,0,0,283,430,179,35,2442251303818,2442251302891,0,283,35,106,8,4
120,0,2062,102466,1335446,0,0,1,0,1,1,0,0,284,414,178,34,2442251304794,2442251303884,0,284,35,107,8,4
121,0,2062,102467,1335447,0,0,1,0,1,1,0,0,279,473,180,34,2442251305859,2442251304893,0,279,34,106,8,4
122,0,2062,102468,1335448,0,0,1,0,1,1,0,0,278,422,180,34,2442251306942,2442251306028,0,278,33,106,8,4
123,0,2062,102469,1335449,0,0,1,0,1,1,0,0,282,399,181,34,2442251307904,2442251307008,0,282,36,108,8,4
124,0,2062,102470,1335450,0,0,1,0,1,1,0,0,306,531,180,35,2442251309003,2442251307951,0,306,35,108,8,4
125,0,2062,102471,1335451,0,0,1,0,1,1,0,0,281,396,176,34,2442251309960,2442251309073,0,281,34,108,8,4
126,0,2062,102472,1335452,0,0,1,0,1,1,0,0,280,406,181,34,2442251310935,2442251310034,0,280,35,104,8,4
127,0,2062,102473,1335453,0,0,1,0,1,1,0,0,282,423,180,35,2442251311920,2442251311000,0,282,33,107,8,4
128,0,2062,102474,1335454,0,0,1,0,1,1,0,0,284,425,177,35,2442251312903,2442251311982,0,284,35,107,8,4
129,0,2062,102475,1335455,0,0,1,0,1,1,0,0,390,568,236,34,2442251416796,2442251415568,0,390,37,150,6,4
130,0,2062,102476,1335456,0,0,1,0,1,1,0,0,316,461,188,34,2442251417910,2442251416911,0,316,33,138,6,4
131,0,2062,102477,1335457,0,0,1,0,1,1,0,0,294,462,181,34,2442251418934,2442251417963,0,294,34,120,6,4
132,0,2062,102478,1335458,0,0,1,0,1,1,0,0,325,398,182,34,2442251419896,2442251418957,0,325,33,130,6,4
133,0,2062,102479,1335459,0,0,1,0,1,1,0,0,297,483,183,34,2442251420942,2442251419945,0,297,35,120,6,4
134,0,2062,102480,1335460,0,0,1,0,1,1,0,0,283,411,185,35,2442251421918,2442251421004,0,283,36,108,6,4
135,0,2062,102481,1335461,0,0,1,0,1,1,0,0,282,661,181,34,2442251423141,2442251421983,0,282,34,108,6,4
136,0,2062,102482,1335462,0,0,1,0,1,1,0,0,282,412,178,35,2442251424128,2442251423221,0,282,33,106,6,4
137,0,2062,102483,1335463,0,0,1,0,1,1,0,0,281,395,180,35,2442251425139,2442251424248,0,281,33,108,6,4
138,0,2062,102484,1335464,0,0,1,0,1,1,0,0,280,419,185,35,2442251426143,2442251425224,0,280,33,106,6,4
139,0,2062,102485,1335465,0,0,1,0,1,1,0,0,281,415,180,34,2442251427143,2442251426233,0,281,33,106,6,4
140,0,2062,102486,1335466,0,0,1,0,1,1,0,0,304,415,181,35,2442251428149,2442251427214,0,304,35,107,6,4
141,0,2062,102487,1335467,0,0,1,0,1,1,0,0,278,542,182,35,2442251429267,2442251428230,0,278,33,104,6,4
142,0,2062,102488,1335468,0,0,1,0,1,1,0,0,281,404,180,34,2442251430231,2442251429332,0,281,34,107,6,4
143,0,2062,102489,1335469,0,0,1,0,1,1,0,0,282,404,177,35,2442251431260,2442251430362,0,282,33,106,6,4
144,0,2062,102490,1335470,0,0,1,0,1,1,0,0,282,415,183,34,2442251432281,2442251431367,0,282,34,107,6,4
145,0,2062,102491,1335471,0,0,1,0,1,1,0,0,282,407,179,34,2442251433271,2442251432369,0,282,36,106,6,4
146,0,2062,102492,1335472,0,0,1,0,1,1,0,0,286,419,179,34,2442251434285,2442251433367,0,286,36,108,6,4
147,0,2062,102493,1335473,0,0,1,0,1,1,0,0,283,410,178,34,2442251435319,2442251434414,0,283,35,107,6,4
148,0,2062,102494,1335474,0,0,1,0,1,1,0,0,321,409,182,34,2442251436307,2442251435361,0,321,33,127,6,4
149,0,2062,102495,1335475,0,0,1,0,1,1,0,0,282,405,183,34,2442251437273,2442251436369,0,282,35,107,6,4
150,0,2062,102496,1335476,0,0,1,0,1,1,0,0,284,425,182,35,2442251438255,2442251437329,0,284,35,108,6,4
151,0,2062,102497,1335477,0,0,1,0,1,1,0,0,284,545,181,35,2442251439362,2442251438317,0,284,33,108,6,4
152,0,2062,102498,1335478,0,0,1,0,1,1,0,0,298,450,180,35,2442251440371,2442251439408,0,298,34,124,6,4
153,0,2062,102499,1335479,0,0,1,0,1,1,0,0,288,423,179,36,2442251441351,2442251440425,0,288,35,110,6,4
154,0,2062,102500,1335480,0,0,1,0,1,1,0,0,282,448,191,34,2442251442384,2442251441429,0,282,36,106,6,4
