seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
47,0,117736,622369,1155579,0,0,1,1,0,1,0,0,583,750,83,42,1667,209,0,500,0,0
48,0,117736,625631,1262289,0,0,1,1,0,1,0,42,500,1458,458,42,2875,375,0,459,0,0
49,0,117736,634973,1199710,0,0,1,1,0,1,0,0,583,1000,167,41,1958,167,0,541,0,0
50,0,117736,576095,1254717,0,0,1,1,0,1,0,0,583,6541,125,0,7498,249,0,542,0,0
51,0,117736,622386,1224991,0,0,1,1,0,1,0,0,542,750,83,0,1666,291,0,500,0,0
52,0,117736,607509,1148759,0,0,1,1,0,1,0,42,666,792,125,42,1750,83,0,584,0,0
53,0,117736,622385,1299140,0,0,1,1,0,1,0,0,459,541,84,0,1333,249,0,417,0,0
54,0,117736,685433,1241326,0,0,1,1,0,1,0,42,583,666,84,41,1625,209,0,583,0,0
55,0,117736,639439,1156736,0,0,1,1,0,1,0,42,542,1083,83,42,2000,208,0,542,0,0
56,0,117736,612191,1274857,0,0,1,1,0,1,0,0,583,1208,84,0,2166,291,0,542,0,0
57,0,117736,638038,1146531,0,0,1,1,0,1,0,41,625,625,83,42,1625,209,0,583,0,0
58,0,117736,608962,1153786,0,0,1,1,0,1,0,42,625,708,84,42,1708,207,0,584,0,0
59,0,117736,608989,1163073,0,0,1,1,0,1,0,41,542,625,83,41,1499,167,0,458,0,0
60,0,117736,683945,1223731,0,0,1,1,0,1,0,0,792,708,83,42,1833,208,0,750,0,0
61,0,117736,612141,1261094,0,0,1,1,0,1,0,0,1166,1084,83,0,2708,375,0,1125,0,0
62,0,117736,612142,1163805,0,0,1,1,0,1,0,0,542,500,83,42,1375,208,0,500,0,0
63,0,117736,591519,1244192,0,0,1,1,0,1,0,42,459,4874,83,0,5707,249,0,417,0,0
64,0,117736,608774,1290349,0,0,1,1,0,1,0,41,542,708,84,0,1625,250,0,500,0,0
65,0,117736,611997,1239288,0,0,1,1,0,1,0,0,541,792,83,42,1667,209,0,541,0,0
66,0,117736,608773,1162813,0,0,1,1,0,1,0,0,2041,541,84,41,2958,251,0,1999,0,0
67,0,117736,608476,1207857,0,0,1,1,0,1,0,41,500,708,83,0,1583,251,0,458,0,0
68,0,117736,608489,1188533,0,0,1,1,0,1,0,0,624,792,84,41,1708,167,0,583,0,0
69,0,117736,619656,1227925,0,0,1,1,0,1,0,0,583,875,84,41,1833,250,0,583,0,0
70,0,117736,624756,1256071,0,0,1,1,0,1,0,41,2166,1000,83,42,3624,292,0,2124,0,0
71,0,117736,690653,1241037,0,0,1,1,0,1,0,0,1166,1666,250,41,3833,710,0,1083,0,0
72,0,117736,425058,1151037,0,0,1,1,0,1,0,0,1083,4958,458,41,6998,458,0,1041,0,0
73,0,117736,536206,1261089,0,0,1,1,0,1,0,0,2541,1083,84,0,4041,333,0,2541,0,0
74,0,117736,624431,1233482,0,0,1,1,0,1,0,42,542,624,83,0,1499,208,0,458,0,0
75,0,117736,641278,1290540,0,0,1,1,0,1,0,0,1125,1125,167,41,2749,291,0,1125,0,0
76,0,117736,785466,1275631,0,0,1,1,0,1,0,42,625,708,84,41,1750,250,0,584,0,0
77,0,117736,785520,1152740,0,0,1,1,0,1,0,42,416,583,83,42,1333,167,0,375,0,0
78,0,117736,785534,1287274,0,0,1,1,0,1,0,0,1083,1042,125,41,2624,333,0,1083,0,0
79,0,117736,608066,1198984,0,0,1,1,0,1,0,42,625,750,84,41,1750,208,0,625,0,0
80,0,117736,657718,1213223,0,0,1,1,0,1,0,42,500,875,84,0,1708,207,0,458,0,0
81,0,117736,608070,1205231,0,0,1,1,0,1,0,0,416,708,125,41,1500,210,0,375,0,0
82,0,117736,608410,1222712,0,0,1,1,0,1,0,0,1167,1041,83,42,2624,291,0,1083,0,0
83,0,117736,624818,1212193,0,0,1,1,0,1,0,42,458,791,83,42,1583,167,0,416,0,0
84,0,117736,624734,1151264,0,0,1,1,0,1,0,42,583,708,83,0,1625,209,0,541,0,0
85,0,117736,624827,1280426,0,0,1,1,0,1,0,41,2916,584,125,42,3791,83,0,2833,0,0
86,0,117736,650702,1200630,0,0,1,1,0,1,0,0,458,4416,458,42,5708,334,0,416,0,0
87,0,117736,678126,1282905,0,0,1,1,0,1,0,42,667,4416,125,42,5416,124,0,625,0,0
88,0,117736,607863,1153969,0,0,1,1,0,1,0,42,917,1250,500,0,3166,457,0,708,0,0
89,0,117736,673033,1181864,0,0,1,1,0,1,0,42,499,834,125,42,1625,83,0,417,0,0
90,0,117736,664461,1299876,0,0,1,1,0,1,0,0,625,792,83,41,1749,208,0,583,0,0
91,0,117736,711766,1152988,0,0,1,1,0,1,0,42,541,3958,166,42,4958,209,0,500,0,0
92,0,117736,612152,1210004,0,0,1,1,0,1,0,42,625,749,83,0,1666,167,0,542,0,0
93,0,117736,612155,1291177,0,0,1,1,0,1,0,42,1125,916,83,42,2416,208,0,1041,0,0
94,0,117736,629343,1267423,0,0,1,1,0,1,0,42,625,3791,84,0,4749,207,0,542,0,0
95,0,117736,612189,1239739,0,0,1,1,0,1,0,0,499,625,84,0,1500,292,0,458,0,0
96,0,117736,622323,1225324,0,0,1,1,0,1,0,0,1167,999,84,42,2625,333,0,1167,0,0
97,0,117736,608954,1257948,0,0,1,1,0,1,0,0,500,708,83,0,1583,292,0,500,0,0
98,0,117736,609372,1211662,0,0,1,1,0,1,0,42,541,708,83,41,1625,210,0,500,0,0
99,0,117736,609374,1292756,0,0,1,1,0,1,0,0,583,500,83,0,1458,292,0,583,0,0
100,0,117736,631947,1198445,0,0,1,1,0,1,0,42,541,791,84,41,1708,209,0,500,0,0
101,0,117736,639177,1223720,0,0,1,1,0,1,0,0,1500,1124,375,42,3291,250,0,1416,0,0
102,0,117736,646761,1210966,0,0,1,1,0,1,0,42,708,4833,125,42,5916,166,0,708,0,0
103,0,117736,612144,1223179,0,0,1,1,0,1,0,42,750,583,83,42,1666,166,0,708,0,0
104,0,117736,612135,1285223,0,0,1,1,0,1,0,42,1333,958,125,42,2708,208,0,1292,0,0
105,0,117736,617017,1221108,0,0,1,1,0,1,0,42,541,7040,458,42,8499,376,0,500,0,0
106,0,117736,623125,1204878,0,0,1,1,0,1,0,0,1167,1041,125,42,2667,292,0,1125,0,0
107,0,117736,627059,1190885,0,0,1,1,0,1,0,0,1167,916,83,42,2583,375,0,1167,0,0
108,0,117736,523703,1214818,0,0,1,1,0,1,0,0,416,4208,125,0,4999,250,0,375,0,0
109,0,117736,628222,1188536,0,0,1,1,0,1,0,42,583,667,83,0,1542,167,0,500,0,0
110,0,117736,615214,1228115,0,0,1,1,0,1,0,0,416,667,83,0,1499,333,0,374,0,0
111,0,117736,674768,1269360,0,0,1,1,0,1,0,41,1042,1166,83,42,2625,251,0,1000,0,0
112,0,117736,638367,1200489,0,0,1,1,0,1,0,0,583,875,84,0,1791,249,0,542,0,0
113,0,117736,637707,1164743,0,0,1,1,0,1,0,0,499,708,125,41,1583,210,0,499,0,0
114,0,117736,607819,1165774,0,0,1,1,0,1,0,42,583,625,83,41,1583,209,0,542,0,0
115,0,117736,607324,1201802,0,0,1,1,0,1,0,0,542,750,83,0,1666,291,0,500,0,0
116,0,117736,607401,1217076,0,0,1,1,0,1,0,42,583,667,125,42,1542,83,0,500,0,0
117,0,117736,607291,1258649,0,0,1,1,0,1,0,41,625,750,84,0,1666,166,0,542,0,0
118,0,117736,614675,1229721,0,0,1,1,0,1,0,42,459,667,125,42,1500,165,0,459,0,0
119,0,117736,538508,1236744,0,0,1,1,0,1,0,0,458,3833,84,42,4624,207,0,417,0,0
120,0,117736,622539,1271417,0,0,1,1,0,1,0,0,625,708,83,0,1708,292,0,583,0,0
121,0,117736,673682,1251089,0,0,1,1,0,1,0,41,1125,1041,83,42,2625,293,0,1042,0,0
122,0,117736,616522,1190262,0,0,1,1,0,1,0,0,542,708,84,41,1583,208,0,458,0,0
123,0,117736,608090,1236406,0,0,1,1,0,1,0,42,624,709,83,42,1667,167,0,583,0,0
124,0,117736,623340,1294492,0,0,1,1,0,1,0,42,625,625,84,0,1625,249,0,584,0,0
125,0,117736,642680,1231122,0,0,1,1,0,1,0,0,542,708,84,0,1583,249,0,500,0,0
126,0,117736,692546,1284083,0,0,1,1,0,1,0,0,1167,4874,84,42,6665,498,0,1125,0,0
127,0,117736,634983,1216058,0,0,1,1,0,1,0,42,500,916,83,0,1791,250,0,500,0,0
128,0,117736,619322,1265609,0,0,1,1,0,1,0,0,1042,1208,84,41,2708,333,0,1000,0,0
129,0,117736,616592,1231945,0,0,1,1,0,1,0,0,1125,1000,83,42,2541,291,0,1084,0,0
130,0,117736,616684,1223813,0,0,1,1,0,1,0,42,1791,1124,292,41,3583,293,0,1750,0,0
131,0,117736,639210,1275787,0,0,1,1,0,1,0,42,666,791,84,0,1833,250,0,625,0,0
132,0,117736,616509,1257740,0,0,1,1,0,1,0,0,458,64321,916,42,66570,833,0,417,0,0
133,0,117736,617776,1218261,0,0,1,1,0,1,0,0,917,1209,125,42,2583,290,0,875,0,0
134,0,117736,648666,1296144,0,0,1,1,0,1,0,0,1167,8291,167,41,9956,290,0,1083,0,0
135,0,117736,687052,1227465,0,0,1,1,0,1,0,0,1084,1333,167,42,3125,499,0,1084,0,0
136,0,117736,637747,1215399,0,0,1,1,0,1,0,0,625,666,83,0,1708,334,0,583,0,0
137,0,117736,639028,1176979,0,0,1,1,0,1,0,42,541,959,83,0,1833,208,0,458,0,0
138,0,117736,650677,1152383,0,0,1,1,0,1,0,42,334,750,83,41,1458,208,0,334,0,0
139,0,117736,672596,1140845,0,0,1,1,0,1,0,41,1125,958,84,0,2541,333,0,1125,0,0
140,0,117736,616377,1213430,0,0,1,1,0,1,0,0,625,625,84,0,1583,249,0,583,0,0
141,0,117736,643652,1254168,0,0,1,1,0,1,0,0,500,750,84,41,1583,208,0,458,0,0
142,0,117736,623071,1233861,0,0,1,1,0,1,0,0,1125,999,84,0,2583,375,0,1125,0,0
143,0,117736,608088,1244451,0,0,1,1,0,1,0,41,1833,1125,500,41,3916,376,0,1583,0,0
144,0,117736,608065,1249796,0,0,1,1,0,1,0,0,542,583,83,0,1500,292,0,542,0,0
145,0,117736,608022,1196810,0,0,1,1,0,1,0,0,749,583,83,41,1708,252,0,708,0,0
146,0,117736,608080,1156557,0,0,1,1,0,1,0,42,1542,625,84,0,2541,248,0,1500,0,0
147,0,117736,621348,1194006,0,0,1,1,0,1,0,41,458,792,84,0,1583,208,0,417,0,0
148,0,117736,624707,1249617,0,0,1,1,0,1,0,42,458,625,83,42,1417,167,0,416,0,0
149,0,117736,624704,1074406,0,0,1,1,0,1,0,42,708,500,125,42,1583,166,0,625,0,0
150,0,117736,608151,1189385,0,0,1,1,0,1,0,42,583,750,83,42,1708,208,0,541,0,0
151,0,117736,608082,1155766,0,0,1,1,0,1,0,42,458,500,125,42,1292,125,0,416,0,0
152,0,117736,607809,1189320,0,0,1,1,0,1,0,42,583,584,83,41,1500,167,0,500,0,0
153,0,117736,608191,1262141,0,0,1,1,0,1,0,41,334,667,83,0,1375,250,0,292,0,0
154,0,117736,608479,1250708,0,0,1,1,0,1,0,0,3124,583,83,0,4082,292,0,3124,0,0
155,0,117736,608059,1272788,0,0,1,1,0,1,0,41,1208,1083,83,41,2749,293,0,1166,0,0
156,0,117736,621240,1232713,0,0,1,1,0,1,0,42,542,709,125,41,1666,207,0,542,0,0
157,0,117736,640930,1258021,0,0,1,1,0,1,0,41,416,833,84,0,1666,292,0,416,0,0
158,0,117736,635287,1293479,0,0,1,1,0,1,0,0,500,750,125,42,1583,166,0,458,0,0
159,0,117736,638389,1278874,0,0,1,1,0,1,0,0,499,709,83,42,1542,209,0,417,0,0
160,0,117736,669818,1257768,0,0,1,1,0,1,0,0,542,750,84,0,1625,249,0,500,0,0
161,0,117736,621787,1254912,0,0,1,1,0,1,0,42,1208,1125,83,0,2749,291,0,1166,0,0
162,0,117736,650984,1157723,0,0,1,1,0,1,0,0,541,1042,583,42,2792,584,0,500,0,0
163,0,117736,678875,1298987,0,0,1,1,0,1,0,0,625,917,84,41,1874,207,0,625,0,0
164,0,117736,672372,1217747,0,0,1,1,0,1,0,0,458,708,83,0,1499,250,0,375,0,0
165,0,117736,621782,1209675,0,0,1,1,0,1,0,0,542,542,83,42,1458,249,0,500,0,0
166,0,117736,621970,1142790,0,0,1,1,0,1,0,0,375,750,84,42,1458,207,0,291,0,0
167,0,117736,621755,1162661,0,0,1,1,0,1,0,0,1167,833,83,41,2416,292,0,1083,0,0
168,0,117736,648486,1214848,0,0,1,1,0,1,0,0,542,584,125,42,1500,207,0,542,0,0
169,0,117736,654501,1278633,0,0,1,1,0,1,0,42,499,917,84,0,1750,208,0,458,0,0
170,0,117736,632848,1233836,0,0,1,1,0,1,0,0,1000,1083,84,41,2583,375,0,1000,0,0
171,0,117736,648429,1195532,0,0,1,1,0,1,0,42,542,667,83,42,1583,207,0,500,0,0
172,0,117736,687048,1245738,0,0,1,1,0,1,0,0,500,625,167,42,1542,208,0,458,0,0
173,0,117736,638177,1216242,0,0,1,1,0,1,0,42,458,708,125,42,1500,125,0,416,0,0
174,0,117736,670639,1208857,0,0,1,1,0,1,0,0,500,749,83,0,1624,292,0,458,0,0
175,0,117736,650275,1282731,0,0,1,1,0,1,0,42,1333,1250,459,0,3541,457,0,1083,0,0
176,0,117736,624702,1277933,0,0,1,1,0,1,0,42,583,625,84,0,1541,207,0,499,0,0
177,0,117736,624700,1262457,0,0,1,1,0,1,0,0,1042,1042,83,41,2499,291,0,1042,0,0
178,0,117736,621338,1231239,0,0,1,1,0,1,0,42,583,708,84,0,1625,208,0,541,0,0
179,0,117736,621312,1206782,0,0,1,1,0,1,0,42,458,917,84,0,1750,249,0,458,0,0
180,0,117736,621302,1201519,0,0,1,1,0,1,0,42,583,750,83,0,1667,209,0,542,0,0
181,0,117736,621296,1224363,0,0,1,1,0,1,0,0,1166,875,125,41,2541,334,0,1125,0,0
182,0,117736,621262,1284703,0,0,1,1,0,1,0,41,500,750,83,42,1583,167,0,458,0,0
183,0,117736,621261,1137418,0,0,1,1,0,1,0,0,541,667,84,0,1542,250,0,500,0,0
184,0,117736,710968,1240724,0,0,1,1,0,1,0,42,1833,750,83,42,2917,167,0,1791,0,0
185,0,117736,708065,1217990,0,0,1,1,0,1,0,42,625,708,84,0,1666,207,0,541,0,0
186,0,117736,618154,1142811,0,0,1,1,0,1,0,41,542,750,83,42,1625,167,0,458,0,0
187,0,117736,618130,1184256,0,0,1,1,0,1,0,0,542,750,83,42,1583,166,0,500,0,0
188,0,117736,618117,1236236,0,0,1,1,0,1,0,42,1166,1083,125,42,2625,167,0,1083,0,0
189,0,117736,712267,1236416,0,0,1,1,0,1,0,0,583,792,125,42,1708,166,0,542,0,0
190,0,117736,733738,1193790,0,0,1,1,0,1,0,42,666,7332,125,0,8332,167,0,583,0,0
191,0,117736,621057,1228433,0,0,1,1,0,1,0,0,458,791,83,42,1624,250,0,458,0,0
192,0,117736,619392,1143012,0,0,1,1,0,1,0,0,375,708,125,41,1458,209,0,334,0,0
193,0,117736,619375,1143614,0,0,1,1,0,1,0,0,375,791,83,0,1500,251,0,333,0,0
194,0,117736,618705,1143598,0,0,1,1,0,1,0,0,1167,1083,83,42,2708,333,0,1125,0,0
195,0,117736,619353,1284076,0,0,1,1,0,1,0,0,500,708,83,0,1583,292,0,500,0,0
196,0,117736,618728,1284297,0,0,1,1,0,1,0,0,458,625,125,42,1416,166,0,374,0,0
197,0,117736,619961,1216014,0,0,1,1,0,1,0,42,1083,1083,83,42,2666,333,0,1083,0,0
198,0,117736,619975,1233529,0,0,1,1,0,1,0,0,1083,916,84,42,2416,291,0,1041,0,0
199,0,117736,619983,1198209,0,0,1,1,0,1,0,0,791,1291,166,84,2667,335,0,709,0,0
200,0,117736,623293,1212638,0,0,1,1,0,1,0,42,541,791,83,41,1708,210,0,500,0,0
201,0,117736,619995,1271772,0,0,1,1,0,1,0,0,542,625,167,42,1583,207,0,500,0,0
202,0,117736,619018,1232642,0,0,1,1,0,1,0,0,1042,1083,84,41,2583,333,0,1000,0,0
203,0,117736,619015,1162940,0,0,1,1,0,1,0,41,583,583,83,42,1458,126,0,542,0,0
204,0,117736,619011,1195072,0,0,1,1,0,1,0,41,2916,1374,458,42,5166,335,0,2749,0,0
205,0,117736,619214,1143014,0,0,1,1,0,1,0,0,583,708,83,0,1666,292,0,500,0,0
206,0,117736,620016,1233290,0,0,1,1,0,1,0,0,375,917,83,41,1708,292,0,334,0,0
207,0,117736,618751,1142856,0,0,1,1,0,1,0,0,583,750,84,41,1666,208,0,542,0,0
208,0,117736,619473,1215764,0,0,1,1,0,1,0,42,542,875,84,42,1750,165,0,500,0,0
209,0,117736,619431,1286286,0,0,1,1,0,1,0,0,541,708,84,41,1583,209,0,499,0,0
210,0,117736,619477,1163152,0,0,1,1,0,1,0,0,333,583,84,41,1249,208,0,291,0,0
211,0,117736,618554,1204799,0,0,1,1,0,1,0,41,833,750,83,42,1916,167,0,833,0,0
212,0,117736,618872,1197464,0,0,1,1,0,1,0,41,1125,1083,292,42,2833,250,0,1083,0,0
213,0,117736,618855,1143005,0,0,1,1,0,1,0,42,541,750,84,41,1625,167,0,500,0,0
214,0,117736,618664,1291600,0,0,1,1,0,1,0,0,1083,1125,84,42,2875,541,0,1083,0,0
215,0,117736,618213,1167227,0,0,1,1,0,1,0,42,958,1083,83,42,2416,208,0,874,0,0
216,0,117736,618865,1248200,0,0,1,1,0,1,0,42,1167,1166,83,42,2708,208,0,1083,0,0
217,0,117736,431372,1207341,0,0,1,1,0,1,0,42,500,7082,458,41,8456,333,0,416,0,0
218,0,117736,623252,1226772,0,0,1,1,0,1,0,0,750,916,84,0,2000,250,0,667,0,0
219,0,117736,618852,1140977,0,0,1,1,0,1,0,41,500,667,83,0,1500,209,0,417,0,0
220,0,117736,620013,1283445,0,0,1,1,0,1,0,42,500,708,125,42,1583,166,0,458,0,0
221,0,117736,620008,1261413,0,0,1,1,0,1,0,0,541,667,83,42,1542,209,0,459,0,0
222,0,117736,620004,1285290,0,0,1,1,0,1,0,42,1250,999,84,42,2624,207,0,1166,0,0
223,0,117736,618861,1290901,0,0,1,1,0,1,0,0,416,666,83,0,1458,293,0,416,0,0
224,0,117736,434434,1247891,0,0,1,1,0,1,0,0,583,3291,83,0,4249,292,0,583,0,0
225,0,117736,620252,1202494,0,0,1,1,0,1,0,42,1166,1000,83,41,2624,292,0,1166,0,0
226,0,117736,619973,1285834,0,0,1,1,0,1,0,42,541,542,125,42,1417,125,0,500,0,0
227,0,117736,619957,1258932,0,0,1,1,0,1,0,0,1124,959,83,0,2541,375,0,1083,0,0
228,0,117736,619954,1202609,0,0,1,1,0,1,0,42,583,500,83,41,1458,209,0,542,0,0
229,0,117736,619953,1294842,0,0,1,1,0,1,0,42,458,625,167,42,1542,208,0,458,0,0
230,0,117736,619939,1205961,0,0,1,1,0,1,0,0,1125,1208,83,42,2791,333,0,1083,0,0
231,0,117736,619935,1164531,0,0,1,1,0,1,0,42,1208,1083,125,0,2749,291,0,1166,0,0
232,0,117736,619925,1262787,0,0,1,1,0,1,0,42,500,667,83,0,1500,208,0,459,0,0
233,0,117736,682117,1289417,0,0,1,1,0,1,0,42,541,792,83,0,1667,209,0,499,0,0
234,0,117736,706897,1070148,0,0,1,1,0,1,0,42,1166,1083,83,42,2708,292,0,1166,0,0
235,0,117736,711534,1299367,0,0,1,1,0,1,0,0,1166,1000,83,41,2582,292,0,1124,0,0
236,0,117736,537371,1212352,0,0,1,1,0,1,0,41,1250,1042,125,41,2666,167,0,1167,0,0
237,0,117736,673121,1281994,0,0,1,1,0,1,0,0,499,1542,458,0,2875,376,0,417,0,0
238,0,117736,676807,1254661,0,0,1,1,0,1,0,41,584,2167,541,42,3708,333,0,542,0,0
239,0,117736,662781,1209458,0,0,1,1,0,1,0,0,542,1000,83,42,1916,249,0,542,0,0
240,0,117736,709953,1165631,0,0,1,1,0,1,0,0,78235,1249,333,84,80318,417,0,78193,0,0
241,0,117736,623190,1236924,0,0,1,1,0,1,0,0,583,1625,125,41,2582,208,0,500,0,0
242,0,117736,620057,1231998,0,0,1,1,0,1,0,42,624,708,83,41,1708,210,0,583,0,0
243,0,117736,618287,1070271,0,0,1,1,0,1,0,0,459,750,84,41,1541,207,0,417,0,0
244,0,117736,603326,1199735,0,0,1,1,0,1,0,42,417,4790,83,0,5540,208,0,333,0,0
245,0,117736,620948,1194857,0,0,1,1,0,1,0,42,1250,1083,83,41,2749,250,0,1208,0,0
246,0,117736,620939,1265231,0,0,1,1,0,1,0,41,542,583,84,0,1500,250,0,500,0,0
247,0,117736,620934,1243183,0,0,1,1,0,1,0,0,542,750,83,0,1666,291,0,542,0,0
248,0,117736,620843,1223890,0,0,1,1,0,1,0,0,1209,1791,417,42,3833,374,0,1167,0,0
249,0,117736,620814,1220767,0,0,1,1,0,1,0,0,1083,1083,84,42,2666,374,0,1083,0,0
250,0,117736,620787,1280273,0,0,1,1,0,1,0,0,625,708,84,0,1667,250,0,583,0,0
251,0,117736,620785,1288156,0,0,1,1,0,1,0,41,542,709,125,42,1583,124,0,500,0,0
252,0,117736,620716,1176831,0,0,1,1,0,1,0,0,458,750,83,42,1500,167,0,417,0,0
253,0,117736,620956,1193388,0,0,1,1,0,1,0,41,583,583,83,0,1499,209,0,541,0,0
254,0,117736,620675,1225493,0,0,1,1,0,1,0,42,541,792,125,42,1666,124,0,458,0,0
255,0,117736,620563,1198255,0,0,1,1,0,1,0,0,625,666,84,41,1666,250,0,583,0,0
256,0,117736,623285,1230885,0,0,1,1,0,1,0,0,625,709,125,42,1708,207,0,625,0,0
257,0,117736,623282,1147862,0,0,1,1,0,1,0,42,500,542,83,0,1417,250,0,500,0,0
258,0,117736,623277,1206189,0,0,1,1,0,1,0,42,541,791,83,0,1708,251,0,541,0,0
259,0,117736,623274,1271520,0,0,1,1,0,1,0,0,583,541,84,0,1500,292,0,583,0,0
260,0,117736,624384,1233807,0,0,1,1,0,1,0,41,1291,1041,83,84,2833,293,0,1000,0,0
261,0,117736,602471,1241484,0,0,1,1,0,1,0,42,1000,4207,83,0,5708,376,0,1000,0,0
262,0,117736,620715,1190255,0,0,1,1,0,1,0,41,625,625,84,41,1583,167,0,542,0,0
263,0,117736,623278,1201690,0,0,1,1,0,1,0,42,1333,1125,333,42,3332,457,0,1291,0,0
264,0,117736,620093,1195754,0,0,1,1,0,1,0,42,708,708,125,42,1791,166,0,666,0,0
