seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
4887,0,117961,424450,1137493,0,0,1,1,1,1,0,0,875,625,83,42,1833,208,0,833,0,0
4888,0,117961,424451,1157028,0,0,1,1,1,1,0,0,875,458,83,42,1875,417,0,875,0,0
4889,0,117961,510674,1182506,0,0,1,1,1,1,0,41,375,666,83,42,1333,126,0,375,0,0
4890,0,117961,510675,1146373,0,0,1,1,1,1,0,41,375,208,42,0,874,208,0,333,0,0
4891,0,117961,510732,1266505,0,0,1,1,1,1,0,42,417,833,83,41,1458,42,0,333,0,0
4892,0,117961,510733,1249280,0,0,1,1,1,1,0,42,625,291,83,42,1209,126,0,583,0,0
4893,0,117961,510744,1182326,0,0,1,1,1,1,0,42,500,541,41,0,1334,210,0,458,0,0
4894,0,117961,510745,1292480,0,0,1,1,1,1,0,42,375,250,83,42,875,83,0,333,0,0
4895,0,117961,510720,1228652,0,0,1,1,1,1,0,41,459,458,83,42,1166,83,0,375,0,0
4896,0,117961,510721,1249253,0,0,1,1,1,1,0,42,417,333,83,42,959,42,0,375,0,0
4897,0,117961,510588,1254597,0,0,1,1,1,1,0,0,500,667,83,42,1459,167,0,500,0,0
4898,0,117961,510589,1216713,0,0,1,1,1,1,0,0,416,292,84,41,1000,167,0,375,0,0
4899,0,117961,510934,1288857,0,0,1,1,1,1,0,42,416,792,83,42,1500,125,0,374,0,0
4900,0,117961,510935,1262638,0,0,1,1,1,1,0,0,667,291,83,0,1291,250,0,583,0,0
4901,0,117961,510564,1278191,0,0,1,1,1,1,0,0,999,750,83,42,2208,334,0,958,0,0
4902,0,117961,510565,1155675,0,0,1,1,1,1,0,0,1125,416,83,0,2042,418,0,1083,0,0
4903,0,117961,511276,1294611,0,0,1,1,1,1,0,42,416,708,83,42,1375,84,0,334,0,0
4904,0,117961,511277,1262987,0,0,1,1,1,1,0,42,958,375,84,41,1833,333,0,916,0,0
4905,0,117961,511254,1278567,0,0,1,1,1,1,0,42,500,583,83,42,1333,83,0,458,0,0
4906,0,117961,511255,1141052,0,0,1,1,1,1,0,41,417,208,42,0,874,166,0,333,0,0
4907,0,117961,511112,1147707,0,0,1,1,1,1,0,0,375,666,83,42,1291,125,0,333,0,0
4908,0,117961,511113,1281542,0,0,1,1,1,1,0,41,417,250,42,0,958,208,0,333,0,0
4909,0,117961,511076,1190727,0,0,1,1,1,1,0,42,541,625,42,0,1458,208,0,499,0,0
4910,0,117961,511077,1195837,0,0,1,1,1,1,0,42,1208,375,83,42,2083,333,0,1166,0,0
4911,0,117961,511088,1243614,0,0,1,1,1,1,0,41,542,583,83,41,1374,84,0,458,0,0
4912,0,117961,511089,1225468,0,0,1,1,1,1,0,0,458,250,83,0,1042,251,0,458,0,0
4913,0,117961,511180,1145740,0,0,1,1,1,1,0,0,833,11664,83,0,12790,210,0,791,0,0
4914,0,117961,511181,1213706,0,0,1,1,1,1,0,41,417,417,42,0,1124,207,0,375,0,0
4915,0,117961,511016,1181704,0,0,1,1,1,1,0,0,375,666,83,42,1292,126,0,333,0,0
4916,0,117961,511017,1152063,0,0,1,1,1,1,0,0,542,292,84,0,1125,207,0,500,0,0
4917,0,117961,511008,1203126,0,0,1,1,1,1,0,41,792,459,83,42,1583,166,0,792,0,0
4918,0,117961,511009,1264966,0,0,1,1,1,1,0,0,833,250,83,42,1375,167,0,792,0,0
4919,0,117961,512972,1209662,0,0,1,1,1,1,0,42,875,791,84,41,2249,416,0,833,0,0
4920,0,117961,512973,1221430,0,0,1,1,1,1,0,0,500,333,84,41,1166,208,0,500,0,0
4921,0,117961,512356,1286178,0,0,1,1,1,1,0,0,792,709,42,0,1833,290,0,792,0,0
4922,0,117961,512357,1139409,0,0,1,1,1,1,0,0,624,250,83,42,1125,126,0,583,0,0
4923,0,117961,512884,1257473,0,0,1,1,1,1,0,41,417,624,41,0,1333,210,0,375,0,0
4924,0,117961,512885,1215457,0,0,1,1,1,1,0,41,417,333,83,0,958,84,0,333,0,0
4925,0,117961,513736,1145385,0,0,1,1,1,1,0,41,834,667,83,42,1833,166,0,792,0,0
4926,0,117961,513737,1216274,0,0,1,1,1,1,0,41,4541,208,83,41,5040,126,0,4499,0,0
4927,0,117961,524458,1238941,0,0,1,1,1,1,0,41,584,916,84,0,1749,124,0,500,0,0
4928,0,117961,524459,1255212,0,0,1,1,1,1,0,0,791,208,83,0,1333,251,0,791,0,0
4929,0,117961,519988,1187472,0,0,1,1,1,1,0,0,1042,833,42,42,2375,416,0,1000,0,0
4930,0,117961,519989,1277406,0,0,1,1,1,1,0,42,459,249,83,42,958,83,0,417,0,0
4931,0,117961,532426,1195764,0,0,1,1,1,1,0,41,417,708,83,41,1374,84,0,333,0,0
4932,0,117961,532427,1276315,0,0,1,1,1,1,0,0,375,208,84,41,875,167,0,333,0,0
4933,0,117961,501884,1224921,0,0,1,1,1,1,0,0,374,667,42,0,1375,292,0,374,0,0
4934,0,117961,501885,1259217,0,0,1,1,1,1,0,0,958,375,42,42,1875,458,0,916,0,0
4935,0,117961,517218,1278818,0,0,1,1,1,1,0,0,833,792,83,42,1916,166,0,791,0,0
4936,0,117961,517219,1140297,0,0,1,1,1,1,0,41,958,416,83,42,1875,335,0,875,0,0
4937,0,117961,490600,1267486,0,0,1,1,1,1,0,41,417,1166,83,0,1874,167,0,375,0,0
4938,0,117961,490601,1264489,0,0,1,1,1,1,0,0,833,208,84,41,1333,167,0,791,0,0
