seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
28,0,116551,532506,1262122,0,0,1,64,0,1,0,83,96754,2498,21607,83,121942,917,0,96587,0,0
29,0,116551,533467,1274364,0,0,1,64,0,1,0,83,75146,2582,21399,84,100167,873,0,75021,0,0
30,0,116551,533438,1258314,0,0,1,64,0,1,0,41,116488,2664,21358,83,141592,958,0,116321,0,0
31,0,116551,531025,1282563,0,0,1,64,0,1,0,84,77186,2831,21607,84,102624,832,0,77020,0,0
32,0,116551,531374,1228165,0,0,1,64,0,1,0,83,77811,3413,21108,84,103415,916,0,77686,0,0
33,0,116551,531751,1221116,0,0,1,64,0,1,0,83,89260,3039,21108,83,114573,1000,0,89094,0,0
34,0,116551,531268,1196748,0,0,1,64,0,1,0,83,78185,3372,21441,166,104414,1167,0,78103,0,0
35,0,116551,533449,1234618,0,0,1,64,0,1,0,83,82266,2831,21357,84,107537,916,0,82099,0,0
36,0,116551,533430,1298313,0,0,1,64,0,1,0,84,80434,3247,21275,83,105996,873,0,80268,0,0
37,0,116551,530757,1215503,0,0,1,64,0,1,0,84,76978,2873,21191,83,102041,832,0,76812,0,0
38,0,116551,530795,1291208,0,0,1,64,0,1,0,83,76687,2748,21316,125,101708,749,0,76478,0,0
39,0,116551,530691,1246806,0,0,1,64,0,1,0,83,81725,5620,21108,84,109535,915,0,81599,0,0
40,0,116551,530742,1223605,0,0,1,64,0,1,0,83,77811,2955,21149,83,103040,959,0,77644,0,0
41,0,116551,533432,1247614,0,0,1,64,0,1,0,83,81558,6537,21150,83,110325,914,0,81391,0,0
42,0,116551,533379,1163842,0,0,1,64,0,1,0,84,128935,2747,23314,124,156330,1126,0,128769,0,0
43,0,116551,530337,1260916,0,0,1,64,0,1,0,83,78061,3955,21149,83,104247,916,0,77894,0,0
44,0,116551,530330,1152399,0,0,1,64,0,1,0,83,75188,7661,21191,83,105080,874,0,75022,0,0
45,0,116551,530942,1223004,0,0,1,64,0,1,0,42,83139,5620,21149,83,111034,1001,0,83015,0,0
46,0,116551,530587,1200418,0,0,1,64,0,1,0,83,95921,3705,21066,83,121691,833,0,95796,0,0
47,0,116551,533400,1239651,0,0,1,64,0,1,0,83,73481,3538,21108,84,99169,875,0,73315,0,0
48,0,116551,535669,1188959,0,0,1,64,0,1,0,84,79018,6619,21149,83,107828,875,0,78852,0,0
49,0,116551,529834,1177462,0,0,1,64,0,1,0,83,84473,3164,21191,83,109909,915,0,84305,0,0
50,0,116551,529912,1275659,0,0,1,64,0,1,0,83,78144,3747,64530,83,147753,1166,0,77977,0,0
51,0,116551,539246,1213408,0,0,1,64,0,1,0,84,87844,2831,21358,83,113240,1040,0,87761,0,0
52,0,116551,530050,1191230,0,0,1,64,0,1,0,83,79726,3206,21358,125,105288,790,0,79560,0,0
53,0,116551,535670,1232902,0,0,1,64,0,1,0,84,75979,2581,21316,83,100917,874,0,75813,0,0
54,0,116551,536031,1217951,0,0,1,64,0,1,0,83,72649,3206,21025,83,98002,956,0,72524,0,0
55,0,116551,533221,1296246,0,0,1,64,0,1,0,83,73439,2706,21232,83,98335,792,0,73273,0,0
56,0,116551,533103,1259123,0,0,1,64,0,1,0,83,67820,3039,21066,124,92923,791,0,67652,0,0
57,0,116551,533654,1159840,0,0,1,64,0,1,0,83,68569,3081,20899,84,93631,915,0,68443,0,0
58,0,116551,533325,1165653,0,0,1,64,0,1,0,84,73981,2915,21399,83,99335,873,0,73856,0,0
59,0,116551,536043,1269230,0,0,1,64,0,1,0,83,74563,2582,21107,83,99251,833,0,74439,0,0
60,0,116551,536019,1286429,0,0,1,64,0,1,0,83,116404,2664,21690,84,141883,958,0,116237,0,0
61,0,116551,533651,1283507,0,0,1,64,0,1,0,83,77895,2539,21316,83,102748,832,0,77727,0,0
62,0,116551,533653,1240175,0,0,1,64,0,1,0,83,93257,2831,21357,83,118486,875,0,93132,0,0
63,0,116551,533994,1231437,0,0,1,64,0,1,0,83,75688,3081,21191,83,100959,833,0,75522,0,0
64,0,116551,533566,1216995,0,0,1,64,0,1,0,83,69901,2457,21066,83,94464,874,0,69776,0,0
