seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
1,0,116551,539684,1216995,0,0,1,32,0,1,0,83,230767,11657,28602,375,275772,4288,0,230601,0,0
2,0,116551,536495,1231437,0,0,1,32,0,1,0,125,118693,4039,12531,125,136970,1457,0,118444,0,0
3,0,116551,536103,1240175,0,0,1,32,0,1,0,41,40966,3081,10782,83,55995,1042,0,40841,0,0
4,0,116551,542971,1283507,0,0,1,32,0,1,0,84,43006,2581,10533,83,57161,874,0,42881,0,0
5,0,116551,542839,1286429,0,0,1,32,0,1,0,83,34263,5703,10158,83,51125,835,0,34097,0,0
6,0,116551,536481,1269230,0,0,1,32,0,1,0,84,35304,2290,10158,84,48751,831,0,35138,0,0
7,0,116551,542746,1165653,0,0,1,32,0,1,0,83,37011,2540,10200,83,50874,957,0,36886,0,0
8,0,116551,536482,1159840,0,0,1,32,0,1,0,42,64904,3122,10159,166,79518,1125,0,64738,0,0
9,0,116551,543230,1259123,0,0,1,32,0,1,0,83,37593,7119,10117,84,55787,791,0,37427,0,0
10,0,116551,539686,1296246,0,0,1,32,0,1,0,83,36970,2248,10075,84,50292,832,0,36845,0,0
11,0,116551,539492,1217951,0,0,1,32,0,1,0,83,39343,3497,10200,83,53997,791,0,39176,0,0
12,0,116551,536410,1232902,0,0,1,32,0,1,0,84,36678,5662,10283,83,53622,832,0,36511,0,0
13,0,116551,536449,1191230,0,0,1,32,0,1,0,83,86553,3206,10574,84,101708,1208,0,86428,0,0
14,0,116551,536338,1213408,0,0,1,32,0,1,0,83,43255,2831,10408,125,57619,917,0,43089,0,0
15,0,116551,536350,1275659,0,0,1,32,0,1,0,83,36220,2331,10117,83,49709,875,0,36053,0,0
16,0,116551,540535,1177462,0,0,1,32,0,1,0,83,42756,2623,10241,84,56870,1083,0,42631,0,0
17,0,116551,539742,1188959,0,0,1,32,0,1,0,84,119776,3122,11157,125,135596,1332,0,119609,0,0
18,0,116551,536345,1239651,0,0,1,32,0,1,0,42,42007,2165,10325,125,55496,832,0,41882,0,0
19,0,116551,536285,1200418,0,0,1,32,0,1,0,83,42090,5120,10283,83,58494,835,0,41923,0,0
20,0,116551,536957,1223004,0,0,1,32,0,1,0,83,65488,5745,10700,125,83347,1206,0,65362,0,0
21,0,116551,537017,1152399,0,0,1,32,0,1,0,84,61033,3497,24022,166,90050,1248,0,60866,0,0
22,0,116551,539482,1260916,0,0,1,32,0,1,0,83,35387,69359,13406,125,119526,1166,0,35221,0,0
23,0,116551,540618,1163842,0,0,1,32,0,1,0,84,38843,2498,10158,84,52540,873,0,38718,0,0
24,0,116551,536461,1247614,0,0,1,32,0,1,0,83,53372,3663,20399,166,78810,1127,0,53206,0,0
25,0,116551,536413,1223605,0,0,1,32,0,1,0,83,36511,3081,10158,83,50833,917,0,36345,0,0
26,0,116551,537498,1246806,0,0,1,32,0,1,0,83,36012,2540,10491,83,50084,875,0,35846,0,0
27,0,116551,537579,1291208,0,0,1,32,0,1,0,83,37761,2623,10242,125,51624,790,0,37594,0,0
28,0,116551,539565,1215503,0,0,1,32,0,1,0,83,51208,2581,10324,83,65113,834,0,51041,0,0
29,0,116551,540645,1298313,0,0,1,32,0,1,0,84,41049,2997,10158,83,55204,833,0,40925,0,0
30,0,116551,537426,1234618,0,0,1,32,0,1,0,83,143965,4246,15529,209,165238,1206,0,143797,0,0
31,0,116551,537430,1196748,0,0,1,32,0,1,0,84,41757,2540,10408,84,56162,1289,0,41591,0,0
32,0,116551,537368,1221116,0,0,1,32,0,1,0,41,35429,3123,10450,83,50083,957,0,35263,0,0
33,0,116551,537371,1228165,0,0,1,32,0,1,0,42,56744,3372,24021,208,85637,1250,0,56620,0,0
34,0,116551,539745,1282563,0,0,1,32,0,1,0,83,35637,6744,10533,84,54038,957,0,35470,0,0
35,0,116551,540743,1258314,0,0,1,32,0,1,0,42,38802,2373,10991,125,53206,873,0,38676,0,0
36,0,116551,537711,1274364,0,0,1,32,0,1,0,83,38884,2706,10491,83,53122,875,0,38801,0,0
37,0,116551,537783,1262122,0,0,1,32,0,1,0,83,36428,2581,10658,84,50750,916,0,36304,0,0
38,0,116551,537614,1216538,0,0,1,32,0,1,0,83,36720,3622,10408,83,51873,957,0,36594,0,0
39,0,116551,537681,1255208,0,0,1,32,0,1,0,83,51749,6494,20733,125,80391,1207,0,51582,0,0
40,0,116551,540775,1278610,0,0,1,32,0,1,0,83,36261,6578,10533,83,54413,875,0,36095,0,0
41,0,116551,540693,1236636,0,0,1,32,0,1,0,84,38177,3497,10325,84,52998,831,0,38010,0,0
42,0,116551,537608,1291722,0,0,1,32,0,1,0,83,37636,2540,10491,83,51957,1124,0,37469,0,0
43,0,116551,537611,1240229,0,0,1,32,0,1,0,83,38510,1998,10575,84,52207,957,0,38344,0,0
44,0,116551,538110,1257860,0,0,1,32,0,1,0,83,34888,3123,10409,83,49459,873,0,34722,0,0
45,0,116551,537602,1201296,0,0,1,32,0,1,0,83,101124,2373,10366,83,115071,1042,0,101000,0,0
46,0,116551,540738,1188249,0,0,1,32,0,1,0,83,47419,2123,10283,83,60908,917,0,47252,0,0
47,0,116551,540681,1189722,0,0,1,32,0,1,0,83,38926,2747,10241,84,52915,834,0,38801,0,0
48,0,116551,537838,1211326,0,0,1,32,0,1,0,83,33098,2623,10200,125,46920,791,0,32972,0,0
49,0,116551,538024,1250546,0,0,1,32,0,1,0,42,56370,8410,10283,167,76603,1331,0,56245,0,0
50,0,116551,537834,1164714,0,0,1,32,0,1,0,83,36053,2248,10325,84,49667,874,0,35928,0,0
51,0,116551,537837,1176614,0,0,1,32,0,1,0,83,33597,2456,10284,83,47377,874,0,33431,0,0
52,0,116551,540683,1170526,0,0,1,32,0,1,0,84,30766,2165,10200,84,44172,873,0,30600,0,0
53,0,116551,541124,1216329,0,0,1,32,0,1,0,83,34554,3205,10283,83,49085,877,0,34430,0,0
54,0,116551,543674,1152295,0,0,1,32,0,1,0,83,36053,2790,10200,83,50083,874,0,35887,0,0
55,0,116551,543735,1206774,0,0,1,32,0,1,0,83,34139,5745,10242,84,51083,790,0,33971,0,0
56,0,116551,543299,1201052,0,0,1,32,0,1,0,42,36678,3289,10284,83,51457,1081,0,36553,0,0
