seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
113,0,116551,553597,1211326,0,0,1,1,1,1,0,42,458,541,167,41,1332,83,0,417,0,0
114,0,116551,547429,1250546,0,0,1,1,1,1,0,0,499,458,167,0,1290,166,0,458,0,0
115,0,116551,548832,1164714,0,0,1,1,1,1,0,0,458,458,125,0,1290,249,0,416,0,0
116,0,116551,555625,1176614,0,0,1,1,1,1,0,42,541,666,125,0,1541,167,0,458,0,0
117,0,116551,558547,1170526,0,0,1,1,1,1,0,0,416,541,124,0,1374,293,0,416,0,0
118,0,116551,545909,1216329,0,0,1,1,1,1,0,0,417,458,166,42,1249,166,0,417,0,0
119,0,116551,548398,1152295,0,0,1,1,1,1,0,42,583,666,125,0,1582,166,0,542,0,0
120,0,116551,559332,1206774,0,0,1,1,1,1,0,0,458,666,125,0,1499,250,0,417,0,0
121,0,116551,561053,1201052,0,0,1,1,1,1,0,0,417,666,167,41,1582,291,0,417,0,0
122,0,116551,554806,1188334,0,0,1,1,1,1,0,0,457,583,124,0,1374,210,0,416,0,0
123,0,116551,556753,1289845,0,0,1,1,1,1,0,0,458,666,125,0,1582,333,0,458,0,0
124,0,116551,500628,1212302,0,0,1,1,1,1,0,42,3289,750,167,41,4371,82,0,3248,0,0
125,0,116551,552129,1243245,0,0,1,1,1,1,0,42,458,666,125,0,1499,208,0,416,0,0
126,0,116551,553774,1298353,0,0,1,1,1,1,0,42,458,624,125,0,1499,250,0,458,0,0
127,0,116551,553406,1191222,0,0,1,1,1,1,0,0,416,666,125,0,1499,292,0,416,0,0
128,0,116551,546240,1224735,0,0,1,1,1,1,0,0,416,458,125,0,1249,250,0,375,0,0
