seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
5045,0,118180,331049,1291053,0,0,1,1,0,1,0,42,667,376,0,0,1334,249,0,0,1,667
5046,0,118180,331504,1233318,0,0,1,1,0,1,0,42,417,626,0,42,1335,208,0,0,1,375
5047,0,118180,331505,1138991,0,0,1,1,0,1,0,41,375,292,0,42,959,209,0,0,1,333
5048,0,118180,331510,1203630,0,0,1,1,0,1,0,0,500,459,0,0,2085,1126,0,0,1,500
5049,0,118180,331511,1189599,0,0,1,1,0,1,0,0,375,334,0,42,1043,292,0,0,1,334
5050,0,118180,331430,1298763,0,0,1,1,0,1,0,41,376,584,0,0,1292,291,0,0,1,334
5051,0,118180,331431,1209876,0,0,1,1,0,1,0,41,417,167,0,42,917,250,0,0,1,417
5052,0,118180,594160,1281900,0,0,1,1,0,1,0,42,417,459,0,0,1209,291,0,0,1,375
5053,0,118180,594161,1188578,0,0,1,1,0,1,0,0,417,292,0,0,1085,376,0,0,1,375
5054,0,118180,604624,1243560,0,0,1,1,0,1,0,41,459,542,0,0,1334,292,0,0,1,417
5055,0,118180,604625,1148617,0,0,1,1,0,1,0,0,500,167,0,41,1042,334,0,0,1,459
5056,0,118180,601872,1236579,0,0,1,1,0,1,0,0,417,584,0,42,1293,250,0,0,1,376
5057,0,118180,601873,1268187,0,0,1,1,0,1,0,42,375,209,0,0,876,250,0,0,1,333
5058,0,118180,594626,1242186,0,0,1,1,0,1,0,0,625,542,0,0,1501,334,0,0,1,583
5059,0,118180,594627,1205898,0,0,1,1,0,1,0,0,333,167,0,0,876,376,0,0,1,291
5060,0,118180,603024,1277263,0,0,1,1,0,1,0,0,376,542,0,0,1293,375,0,0,1,334
5061,0,118180,603025,1261103,0,0,1,1,0,1,0,0,750,167,0,0,1293,376,0,0,1,709
5062,0,118180,598120,1211339,0,0,1,1,0,1,0,0,334,417,0,0,1126,375,0,0,1,334
5063,0,118180,598121,1147581,0,0,1,1,0,1,0,0,542,167,0,42,1043,292,0,0,1,459
5064,0,118180,594320,1170797,0,0,1,1,0,1,0,0,834,584,0,42,1793,333,0,0,1,834
5065,0,118180,594321,1241301,0,0,1,1,0,1,0,42,376,334,0,0,1126,374,0,0,1,376
5066,0,118180,623542,1239385,0,0,1,1,0,1,0,0,667,459,0,42,1502,334,0,0,1,667
5067,0,118180,623543,1166364,0,0,1,1,0,1,0,42,417,333,0,41,1251,418,0,0,1,417
5068,0,118180,601032,1188800,0,0,1,1,0,1,0,41,458,417,0,0,1209,293,0,0,1,458
5069,0,118180,601033,1243268,0,0,1,1,0,1,0,42,334,167,0,0,917,374,0,0,1,334
5070,0,118180,631404,1223630,0,0,1,1,0,1,0,41,626,667,0,0,1626,292,0,0,1,542
5071,0,118180,631405,1189537,0,0,1,1,0,1,0,0,501,375,0,41,1209,292,0,0,1,459
5072,0,118180,595726,1242450,0,0,1,1,0,1,0,42,417,375,0,41,1167,292,0,0,1,375
5073,0,118180,595727,1156681,0,0,1,1,0,1,0,0,626,209,0,41,1209,333,0,0,1,626
5074,0,118180,581692,1196366,0,0,1,1,0,1,0,42,334,583,0,0,1293,334,0,0,1,334
5075,0,118180,581693,1224740,0,0,1,1,0,1,0,42,334,166,0,0,876,334,0,0,1,334
5076,0,118180,584740,1164541,0,0,1,1,0,1,0,0,417,542,0,0,1293,334,0,0,1,375
5077,0,118180,584741,1189526,0,0,1,1,0,1,0,42,459,291,0,0,1084,292,0,0,1,417
5078,0,118180,332178,1138589,0,0,1,1,0,1,0,0,334,584,0,42,1293,333,0,0,1,334
5079,0,118180,332179,1157726,0,0,1,1,0,1,0,41,376,334,0,0,1084,333,0,0,1,376
5080,0,118180,332556,1205143,0,0,1,1,0,1,0,42,1084,584,0,0,2002,292,0,0,1,1042
5081,0,118180,332557,1222876,0,0,1,1,0,1,0,42,417,167,0,41,959,292,0,0,1,417
5082,0,118180,332552,1204947,0,0,1,1,0,1,0,42,376,376,0,42,1084,248,0,0,1,334
5083,0,118180,332553,1203781,0,0,1,1,0,1,0,0,375,166,0,0,960,419,0,0,1,375
5084,0,118180,332520,1271936,0,0,1,1,0,1,0,0,375,458,0,42,1209,334,0,0,1,375
5085,0,118180,332521,1191664,0,0,1,1,0,1,0,42,376,167,0,0,960,375,0,0,1,376
5086,0,118180,631884,1272355,0,0,1,1,0,1,0,42,918,667,0,41,1918,250,0,0,1,834
5087,0,118180,631885,1177282,0,0,1,1,0,1,0,42,333,167,0,42,834,250,0,0,1,333
5088,0,118180,332496,1289348,0,0,1,1,0,1,0,42,543,708,0,42,2377,1042,0,0,1,543
5089,0,118180,332497,1197527,0,0,1,1,0,1,0,42,375,334,0,0,1084,333,0,0,1,334
5090,0,118180,336806,1247456,0,0,1,1,0,1,0,0,584,667,0,0,1543,292,0,0,1,501
5091,0,118180,336807,1204547,0,0,1,1,0,1,0,41,334,375,0,0,1042,292,0,0,1,292
5092,0,118180,336798,1196362,0,0,1,1,0,1,0,0,417,584,0,0,1335,334,0,0,1,333
5093,0,118180,336799,1278235,0,0,1,1,0,1,0,0,375,167,0,42,876,292,0,0,1,291
5094,0,118180,336790,1239903,0,0,1,1,0,1,0,42,542,501,0,42,1376,249,0,0,1,501
5095,0,118180,336791,1275271,0,0,1,1,0,1,0,0,417,292,0,0,1084,375,0,0,1,417
