seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
1,0,116551,543044,1211985,0,0,1,16,0,1,0,84,111366,15529,8451,3206,142257,3621,0,111200,0,0
2,0,116551,539244,1224735,0,0,1,16,0,1,0,84,23397,6577,5079,83,36054,834,0,23231,0,0
3,0,116551,539246,1191222,0,0,1,16,0,1,0,83,22482,3747,4913,83,32141,833,0,22356,0,0
4,0,116551,540374,1298353,0,0,1,16,0,1,0,42,20400,6079,4871,83,32390,915,0,20275,0,0
5,0,116551,540479,1243245,0,0,1,16,0,1,0,84,21565,3205,4705,83,30517,875,0,21399,0,0
6,0,116551,539185,1212302,0,0,1,16,0,1,0,83,20483,3955,4746,84,30516,1165,0,20316,0,0
7,0,116551,540520,1289845,0,0,1,16,0,1,0,84,25187,2831,4704,84,33972,1082,0,25021,0,0
8,0,116551,539203,1188334,0,0,1,16,0,1,0,83,26644,2581,4704,84,35013,917,0,26478,0,0
9,0,116551,540569,1201052,0,0,1,16,0,1,0,83,20442,5912,4787,83,32140,833,0,20274,0,0
10,0,116551,624997,1206774,0,0,1,16,0,1,0,42,18110,8992,4705,125,32848,874,0,17943,0,0
11,0,116551,542977,1152295,0,0,1,16,0,1,0,83,21856,4246,4705,83,31765,792,0,21690,0,0
12,0,116551,539926,1216329,0,0,1,16,0,1,0,83,16319,5953,4705,124,27977,793,0,16195,0,0
13,0,116551,539916,1170526,0,0,1,16,0,1,0,84,16361,5578,4746,83,27686,834,0,16237,0,0
14,0,116551,539775,1176614,0,0,1,16,0,1,0,84,16403,2623,4705,83,24730,832,0,16237,0,0
15,0,116551,624596,1164714,0,0,1,16,0,1,0,83,16528,2915,4788,83,25271,874,0,16403,0,0
16,0,116551,543034,1250546,0,0,1,16,0,1,0,83,16777,4038,4704,83,26728,1043,0,16611,0,0
17,0,116551,542988,1211326,0,0,1,16,0,1,0,41,31058,2456,4621,84,39467,1207,0,30932,0,0
18,0,116551,539398,1189722,0,0,1,16,0,1,0,42,19900,4039,4705,83,29642,873,0,19775,0,0
19,0,116551,539402,1188249,0,0,1,16,0,1,0,41,18277,2498,4788,125,26561,832,0,18151,0,0
20,0,116551,539353,1201296,0,0,1,16,0,1,0,84,67527,3789,4996,124,77644,1124,0,67403,0,0
21,0,116551,539396,1257860,0,0,1,16,0,1,0,84,17277,3040,4829,83,26187,874,0,17111,0,0
22,0,116551,542979,1240229,0,0,1,16,0,1,0,83,16611,1957,4705,125,24230,749,0,16445,0,0
23,0,116551,543028,1291722,0,0,1,16,0,1,0,83,15237,2747,4788,125,23689,709,0,15071,0,0
24,0,116551,538947,1236636,0,0,1,16,0,1,0,84,18193,4121,4704,84,27977,791,0,18027,0,0
25,0,116551,538990,1278610,0,0,1,16,0,1,0,83,19151,6619,4788,84,31557,832,0,19026,0,0
26,0,116551,538899,1255208,0,0,1,16,0,1,0,83,18235,3747,4663,84,27686,874,0,18110,0,0
27,0,116551,538887,1216538,0,0,1,16,0,1,0,84,19442,3456,4621,83,28518,832,0,19276,0,0
28,0,116551,543026,1262122,0,0,1,16,0,1,0,83,34472,2664,4663,83,42798,833,0,34346,0,0
29,0,116551,543086,1274364,0,0,1,16,0,1,0,42,17195,5828,4704,125,28726,832,0,17027,0,0
30,0,116551,538652,1258314,0,0,1,16,0,1,0,83,60533,4579,6786,166,73689,1542,0,60367,0,0
31,0,116551,538717,1282563,0,0,1,16,0,1,0,41,23481,4163,4746,84,33472,957,0,23355,0,0
32,0,116551,539119,1228165,0,0,1,16,0,1,0,42,21649,4330,4788,84,31765,872,0,21524,0,0
33,0,116551,539127,1221116,0,0,1,16,0,1,0,84,24105,2498,4705,83,32307,832,0,23939,0,0
34,0,116551,543030,1196748,0,0,1,16,0,1,0,84,20275,3414,4663,83,29351,832,0,20108,0,0
35,0,116551,543227,1234618,0,0,1,16,0,1,0,83,20941,5953,4663,83,32639,916,0,20816,0,0
36,0,116551,538747,1298313,0,0,1,16,0,1,0,84,14613,3997,4663,83,24272,832,0,14447,0,0
37,0,116551,538278,1215503,0,0,1,16,0,1,0,83,18193,3872,4705,84,27727,790,0,18027,0,0
38,0,116551,538738,1291208,0,0,1,16,0,1,0,83,16819,2540,4788,84,25104,790,0,16653,0,0
39,0,116551,538745,1246806,0,0,1,16,0,1,0,83,16611,2998,4704,84,25354,874,0,16445,0,0
40,0,116551,543225,1223605,0,0,1,16,0,1,0,83,17319,2872,4663,84,25853,832,0,17194,0,0
41,0,116551,539691,1247614,0,0,1,16,0,1,0,83,18776,5412,4788,83,30017,875,0,18610,0,0
42,0,116551,538482,1163842,0,0,1,16,0,1,0,84,19150,3788,4788,83,28810,917,0,19026,0,0
43,0,116551,538506,1260916,0,0,1,16,0,1,0,83,23938,3664,4746,83,33347,833,0,23772,0,0
44,0,116551,538218,1152399,0,0,1,16,0,1,0,84,24604,2872,5371,83,34013,999,0,24438,0,0
45,0,116551,538238,1223004,0,0,1,16,0,1,0,83,20899,1999,4662,83,28560,834,0,20733,0,0
46,0,116551,539163,1200418,0,0,1,16,0,1,0,83,23023,2290,4705,83,30974,790,0,22856,0,0
47,0,116551,542429,1239651,0,0,1,16,0,1,0,83,68735,2872,5371,83,78060,916,0,68568,0,0
48,0,116551,542496,1188959,0,0,1,16,0,1,0,83,16153,2290,4830,83,24522,1083,0,15987,0,0
49,0,116551,542533,1177462,0,0,1,16,0,1,0,84,19609,5579,4663,84,30808,789,0,19484,0,0
50,0,116551,542639,1275659,0,0,1,16,0,1,0,84,17735,2831,4746,83,26312,833,0,17569,0,0
51,0,116551,542209,1213408,0,0,1,16,0,1,0,83,15570,2955,4705,83,24314,918,0,15445,0,0
52,0,116551,541536,1191230,0,0,1,16,0,1,0,84,17485,2789,4746,83,26021,834,0,17361,0,0
53,0,116551,541319,1232902,0,0,1,16,0,1,0,83,15113,5246,4704,125,26103,832,0,15029,0,0
54,0,116551,541320,1217951,0,0,1,16,0,1,0,83,16237,1790,5288,83,24354,873,0,16070,0,0
55,0,116551,541326,1296246,0,0,1,16,0,1,0,83,17902,2207,4871,83,26020,874,0,17735,0,0
56,0,116551,541350,1259123,0,0,1,16,0,1,0,84,20441,2622,4829,84,28934,874,0,20275,0,0
57,0,116551,541388,1159840,0,0,1,16,0,1,0,83,21482,2623,4913,83,30058,874,0,21315,0,0
58,0,116551,541519,1165653,0,0,1,16,0,1,0,83,18026,5370,4871,84,29309,875,0,17860,0,0
59,0,116551,541603,1269230,0,0,1,16,0,1,0,42,17028,2414,4788,125,25270,873,0,16903,0,0
60,0,116551,541619,1286429,0,0,1,16,0,1,0,83,16236,4996,4788,83,27061,875,0,16112,0,0
61,0,116551,541202,1283507,0,0,1,16,0,1,0,41,17361,4871,4830,83,28143,957,0,17194,0,0
62,0,116551,541271,1240175,0,0,1,16,0,1,0,84,26769,3497,4746,83,36054,875,0,26645,0,0
63,0,116551,541300,1231437,0,0,1,16,0,1,0,84,18443,6203,4580,84,30267,873,0,18277,0,0
64,0,116551,541303,1216995,0,0,1,16,0,1,0,83,17902,3331,4580,83,26811,832,0,17736,0,0
