seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
82,0,116551,552616,1243299,0,0,1,1,1,1,0,0,375,417,83,42,1124,207,0,375,0,0
83,0,116551,616831,1273542,0,0,1,1,1,1,0,0,583,458,83,42,1374,208,0,583,0,0
84,0,116551,615372,1151758,0,0,1,1,1,1,0,41,417,416,83,0,1082,125,0,333,0,0
85,0,116551,613119,1201530,0,0,1,1,1,1,0,42,416,500,84,0,1166,124,0,333,0,0
86,0,116551,616463,1277934,0,0,1,1,1,1,0,42,458,374,83,41,1165,167,0,416,0,0
87,0,116551,614914,1206925,0,0,1,1,1,1,0,42,375,500,83,42,1166,124,0,333,0,0
88,0,116551,614680,1247732,0,0,1,1,1,1,0,42,333,458,83,42,1124,166,0,333,0,0
89,0,116551,613638,1253919,0,0,1,1,1,1,0,0,374,458,84,41,1124,167,0,333,0,0
90,0,116551,616145,1161787,0,0,1,1,1,1,0,0,374,500,84,0,1166,208,0,333,0,0
91,0,116551,615824,1272124,0,0,1,1,1,1,0,41,333,458,83,42,1124,167,0,333,0,0
92,0,116551,615862,1143877,0,0,1,1,1,1,0,0,375,458,83,42,1124,166,0,333,0,0
93,0,116551,614970,1242727,0,0,1,1,1,1,0,42,416,500,83,42,1166,83,0,333,0,0
94,0,116551,616150,1244617,0,0,1,1,1,1,0,42,957,499,83,41,2040,418,0,916,0,0
95,0,116551,615749,1148734,0,0,1,1,1,1,0,0,374,458,83,0,1208,293,0,374,0,0
96,0,116551,615830,1170941,0,0,1,1,1,1,0,0,375,417,84,0,1124,248,0,375,0,0
97,0,116551,615863,1201649,0,0,1,1,1,1,0,42,375,250,83,42,916,124,0,333,0,0
98,0,116551,615710,1177483,0,0,1,1,1,1,0,0,416,500,84,0,1207,207,0,375,0,0
99,0,116551,615230,1248637,0,0,1,1,1,1,0,0,375,458,42,0,1166,291,0,333,0,0
100,0,116551,613461,1283326,0,0,1,1,1,1,0,0,375,542,125,41,1290,207,0,333,0,0
101,0,116551,613212,1252380,0,0,1,1,1,1,0,42,333,542,41,0,1208,250,0,333,0,0
102,0,116551,615870,1245745,0,0,1,1,1,1,0,0,416,458,83,41,1165,167,0,333,0,0
103,0,116551,615100,1290059,0,0,1,1,1,1,0,0,375,499,83,0,1207,250,0,375,0,0
104,0,116551,615132,1141652,0,0,1,1,1,1,0,0,333,416,83,42,1083,209,0,333,0,0
105,0,116551,615133,1245901,0,0,1,1,1,1,0,0,375,374,125,0,1082,208,0,375,0,0
106,0,116551,615871,1283504,0,0,1,1,1,1,0,42,375,458,83,42,1166,166,0,375,0,0
107,0,116551,619910,1155764,0,0,1,1,1,1,0,42,374,375,83,0,1124,250,0,374,0,0
108,0,116551,614989,1284312,0,0,1,1,1,1,0,0,375,500,42,0,1207,290,0,333,0,0
109,0,116551,619967,1293674,0,0,1,1,1,1,0,42,374,500,84,41,1166,125,0,333,0,0
110,0,116551,614984,1288701,0,0,1,1,1,1,0,0,375,416,42,0,1124,291,0,333,0,0
111,0,116551,619912,1228722,0,0,1,1,1,1,0,42,416,374,83,0,1165,250,0,375,0,0
112,0,116551,621524,1203402,0,0,1,1,1,1,0,0,416,457,83,0,1208,252,0,375,0,0
113,0,116551,620626,1193876,0,0,1,1,1,1,0,0,582,500,83,42,1374,167,0,541,0,0
114,0,116551,620639,1189394,0,0,1,1,1,1,0,41,500,458,83,0,1290,208,0,500,0,0
115,0,116551,615373,1227969,0,0,1,1,1,1,0,0,374,250,84,0,958,250,0,374,0,0
116,0,116551,615178,1270809,0,0,1,1,1,1,0,0,375,541,83,0,1207,208,0,375,0,0
117,0,116551,614927,1166959,0,0,1,1,1,1,0,0,375,458,83,0,1166,250,0,333,0,0
118,0,116551,614568,1207550,0,0,1,1,1,1,0,41,666,458,83,0,1415,167,0,583,0,0
119,0,116551,614414,1198410,0,0,1,1,1,1,0,0,374,500,83,42,1208,209,0,333,0,0
