seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
4552,0,117961,349257,1231670,0,0,1,1,0,1,0,41,749,1208,0,42,3124,1084,0,0,1,749
4553,0,117961,448619,1250787,0,0,1,1,0,1,0,41,1500,667,0,0,2999,791,0,0,1,1375
4554,0,117961,618640,1217467,0,0,1,1,0,1,0,0,875,708,0,42,2583,958,0,0,1,833
4555,0,117961,576119,1218057,0,0,1,1,0,1,0,42,916,833,0,41,2749,917,0,0,1,916
4556,0,117961,521005,1170534,0,0,1,1,0,1,0,0,417,833,0,0,1583,333,0,0,1,375
4557,0,117961,626643,1163990,0,0,1,1,0,1,0,0,500,625,0,0,2167,1042,0,0,1,458
4558,0,117961,543153,1159221,0,0,1,1,0,1,0,42,416,542,0,0,1292,292,0,0,1,333
4559,0,117961,601747,1217867,0,0,1,1,0,1,0,0,959,583,0,41,2666,1083,0,0,1,959
4560,0,117961,621086,1143389,0,0,1,1,0,1,0,41,667,666,0,0,2375,1001,0,0,1,583
4561,0,117961,422911,1165477,0,0,1,1,0,1,0,0,583,708,0,42,1708,375,0,0,1,541
4562,0,117961,401935,1283172,0,0,1,1,0,1,0,0,417,792,0,0,1541,332,0,0,1,375
4563,0,117961,622479,1214676,0,0,1,1,0,1,0,0,958,458,0,42,2500,1042,0,0,1,917
4564,0,117961,424513,1238817,0,0,1,1,0,1,0,0,1416,750,0,0,2541,375,0,0,1,1416
4565,0,117961,494452,1243056,0,0,1,1,0,1,0,42,542,750,0,42,2292,916,0,0,1,500
4566,0,117961,545681,1209337,0,0,1,1,0,1,0,42,1208,2957,0,42,6041,1792,0,0,1,1125
4567,0,117961,587759,1232026,0,0,1,1,0,1,0,0,709,749,0,41,2499,1000,0,0,1,667
4568,0,117961,452859,1143170,0,0,1,1,0,1,0,42,708,958,0,42,2000,250,0,0,1,708
4569,0,117961,622261,1232580,0,0,1,1,0,1,0,0,1333,625,0,0,3083,1125,0,0,1,1333
4570,0,117961,622833,1280023,0,0,1,1,0,1,0,0,542,458,0,0,2083,1083,0,0,1,500
4571,0,117961,623546,1190399,0,0,1,1,0,1,0,0,875,2000,0,0,3250,375,0,0,1,791
4572,0,117961,623391,1170743,0,0,1,1,0,1,0,41,791,625,0,41,2416,918,0,0,1,750
4573,0,117961,615137,1272186,0,0,1,1,0,1,0,42,11873,666,0,0,12915,334,0,0,1,11831
4574,0,117961,606124,1138766,0,0,1,1,0,1,0,42,625,750,0,0,2417,1000,0,0,1,583
4575,0,117961,606801,1203834,0,0,1,1,0,1,0,41,583,625,0,42,2291,1000,0,0,1,542
4576,0,117961,607271,1234401,0,0,1,1,0,1,0,0,1083,667,0,0,2125,375,0,0,1,1041
4577,0,117961,607768,1249939,0,0,1,1,0,1,0,42,708,667,0,42,2875,1416,0,0,1,667
4578,0,117961,609046,1224633,0,0,1,1,0,1,0,0,541,750,0,0,2166,875,0,0,1,499
4579,0,117961,611588,1158246,0,0,1,1,0,1,0,42,917,834,0,0,2875,1082,0,0,1,917
4580,0,117961,611614,1153793,0,0,1,1,0,1,0,42,958,917,0,0,3041,1124,0,0,1,958
4581,0,117961,609759,1145797,0,0,1,1,0,1,0,0,916,667,0,42,2624,999,0,0,1,875
4582,0,117961,613904,1074586,0,0,1,1,0,1,0,0,1042,750,0,41,2833,1000,0,0,1,1000
4583,0,117961,495441,1205777,0,0,1,1,0,1,0,0,666,792,0,42,2541,1041,0,0,1,583
4584,0,117961,631862,1252663,0,0,1,1,0,1,0,0,4333,584,0,42,5291,332,0,0,1,4333
4585,0,117961,631863,1195400,0,0,1,1,0,1,0,0,791,125,0,0,1291,375,0,0,1,791
4586,0,117961,631818,1194341,0,0,1,1,0,1,0,41,334,500,0,42,1292,375,0,0,1,334
4587,0,117961,631819,1233577,0,0,1,1,0,1,0,0,583,334,0,0,1208,291,0,0,1,500
4588,0,117961,632230,1194547,0,0,1,1,0,1,0,0,1000,708,0,42,2750,1000,0,0,1,1000
4589,0,117961,632231,1211293,0,0,1,1,0,1,0,42,459,250,0,41,1791,999,0,0,1,417
4590,0,117961,528148,1138688,0,0,1,1,0,1,0,0,958,791,0,0,2791,1042,0,0,1,916
4591,0,117961,528149,1205537,0,0,1,1,0,1,0,0,625,250,0,0,1958,1083,0,0,1,583
4592,0,117961,528646,1277239,0,0,1,1,0,1,0,42,417,1124,0,42,1875,250,0,0,1,417
4593,0,117961,528647,1291345,0,0,1,1,0,1,0,0,834,166,0,0,1333,333,0,0,1,792
4594,0,117961,631384,1162149,0,0,1,1,0,1,0,42,1000,499,0,41,2499,917,0,0,1,958
4595,0,117961,631385,1187656,0,0,1,1,0,1,0,42,667,459,0,0,2208,1040,0,0,1,625
4596,0,117961,631376,1151027,0,0,1,1,0,1,0,42,583,542,0,41,2166,958,0,0,1,542
4597,0,117961,631377,1093448,0,0,1,1,0,1,0,0,292,291,0,41,916,292,0,0,1,292
4598,0,117961,631358,1257969,0,0,1,1,0,1,0,41,458,791,0,0,2333,1043,0,0,1,458
4599,0,117961,631359,1157595,0,0,1,1,0,1,0,42,625,250,0,0,1958,1041,0,0,1,625
4600,0,117961,631320,1243036,0,0,1,1,0,1,0,42,583,750,0,42,2500,1083,0,0,1,583
4601,0,117961,631321,1155266,0,0,1,1,0,1,0,0,500,375,0,42,1916,999,0,0,1,500
4602,0,117961,631310,1294652,0,0,1,1,0,1,0,42,792,625,0,42,1750,249,0,0,1,792
4603,0,117961,631311,1207958,0,0,1,1,0,1,0,42,583,292,0,42,1167,208,0,0,1,541
4604,0,117961,631748,1237647,0,0,1,1,0,1,0,41,3583,708,0,41,5332,959,0,0,1,3500
4605,0,117961,631749,1234670,0,0,1,1,0,1,0,0,875,417,0,0,1625,333,0,0,1,791
4606,0,117961,631746,1285270,0,0,1,1,0,1,0,0,542,500,0,0,2291,1249,0,0,1,542
4607,0,117961,631747,1188024,0,0,1,1,0,1,0,0,334,416,0,0,1083,333,0,0,1,250
4608,0,117961,631734,1224574,0,0,1,1,0,1,0,0,291,458,0,42,1125,334,0,0,1,291
4609,0,117961,631735,1277475,0,0,1,1,0,1,0,0,459,208,0,42,1708,999,0,0,1,459
