config,phase,thread_id,ops,bytes,dur_ns,p50_ns,p95_ns,p99_ns,p999_ns,mean_ns,stddev_ns,n_samples
E_rand_rmw_t1_c512,baseline,0,213507263,1708058104,10001315949,167.0,250.0,334.0,3166.0,226.3,2963.2,10000
E_rand_rmw_t1_c512,migration,0,749749082,5997992656,30285025070,167.0,250.0,292.0,458.0,170.5,256.1,10000
E_rand_rmw_t1_c512,steady,0,174444373,1395554984,9998463904,208.0,375.0,583.0,34240.0,511.9,13772.9,10000
