seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
6240,0,117355,424510,1299030,0,0,1,1,0,1,0,42,2082,1125,125,83,3791,334,0,2041,0,0
6241,0,117355,429562,1191659,0,0,1,1,0,1,0,0,542,750,125,42,1666,207,0,500,0,0
6242,0,117355,429058,1287513,0,0,1,1,0,1,0,42,500,834,83,41,1707,207,0,458,0,0
6243,0,117355,429142,1249773,0,0,1,1,0,1,0,42,584,833,84,0,1833,290,0,584,0,0
6244,0,117355,428450,1240404,0,0,1,1,0,1,0,0,500,708,84,41,1624,291,0,459,0,0
6245,0,117355,428506,1229153,0,0,1,1,0,1,0,42,500,666,83,0,1583,292,0,500,0,0
6246,0,117355,425350,1267861,0,0,1,1,0,1,0,42,541,750,83,0,1708,292,0,541,0,0
6247,0,117355,359366,1249140,0,0,1,1,0,1,0,41,792,792,125,42,1999,207,0,750,0,0
6248,0,117355,606843,1223510,0,0,1,1,0,1,0,41,417,749,83,0,1499,209,0,375,0,0
6249,0,117355,786244,1231283,0,0,1,1,0,1,0,41,625,708,125,42,1708,167,0,583,0,0
6250,0,117355,613898,1289409,0,0,1,1,0,1,0,0,583,875,83,41,1874,292,0,542,0,0
6251,0,117355,618226,1204654,0,0,1,1,0,1,0,42,541,792,125,41,1707,166,0,499,0,0
6252,0,117355,444291,1247483,0,0,1,1,0,1,0,0,624,750,83,0,1750,293,0,583,0,0
6253,0,117355,530416,1231948,0,0,1,1,0,1,0,0,750,1041,83,42,2208,292,0,750,0,0
6254,0,117355,613928,1213341,0,0,1,1,0,1,0,0,541,749,84,0,1708,334,0,500,0,0
6255,0,117355,626746,1263938,0,0,1,1,0,1,0,42,500,791,84,42,1666,207,0,500,0,0
6256,0,117355,533438,1207788,0,0,1,1,0,1,0,41,584,792,83,0,1750,250,0,500,0,0
6257,0,117355,444795,1140722,0,0,1,1,0,1,0,41,1000,1083,83,41,2499,251,0,916,0,0
6258,0,117355,444279,1208667,0,0,1,1,0,1,0,42,500,625,83,0,1541,291,0,458,0,0
6259,0,117355,445042,1162542,0,0,1,1,0,1,0,41,1250,1208,83,0,2916,334,0,1208,0,0
6260,0,117355,606005,1283433,0,0,1,1,0,1,0,41,500,541,125,42,1416,167,0,458,0,0
6261,0,117355,605968,1184249,0,0,1,1,0,1,0,0,499,750,124,42,1583,168,0,458,0,0
6262,0,117355,607594,1286405,0,0,1,1,0,1,0,42,500,792,125,42,1667,166,0,458,0,0
6263,0,117355,599235,1204790,0,0,1,1,0,1,0,0,1041,1291,125,42,2832,333,0,958,0,0
6264,0,117355,613305,1246040,0,0,1,1,0,1,0,41,416,708,125,42,1499,167,0,416,0,0
6265,0,117355,613433,1264630,0,0,1,1,0,1,0,42,458,666,83,0,1458,209,0,416,0,0
6266,0,117355,607443,1240776,0,0,1,1,0,1,0,42,750,625,84,42,1749,206,0,708,0,0
6267,0,117355,542477,1155275,0,0,1,1,0,1,0,41,500,708,83,0,1583,251,0,500,0,0
6268,0,117355,617336,1241091,0,0,1,1,0,1,0,0,541,750,83,42,1667,251,0,500,0,0
6269,0,117355,544099,1201614,0,0,1,1,0,1,0,0,1125,1083,125,42,2707,332,0,1083,0,0
6270,0,117355,627294,1271318,0,0,1,1,0,1,0,41,542,791,84,42,1708,208,0,500,0,0
6271,0,117355,627354,1156314,0,0,1,1,0,1,0,0,500,916,84,0,1791,291,0,500,0,0
6272,0,117355,627439,1233756,0,0,1,1,0,1,0,0,1166,958,83,42,2583,334,0,1125,0,0
6273,0,117355,540914,1234584,0,0,1,1,0,1,0,42,583,875,125,42,1791,124,0,500,0,0
6274,0,117355,456657,1212766,0,0,1,1,0,1,0,41,583,958,125,41,1874,126,0,500,0,0
6275,0,117355,534376,1191498,0,0,1,1,0,1,0,42,583,750,83,0,1708,250,0,500,0,0
6276,0,117355,582443,1261785,0,0,1,1,0,1,0,42,625,750,83,0,1750,250,0,625,0,0
6277,0,117355,607274,1139939,0,0,1,1,0,1,0,42,541,625,125,42,1542,167,0,500,0,0
6278,0,117355,607305,1137463,0,0,1,1,0,1,0,42,583,791,125,41,1749,167,0,500,0,0
6279,0,117355,609216,1258223,0,0,1,1,0,1,0,0,541,667,83,41,1582,250,0,458,0,0
6280,0,117355,610668,1182568,0,0,1,1,0,1,0,42,500,750,83,42,1625,208,0,459,0,0
6281,0,117355,396911,1289272,0,0,1,1,0,1,0,42,541,792,125,42,1667,125,0,459,0,0
6282,0,117355,401935,1278065,0,0,1,1,0,1,0,0,458,792,83,0,1583,250,0,417,0,0
6283,0,117355,402048,1182217,0,0,1,1,0,1,0,41,500,958,83,0,1875,293,0,458,0,0
6284,0,117355,444530,1143230,0,0,1,1,0,1,0,42,333,708,83,42,1417,209,0,333,0,0
6285,0,117355,441143,1220877,0,0,1,1,0,1,0,0,1624,1124,83,42,3249,376,0,1583,0,0
6286,0,117355,442081,1146408,0,0,1,1,0,1,0,41,792,749,84,0,1958,292,0,708,0,0
6287,0,117355,448432,1242671,0,0,1,1,0,1,0,42,666,833,83,0,1874,250,0,624,0,0
6288,0,117355,448454,1295943,0,0,1,1,0,1,0,0,584,750,84,0,1708,290,0,584,0,0
6289,0,117355,588640,1265559,0,0,1,1,0,1,0,42,833,749,83,0,1957,250,0,749,0,0
6290,0,117355,543034,1264916,0,0,1,1,0,1,0,41,458,708,166,42,1541,126,0,417,0,0
6291,0,117355,449003,1229058,0,0,1,1,0,1,0,41,1042,1083,84,0,2541,291,0,958,0,0
6292,0,117355,442775,1204683,0,0,1,1,0,1,0,42,416,666,83,41,1458,210,0,416,0,0
6293,0,117355,444130,1223585,0,0,1,1,0,1,0,42,1208,958,83,42,2500,167,0,1125,0,0
6294,0,117355,627393,1195619,0,0,1,1,0,1,0,41,584,666,83,42,1625,209,0,500,0,0
6295,0,117355,378648,1296258,0,0,1,1,0,1,0,0,583,666,84,41,1666,292,0,541,0,0
6296,0,117355,546205,1159918,0,0,1,1,0,1,0,42,500,791,125,41,1624,125,0,458,0,0
6297,0,117355,546131,1203283,0,0,1,1,0,1,0,42,541,1083,84,0,1958,208,0,499,0,0
6298,0,117355,547954,1308215,0,0,1,1,0,1,0,0,875,708,125,41,1957,208,0,875,0,0
6299,0,117355,592071,1198941,0,0,1,1,0,1,0,41,625,667,83,41,1666,209,0,541,0,0
6300,0,117355,575819,1271249,0,0,1,1,0,1,0,0,374,667,125,0,1583,417,0,292,0,0
6301,0,117355,493613,1225202,0,0,1,1,0,1,0,41,1000,833,84,0,2166,208,0,916,0,0
6302,0,117355,543512,1187927,0,0,1,1,0,1,0,41,750,750,125,42,1875,167,0,708,0,0
6303,0,117355,403159,1211789,0,0,1,1,0,1,0,0,500,749,125,41,1582,167,0,458,0,0
6304,0,117355,627370,1243871,0,0,1,1,0,1,0,0,625,791,125,41,1749,167,0,541,0,0
6305,0,117355,627273,1293282,0,0,1,1,0,1,0,0,792,667,125,42,1874,248,0,708,0,0
6306,0,117355,613448,1251350,0,0,1,1,0,1,0,0,708,874,125,41,1958,210,0,667,0,0
6307,0,117355,622266,1236608,0,0,1,1,0,1,0,0,1749,1333,499,42,3957,334,0,1582,0,0
6308,0,117355,581378,1206659,0,0,1,1,0,1,0,42,2624,709,125,41,3707,166,0,2541,0,0
6309,0,117355,627347,1196707,0,0,1,1,0,1,0,41,1125,625,84,0,2166,291,0,1125,0,0
6310,0,117355,607209,1214165,0,0,1,1,0,1,0,41,1083,708,84,42,2166,208,0,1000,0,0
6311,0,117355,543574,1248027,0,0,1,1,0,1,0,0,542,708,125,41,1624,208,0,500,0,0
6312,0,117355,441905,1297221,0,0,1,1,0,1,0,42,583,791,125,41,1708,126,0,541,0,0
6313,0,117355,620694,1164632,0,0,1,1,0,1,0,42,2332,750,84,0,3416,208,0,2250,0,0
6314,0,117355,530330,1275629,0,0,1,1,0,1,0,0,1083,749,83,41,2207,251,0,1083,0,0
6315,0,117355,448619,1259238,0,0,1,1,0,1,0,41,542,750,125,42,1625,125,0,458,0,0
6316,0,117355,575551,1268569,0,0,1,1,0,1,0,0,542,750,125,42,1666,207,0,500,0,0
6317,0,117355,607647,1268960,0,0,1,1,0,1,0,42,541,749,83,41,1666,210,0,541,0,0
6318,0,117355,627179,1267156,0,0,1,1,0,1,0,41,583,750,125,42,1666,125,0,541,0,0
6319,0,117355,611699,1210529,0,0,1,1,0,1,0,41,667,1083,125,42,2083,125,0,583,0,0
6320,0,117355,451716,1296392,0,0,1,1,0,1,0,0,1333,1208,83,0,2957,333,0,1249,0,0
6321,0,117355,622659,1257841,0,0,1,1,0,1,0,0,3416,1208,84,42,5124,374,0,3416,0,0
6322,0,117355,536285,1247319,0,0,1,1,0,1,0,41,1083,1041,125,42,2624,292,0,1083,0,0
6323,0,117355,537299,1224796,0,0,1,1,0,1,0,0,500,791,125,41,1624,167,0,458,0,0
6324,0,117355,534355,1165016,0,0,1,1,0,1,0,41,542,874,84,0,1791,250,0,458,0,0
6325,0,117355,424314,1203369,0,0,1,1,0,1,0,41,667,792,125,41,1874,208,0,625,0,0
6326,0,117355,532241,1253806,0,0,1,1,0,1,0,42,1208,1166,83,41,3040,500,0,1166,0,0
6327,0,117355,593521,1206260,0,0,1,1,0,1,0,41,583,666,83,42,1624,209,0,541,0,0
6328,0,117355,509827,1167861,0,0,1,1,0,1,0,42,333,833,84,0,1541,249,0,291,0,0
6329,0,117355,424302,1248652,0,0,1,1,0,1,0,0,708,875,83,0,1958,292,0,666,0,0
6330,0,117355,606839,1236189,0,0,1,1,0,1,0,0,541,791,83,0,1666,251,0,458,0,0
6331,0,117355,582461,1177274,0,0,1,1,0,1,0,41,1125,1167,125,41,2749,250,0,1041,0,0
6332,0,117355,546999,1209508,0,0,1,1,0,1,0,42,625,666,125,42,1583,83,0,542,0,0
6333,0,117355,620637,1287519,0,0,1,1,0,1,0,0,500,792,83,42,1666,249,0,458,0,0
6334,0,117355,603172,1255481,0,0,1,1,0,1,0,0,1333,1042,83,41,2832,333,0,1333,0,0
6335,0,117355,631733,1231538,0,0,1,1,0,1,0,41,542,666,84,0,1541,208,0,500,0,0
6336,0,117355,583507,1200505,0,0,1,1,0,1,0,42,1582,750,83,42,2666,167,0,1541,0,0
6337,0,117355,598087,1287686,0,0,1,1,0,1,0,42,458,916,125,42,1750,167,0,417,0,0
6338,0,117355,604499,1255752,0,0,1,1,0,1,0,42,458,875,83,42,1708,208,0,458,0,0
6339,0,117355,618722,1255052,0,0,1,1,0,1,0,42,708,750,84,0,1833,249,0,667,0,0
6340,0,117355,568636,1197141,0,0,1,1,0,1,0,42,625,749,125,41,1708,126,0,542,0,0
6341,0,117355,425238,1156475,0,0,1,1,0,1,0,0,500,791,125,42,1666,208,0,500,0,0
6342,0,117355,436069,1227618,0,0,1,1,0,1,0,42,500,792,125,42,1667,166,0,458,0,0
6343,0,117355,533430,1231527,0,0,1,1,0,1,0,0,542,625,125,42,1541,207,0,500,0,0
6344,0,117355,608534,1141508,0,0,1,1,0,1,0,42,583,708,83,42,1625,167,0,499,0,0
6345,0,117355,572363,1216579,0,0,1,1,0,1,0,0,542,709,125,41,1624,207,0,458,0,0
6346,0,117355,421879,1292402,0,0,1,1,0,1,0,42,541,834,83,0,1707,207,0,458,0,0
6347,0,117355,422911,1203103,0,0,1,1,0,1,0,41,542,750,84,0,1666,249,0,458,0,0
6348,0,117355,617693,1206675,0,0,1,1,0,1,0,42,541,750,83,42,1625,167,0,499,0,0
6349,0,117355,590787,1258196,0,0,1,1,0,1,0,42,416,708,84,0,1499,249,0,374,0,0
6350,0,117355,448308,1226982,0,0,1,1,0,1,0,41,500,833,83,41,1707,209,0,458,0,0
6351,0,117355,602099,1237222,0,0,1,1,0,1,0,41,583,791,83,42,1707,167,0,541,0,0
6352,0,117355,607230,1224606,0,0,1,1,0,1,0,0,541,791,83,41,1707,251,0,541,0,0
6353,0,117355,534507,1293534,0,0,1,1,0,1,0,0,542,792,125,42,1708,207,0,500,0,0
6354,0,117355,620065,1291306,0,0,1,1,0,1,0,41,500,750,83,0,1624,250,0,458,0,0
6355,0,117355,519994,1299850,0,0,1,1,0,1,0,42,625,791,125,42,1749,124,0,542,0,0
6356,0,117355,409876,1251446,0,0,1,1,0,1,0,41,1208,1458,84,42,3124,291,0,1166,0,0
6357,0,117355,416919,1193197,0,0,1,1,0,1,0,0,583,916,125,41,1833,168,0,500,0,0
6358,0,117355,418392,1233249,0,0,1,1,0,1,0,42,500,791,83,0,1624,208,0,416,0,0
6359,0,117355,619123,1241355,0,0,1,1,0,1,0,42,792,791,83,42,1958,208,0,708,0,0
6360,0,117355,602480,1156333,0,0,1,1,0,1,0,42,541,750,125,42,1625,125,0,499,0,0
6361,0,117355,618337,1183800,0,0,1,1,0,1,0,42,624,833,84,41,1833,209,0,583,0,0
6362,0,117355,438975,1288480,0,0,1,1,0,1,0,41,500,666,125,41,1499,126,0,416,0,0
6363,0,117355,473909,1190334,0,0,1,1,0,1,0,42,541,833,125,42,1750,167,0,541,0,0
6364,0,117355,539745,1299745,0,0,1,1,0,1,0,42,1166,1041,83,42,2625,251,0,1083,0,0
6365,0,117355,472404,1294768,0,0,1,1,0,1,0,42,791,666,125,42,1833,167,0,791,0,0
6366,0,117355,608933,1285635,0,0,1,1,0,1,0,0,541,708,125,42,1624,208,0,458,0,0
6367,0,117355,602505,1181291,0,0,1,1,0,1,0,42,541,708,84,0,1624,249,0,499,0,0
6368,0,117355,589150,1161998,0,0,1,1,0,1,0,42,666,833,83,0,1833,209,0,625,0,0
6369,0,117355,611494,1233772,0,0,1,1,0,1,0,42,1166,1083,84,42,2707,290,0,1166,0,0
6370,0,117355,611563,1289879,0,0,1,1,0,1,0,0,958,666,83,42,2000,251,0,875,0,0
6371,0,117355,606681,1145599,0,0,1,1,0,1,0,41,583,708,84,42,1666,208,0,500,0,0
